ApplicationId,Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri
10457,2014,24.0,erkek,1992/06/01,tokat,istanbul
10458,2014,52.0,erkek,1994/06/05,samsun,samsun
10459,2014,42.0,erkek,1991/02/13,Null,denizli
10460,2014,38.0,erkek,1991/09/02,ankara,istanbul
10461,2014,12.0,erkek,1991/10/18,kirikkale,bursa
10462,2014,28.0,erkek,1994/01/18,balikesir,balikesir
10463,2014,26.0,erkek,1993/07/14,Null,istanbul
10464,2014,16.0,erkek,1993/06/15,sanliurfa,sanliurfa
10465,2014,8.0,erkek,1994/01/25,bingol,diyarbakir
10466,2014,52.0,erkek,1993/12/05,denizli,izmir
10467,2014,61.0,erkek,1991/06/11,aksaray,gaziantep
10468,2014,28.0,erkek,1992/01/01,balikesir,manisa
10469,2014,40.0,erkek,1991/09/03,kayseri,izmir
10470,2014,28.0,erkek,1995/10/05,aksaray,istanbul
10471,2014,22.0,erkek,1992/01/02,konya,konya
10472,2014,38.0,erkek,1993/04/11,erzurum,bursa
10473,2014,24.0,erkek,1992/10/04,Null,adana
10474,2014,18.0,erkek,1994/09/12,Null,kirsehir
10475,2014,22.0,erkek,1991/10/18,kars,ankara
10476,2014,36.0,kadin,1993/06/06,sakarya,sakarya
10477,2014,34.0,erkek,1995/09/25,istanbul,istanbul
10478,2014,44.0,kadin,1980/01/06,Null,bursa
10479,2014,8.0,erkek,1994/06/01,konya,konya
10480,2014,60.0,erkek,1993/10/05,istanbul,istanbul
10481,2014,22.0,erkek,1993/10/18,Null,istanbul
10482,2014,10.0,erkek,1994/08/14,izmir,istanbul
10483,2014,22.0,erkek,1994/01/14,denizli,istanbul
10484,2014,12.0,erkek,1990/10/23,istanbul,istanbul
10485,2014,30.0,erkek,1993/05/24,sanliurfa,sanliurfa
10486,2014,12.0,erkek,1992/07/10,erzurum,erzurum
10487,2014,36.0,erkek,1991/09/28,istanbul,istanbul
10488,2014,12.0,erkek,1992/11/24,Null,ankara
10489,2014,29.0,erkek,1992/06/08,istanbul,istanbul
10490,2014,16.0,erkek,1993/06/01,kutahya,izmir
10491,2014,38.0,erkek,1995/07/14,Null,istanbul
10492,2014,29.0,erkek,1994/09/05,nigde,adana
10493,2014,14.0,erkek,1990/11/25,sivas,eskisehir
10494,2014,20.0,erkek,1993/08/10,istanbul,izmir
10495,2014,20.0,erkek,1994/08/26,Null,istanbul
10496,2014,21.0,erkek,1992/07/27,antalya,kirikkale
10497,2014,28.0,erkek,1993/04/14,konya,istanbul
10498,2014,28.0,erkek,1995/09/02,Null,istanbul
10499,2014,62.0,erkek,1991/01/11,mugla,ankara
10500,2014,18.0,erkek,1991/01/01,Null,erzurum
10501,2014,22.0,erkek,1993/06/05,denizli,denizli
10502,2014,22.0,erkek,1994/12/13,adiyaman,adiyaman
10503,2014,16.0,erkek,1992/10/25,konya,konya
10504,2014,24.0,erkek,1994/06/16,konya,izmir
10505,2014,46.0,erkek,1993/03/11,Null,istanbul
10506,2014,38.0,erkek,1994/06/08,Null,rize
10507,2014,38.0,erkek,1992/06/06,Null,ankara
10508,2014,12.0,erkek,1995/03/02,istanbul,istanbul
10509,2014,34.0,erkek,1992/10/25,balikesir,istanbul
10510,2014,12.0,erkek,1992/04/17,istanbul,istanbul
10511,2014,16.0,erkek,1992/01/10,Null,afyonkarahisar
10512,2014,32.0,erkek,1992/09/23,istanbul,istanbul
10513,2014,20.0,erkek,1991/11/13,bursa,Null
10514,2014,12.0,erkek,1990/12/17,bursa,istanbul
10515,2014,40.0,erkek,1995/01/11,giresun,istanbul
10516,2014,24.0,erkek,1990/09/02,Null,elazig
10517,2014,32.0,erkek,1994/04/16,corum,duzce
10518,2014,24.0,erkek,1993/07/26,ankara,istanbul
10519,2014,16.0,erkek,1992/03/16,yozgat,istanbul
10520,2014,32.0,kadin,1994/03/30,istanbul,istanbul
10521,2014,38.0,erkek,1994/02/17,igdir,kocaeli
10522,2014,36.0,erkek,1992/11/24,kirikkale,Null
10523,2014,12.0,erkek,1990/08/31,aydin,eskisehir
10524,2014,45.0,erkek,1993/04/11,ankara,istanbul
10525,2014,26.0,erkek,1992/04/09,kahramanmaras,kahramanmaras
10526,2014,16.0,erkek,1991/11/20,nevsehir,nevsehir
10527,2014,22.0,erkek,1992/01/01,Null,ankara
10528,2014,34.0,erkek,1994/10/20,Null,istanbul
10529,2014,50.0,erkek,1993/04/25,izmir,izmir
10530,2014,14.0,erkek,1991/01/02,Null,izmir
10531,2014,48.0,erkek,1992/04/07,kocaeli,izmir
10532,2014,34.0,erkek,1992/07/07,kayseri,istanbul
10533,2014,34.0,erkek,1990/07/15,Null,istanbul
10534,2014,32.0,erkek,1992/10/14,Null,istanbul
10535,2014,16.0,erkek,1991/01/01,erzurum,sakarya
10536,2014,28.0,erkek,1988/01/27,sinop,Null
10537,2014,42.0,erkek,1970/03/09,kirikkale,kirikkale
10538,2014,44.0,erkek,1991/02/16,gaziantep,istanbul
10539,2014,32.0,erkek,1991/10/24,istanbul,istanbul
10540,2014,45.0,erkek,1992/08/14,kayseri,istanbul
10541,2014,18.0,erkek,1993/10/03,manisa,ankara
10542,2014,34.0,erkek,1995/08/22,istanbul,istanbul
10543,2014,49.0,erkek,1994/06/06,malatya,izmir
10544,2014,26.0,erkek,1991/01/20,usak,usak
10545,2014,26.0,erkek,1991/01/09,gumushane,istanbul
10546,2014,18.0,erkek,1991/05/22,sivas,istanbul
10547,2014,44.0,erkek,1994/02/26,bursa,istanbul
10548,2014,16.0,erkek,1992/01/29,samsun,istanbul
10549,2014,14.0,erkek,1995/03/31,ankara,istanbul
10550,2014,28.0,kadin,1989/08/26,mersin,mersin
10551,2014,32.0,erkek,1993/02/04,ankara,trabzon
10552,2014,32.0,erkek,1995/11/17,samsun,samsun
10553,2014,16.0,erkek,1989/09/29,istanbul,istanbul
10554,2014,32.0,erkek,1993/02/22,adana,adana
10555,2014,14.0,erkek,1991/06/13,bursa,ankara
10556,2014,22.0,erkek,1992/10/02,ankara,istanbul
10557,2014,26.0,erkek,1993/10/08,kahramanmaras,kayseri
10558,2014,12.0,erkek,1991/11/15,antalya,izmir
10559,2014,32.0,erkek,1993/03/05,Null,ankara
10560,2014,24.0,erkek,1995/01/04,ankara,ankara
10561,2014,26.0,erkek,1994/02/14,Null,istanbul
10562,2014,27.0,erkek,1992/06/04,adana,istanbul
10563,2014,24.0,erkek,1994/10/21,bartin,bartin
10564,2014,16.0,erkek,1992/09/05,ordu,trabzon
10565,2014,31.0,erkek,1992/09/15,konya,antalya
10566,2014,17.0,erkek,1993/06/02,Null,bursa
10567,2014,16.0,erkek,1992/04/07,ardahan,van
10568,2014,21.0,erkek,1992/02/02,izmir,istanbul
10569,2014,47.0,erkek,1993/09/04,Null,istanbul
10570,2014,10.0,erkek,1995/08/02,malatya,malatya
10571,2014,54.0,erkek,1995/01/25,Null,istanbul
10572,2014,22.0,erkek,1992/06/29,ankara,istanbul
10573,2014,12.0,erkek,1994/01/01,Null,istanbul
10574,2014,18.0,erkek,1992/06/26,istanbul,karabuk
10575,2014,8.0,erkek,1994/07/25,Null,bursa
10576,2014,16.0,erkek,1994/10/20,Null,izmir
10577,2014,14.0,erkek,1990/05/26,Null,konya
10578,2014,12.0,erkek,1994/10/13,Null,istanbul
10579,2014,18.0,erkek,1987/03/14,hatay,mugla
10580,2014,12.0,erkek,1994/04/05,Null,istanbul
10581,2014,20.0,erkek,1993/06/13,Null,istanbul
10582,2014,34.0,erkek,1993/01/01,kirklareli,istanbul
10583,2014,12.0,erkek,1990/07/21,sivas,istanbul
10584,2014,50.0,kadin,1991/04/05,mus,istanbul
10585,2014,34.0,kadin,1995/09/25,antalya,antalya
10586,2014,27.0,kadin,1994/09/20,manisa,istanbul
10587,2014,46.0,kadin,1994/05/20,tokat,istanbul
10588,2014,39.0,erkek,1992/03/12,Null,istanbul
10589,2014,27.0,erkek,1992/04/01,gumushane,istanbul
10590,2014,28.0,kadin,1992/02/20,ankara,ankara
10591,2014,34.0,erkek,1992/06/07,Null,istanbul
10592,2014,24.0,erkek,1992/08/06,giresun,giresun
10593,2014,46.0,erkek,1970/01/01,manisa,manisa
10594,2014,44.0,kadin,1994/04/18,hatay,Null
10595,2014,18.0,kadin,1993/08/05,Null,istanbul
10596,2014,18.0,kadin,1993/07/25,karaman,ankara
10597,2014,22.0,kadin,1994/07/21,Null,mersin
10598,2014,28.0,kadin,1988/01/11,istanbul,istanbul
10599,2014,32.0,kadin,1995/05/11,mersin,istanbul
10600,2014,24.0,kadin,1992/06/03,Null,istanbul
10601,2014,24.0,kadin,1992/09/09,Null,ankara
10602,2014,46.0,kadin,1993/03/04,ankara,kocaeli
10603,2014,26.0,kadin,1995/01/01,istanbul,istanbul
10604,2014,16.0,erkek,1994/12/05,Null,bursa
10605,2014,38.0,erkek,1988/01/15,manisa,istanbul
10606,2014,14.0,erkek,1987/11/13,manisa,aydin
10607,2014,22.0,erkek,1995/06/18,istanbul,istanbul
10608,2014,34.0,kadin,1986/09/22,mersin,mersin
10609,2014,46.0,kadin,1991/03/07,aydin,izmir
10610,2014,48.0,kadin,1993/03/24,bursa,bursa
10611,2014,66.0,kadin,1991/11/17,antalya,antalya
10612,2014,28.0,kadin,1994/10/12,izmir,zonguldak
10613,2014,24.0,kadin,1995/01/02,samsun,kirsehir
10614,2014,36.0,kadin,1992/08/27,diyarbakir,izmir
10615,2014,24.0,kadin,1993/04/13,ankara,ankara
10616,2014,41.0,kadin,1994/01/01,tokat,istanbul
10617,2014,22.0,kadin,1994/11/20,bursa,bursa
10618,2014,22.0,kadin,1994/07/18,Null,istanbul
10619,2014,26.0,kadin,1992/04/27,eskisehir,istanbul
10620,2014,22.0,kadin,1992/05/05,izmir,izmir
10621,2014,42.0,kadin,1993/07/22,manisa,manisa
10622,2014,24.0,kadin,1993/09/15,istanbul,istanbul
10623,2014,47.0,kadin,1993/09/12,istanbul,istanbul
10624,2014,22.0,kadin,1993/01/01,ankara,istanbul
10625,2014,42.0,kadin,1991/01/12,agri,izmir
10626,2014,23.0,kadin,1992/12/13,elazig,malatya
10627,2014,34.0,kadin,1991/02/21,Null,adana
10628,2014,24.0,erkek,1992/06/11,istanbul,adana
10629,2014,18.0,erkek,1994/08/03,tekirdag,istanbul
10630,2014,48.0,erkek,1992/03/19,Null,istanbul
10631,2014,34.0,erkek,1994/01/10,ordu,ankara
10632,2014,14.0,erkek,1994/02/23,kirklareli,istanbul
10633,2014,34.0,erkek,1993/02/26,manisa,kocaeli
10634,2014,14.0,erkek,1989/07/05,Null,kocaeli
10635,2014,30.0,kadin,1992/11/14,malatya,istanbul
10636,2014,44.0,erkek,1992/07/20,diyarbakir,istanbul
10637,2014,24.0,erkek,1993/01/21,erzurum,erzurum
10638,2014,14.0,erkek,1993/01/11,Null,istanbul
10639,2014,12.0,erkek,1992/01/14,Null,istanbul
10640,2014,32.0,kadin,1992/04/11,Null,sivas
10641,2014,26.0,kadin,1991/08/28,Null,istanbul
10642,2014,42.0,kadin,1993/09/07,istanbul,diyarbakir
10643,2014,28.0,kadin,1994/01/13,Null,istanbul
10644,2014,26.0,kadin,1995/02/26,konya,konya
10645,2014,62.0,kadin,1994/09/09,ankara,Null
10646,2014,29.0,kadin,1993/11/27,istanbul,istanbul
10647,2014,40.0,kadin,1995/10/16,ankara,izmir
10648,2014,38.0,kadin,1991/01/15,Null,mugla
10649,2014,70.0,kadin,1993/06/09,usak,istanbul
10650,2014,58.0,kadin,1993/07/01,ankara,istanbul
10651,2014,38.0,kadin,1992/07/08,istanbul,istanbul
10652,2014,34.0,kadin,1990/03/26,gaziantep,mersin
10653,2014,14.0,erkek,1992/03/15,diyarbakir,balikesir
10654,2014,22.0,kadin,1994/05/22,Null,bartin
10655,2014,48.0,erkek,1992/09/16,balikesir,izmir
10656,2014,8.0,erkek,1995/03/02,izmir,izmir
10657,2014,8.0,erkek,1994/09/27,bursa,ankara
10658,2014,47.0,erkek,1991/06/28,aydin,izmir
10659,2014,22.0,erkek,1992/11/30,corum,bursa
10660,2014,30.0,erkek,1993/09/29,hatay,hatay
10661,2014,47.0,erkek,1993/11/12,Null,kocaeli
10662,2014,18.0,erkek,1995/05/31,Null,istanbul
10663,2014,16.0,erkek,1992/03/30,Null,kocaeli
10664,2014,44.0,kadin,1995/07/28,erzincan,ankara
10665,2014,44.0,erkek,1992/01/14,sivas,ankara
10666,2014,12.0,erkek,1991/07/12,gaziantep,istanbul
10667,2014,14.0,erkek,1989/06/14,Null,mersin
10668,2014,28.0,kadin,1970/01/01,zonguldak,istanbul
10669,2014,18.0,erkek,1993/01/02,karaman,istanbul
10670,2014,12.0,erkek,1994/05/17,nevsehir,izmir
10671,2014,14.0,erkek,1992/10/21,Null,istanbul
10672,2014,18.0,erkek,1990/06/23,sivas,ankara
10673,2014,38.0,kadin,1992/07/31,Null,isparta
10674,2014,14.0,erkek,1994/07/06,manisa,afyonkarahisar
10675,2014,14.0,erkek,1995/06/12,Null,Null
10676,2014,16.0,erkek,1990/03/12,artvin,izmir
10677,2014,14.0,erkek,1993/04/15,manisa,manisa
10678,2014,34.0,kadin,1991/08/05,eskisehir,eskisehir
10679,2014,58.0,kadin,1994/03/11,Null,istanbul
10680,2014,18.0,kadin,1995/09/20,Null,izmir
10681,2014,24.0,kadin,1991/04/12,ankara,mersin
10682,2014,22.0,kadin,1993/06/28,Null,ankara
10683,2014,48.0,kadin,1991/01/02,bursa,kocaeli
10684,2014,20.0,kadin,1995/03/17,adana,istanbul
10685,2014,28.0,kadin,1994/08/18,Null,istanbul
10686,2014,50.0,kadin,1993/01/05,tokat,izmir
10687,2014,22.0,kadin,1991/03/29,sivas,istanbul
10688,2014,44.0,kadin,1994/01/01,ankara,antalya
10689,2014,18.0,kadin,1991/02/06,rize,istanbul
10690,2014,22.0,kadin,1992/03/16,manisa,istanbul
10691,2014,30.0,kadin,1992/01/04,diyarbakir,istanbul
10692,2014,28.0,kadin,1995/11/20,zonguldak,zonguldak
10693,2014,69.0,kadin,1991/09/30,ankara,manisa
10694,2014,35.0,kadin,1992/07/02,erzurum,istanbul
10695,2014,32.0,kadin,1993/03/03,isparta,eskisehir
10696,2014,30.0,kadin,1992/12/17,adana,izmir
10697,2014,24.0,kadin,1994/04/03,aydin,mersin
10698,2014,24.0,kadin,1989/10/02,sanliurfa,istanbul
10699,2014,51.0,kadin,1994/05/25,Null,mugla
10700,2014,24.0,kadin,1992/06/01,Null,mersin
10701,2014,30.0,kadin,1992/11/27,ankara,ankara
10702,2014,22.0,kadin,1994/08/05,istanbul,istanbul
10703,2014,32.0,kadin,1993/02/05,Null,zonguldak
10704,2014,44.0,kadin,1993/05/13,gaziantep,antalya
10705,2014,52.0,kadin,1994/02/18,denizli,istanbul
10706,2014,28.0,kadin,1993/07/21,elazig,elazig
10707,2014,62.0,kadin,1991/01/15,Null,izmir
10708,2014,28.0,kadin,1994/04/19,karabuk,eskisehir
10709,2014,24.0,kadin,1992/04/28,diyarbakir,istanbul
10710,2014,52.0,kadin,1995/05/13,Null,gaziantep
10711,2014,24.0,kadin,1995/02/13,bursa,mugla
10712,2014,46.0,kadin,1995/06/14,bursa,bursa
10713,2014,18.0,kadin,1990/01/01,Null,mersin
10714,2014,49.0,kadin,1991/09/13,kayseri,izmir
10715,2014,18.0,kadin,1992/06/12,Null,denizli
10716,2014,34.0,kadin,1991/07/06,rize,izmir
10717,2014,38.0,kadin,1992/11/13,Null,antalya
10718,2014,22.0,kadin,1991/02/10,istanbul,istanbul
10719,2014,26.0,kadin,1995/07/03,mus,aydin
10720,2014,20.0,kadin,1970/01/01,antalya,antalya
10721,2014,24.0,kadin,1992/08/03,erzurum,erzurum
10722,2014,28.0,kadin,1991/04/29,adiyaman,izmir
10723,2014,34.0,kadin,1994/02/02,Null,ankara
10724,2014,43.0,kadin,1992/09/28,kayseri,istanbul
10725,2014,20.0,kadin,1994/08/03,samsun,samsun
10726,2014,29.0,kadin,1992/05/14,usak,usak
10727,2014,24.0,kadin,1988/09/27,Null,mersin
10728,2014,44.0,kadin,1991/07/12,istanbul,balikesir
10729,2014,60.0,kadin,1992/07/01,trabzon,tekirdag
10730,2014,42.0,kadin,1995/01/02,karaman,izmir
10731,2014,18.0,kadin,1995/09/07,manisa,antalya
10732,2014,18.0,kadin,1992/03/05,osmaniye,osmaniye
10733,2014,29.0,kadin,1992/05/28,ankara,ankara
10734,2014,18.0,kadin,1980/02/03,bursa,adana
10735,2014,46.0,kadin,1970/01/01,bolu,sivas
10736,2014,24.0,kadin,1994/08/23,istanbul,istanbul
10737,2014,36.0,kadin,1991/06/02,yalova,istanbul
10738,2014,24.0,kadin,1994/09/04,istanbul,bursa
10739,2014,30.0,kadin,1991/09/24,Null,ankara
10740,2014,28.0,kadin,1993/10/18,manisa,eskisehir
10741,2014,40.0,kadin,1993/07/27,istanbul,istanbul
10742,2014,30.0,kadin,1992/03/16,erzurum,istanbul
10743,2014,32.0,kadin,1995/01/01,denizli,istanbul
10744,2014,18.0,kadin,1993/05/25,eskisehir,eskisehir
10745,2014,66.0,kadin,1993/07/04,Null,istanbul
10746,2014,22.0,kadin,1994/09/05,Null,kastamonu
10747,2014,30.0,kadin,1994/12/21,Null,Null
10748,2014,24.0,kadin,1993/02/04,Null,istanbul
10749,2014,22.0,kadin,1993/07/26,zonguldak,adana
10750,2014,46.0,kadin,1993/12/17,ordu,kocaeli
10751,2014,28.0,kadin,1991/02/10,istanbul,istanbul
10752,2014,22.0,kadin,1995/04/16,ankara,istanbul
10753,2014,38.0,kadin,1991/11/18,Null,istanbul
10754,2014,34.0,kadin,1992/09/24,Null,ankara
10755,2014,30.0,kadin,1994/09/25,istanbul,adana
10756,2014,34.0,kadin,1993/01/11,elazig,elazig
10757,2014,50.0,kadin,1995/03/14,bursa,bursa
10758,2014,24.0,kadin,1993/01/01,Null,kayseri
10759,2014,28.0,kadin,1991/02/08,mugla,istanbul
10760,2014,36.0,kadin,1993/04/17,malatya,bursa
10761,2014,36.0,erkek,1991/01/12,antalya,eskisehir
10762,2014,46.0,erkek,1993/04/14,antalya,antalya
10763,2014,46.0,erkek,1990/08/22,adana,adana
10764,2014,34.0,erkek,1991/08/06,amasya,amasya
10765,2014,22.0,kadin,1995/08/23,istanbul,istanbul
10766,2014,39.0,erkek,1991/09/17,Null,istanbul
10767,2014,24.0,kadin,1992/08/04,samsun,Null
10768,2014,22.0,erkek,1995/02/05,siirt,istanbul
10769,2014,12.0,erkek,1992/11/18,Null,Null
10770,2014,26.0,erkek,1991/10/01,istanbul,Null
10771,2014,30.0,erkek,1994/05/11,diyarbakir,Null
10772,2014,22.0,kadin,1991/07/20,corum,izmir
10773,2014,18.0,kadin,1991/09/29,mersin,ankara
10774,2014,8.0,erkek,1990/06/22,tokat,izmir
10775,2014,31.0,erkek,1993/01/01,burdur,istanbul
10776,2014,44.0,erkek,1992/01/24,sivas,eskisehir
10777,2014,28.0,erkek,1991/03/02,Null,Null
10778,2014,8.0,erkek,1995/08/29,Null,istanbul
10779,2014,36.0,erkek,1992/10/01,sinop,istanbul
10780,2014,24.0,kadin,1993/05/14,istanbul,istanbul
10781,2014,40.0,kadin,1992/03/22,istanbul,istanbul
10782,2014,34.0,kadin,1992/06/22,ordu,kayseri
10783,2014,32.0,kadin,1992/03/28,adana,adana
10784,2014,42.0,kadin,1992/03/28,erzurum,ankara
10785,2014,26.0,kadin,1992/09/13,Null,istanbul
10786,2014,22.0,kadin,1995/03/26,izmir,sivas
10787,2014,58.0,kadin,1993/09/26,Null,diyarbakir
10788,2014,29.0,erkek,1992/11/24,konya,konya
10789,2014,21.0,erkek,1994/07/07,mardin,istanbul
10790,2014,8.0,erkek,1995/06/27,mus,Null
10791,2014,14.0,erkek,1995/09/04,Null,mugla
10792,2014,24.0,kadin,1970/01/01,adana,adana
10793,2014,24.0,erkek,1994/03/15,sivas,kahramanmaras
10794,2014,16.0,erkek,1991/08/17,diyarbakir,gaziantep
10795,2014,12.0,erkek,1993/12/11,istanbul,istanbul
10796,2014,36.0,erkek,1993/05/14,Null,izmir
10797,2014,32.0,kadin,1991/01/05,trabzon,trabzon
10798,2014,46.0,kadin,1992/09/02,zonguldak,istanbul
10799,2014,24.0,kadin,1993/08/18,aydin,Null
10800,2014,40.0,kadin,1992/11/18,karabuk,Null
10801,2014,12.0,erkek,1994/05/19,bitlis,Null
10802,2014,14.0,erkek,1994/01/01,agri,antalya
10803,2014,14.0,erkek,1995/09/12,siirt,Null
10804,2014,22.0,erkek,1995/01/07,istanbul,ankara
10805,2014,16.0,erkek,1994/09/30,bursa,Null
10806,2014,23.0,erkek,1994/08/08,sanliurfa,sanliurfa
10807,2014,44.0,kadin,1991/09/20,Null,Null
10808,2014,24.0,erkek,1993/06/07,kayseri,ankara
10809,2014,30.0,erkek,1993/04/09,Null,istanbul
10810,2014,44.0,erkek,1991/01/10,Null,canakkale
10811,2014,12.0,erkek,1993/04/06,ankara,izmir
10812,2014,12.0,erkek,1992/01/01,Null,Null
10813,2014,22.0,erkek,1995/06/02,diyarbakir,diyarbakir
10814,2014,48.0,erkek,1991/01/21,tokat,eskisehir
10815,2014,16.0,erkek,1993/07/15,hatay,hatay
10816,2014,14.0,erkek,1991/02/01,Null,mus
10817,2014,24.0,erkek,1994/01/31,Null,Null
10818,2014,36.0,kadin,1991/06/19,izmir,izmir
10819,2014,12.0,erkek,1995/02/17,izmir,izmir
10820,2014,14.0,erkek,1994/07/26,Null,izmir
10821,2014,14.0,erkek,1970/01/01,istanbul,istanbul
10822,2014,22.0,erkek,1993/04/25,Null,antalya
10823,2014,36.0,erkek,1994/12/05,istanbul,istanbul
10824,2014,40.0,erkek,1992/07/09,mersin,izmir
10825,2014,16.0,erkek,1992/06/25,eskisehir,eskisehir
10826,2014,18.0,erkek,1993/02/08,balikesir,Null
10827,2014,56.0,erkek,1992/03/22,bursa,bursa
10828,2014,36.0,erkek,1991/02/21,corum,Null
10829,2014,48.0,kadin,1994/04/05,mersin,Null
10830,2014,26.0,kadin,1991/07/28,izmir,istanbul
10831,2014,42.0,kadin,1995/05/25,afyonkarahisar,antalya
10832,2014,24.0,kadin,1994/09/12,Null,ankara
10833,2014,22.0,kadin,1990/02/07,Null,istanbul
10834,2014,22.0,erkek,1992/06/15,kayseri,Null
10835,2014,43.0,erkek,1993/03/01,istanbul,istanbul
10836,2014,14.0,erkek,1993/07/14,bursa,Null
10837,2014,34.0,erkek,1991/08/12,istanbul,istanbul
10838,2014,14.0,erkek,1995/07/13,istanbul,istanbul
10839,2014,27.0,erkek,1994/02/11,bursa,ankara
10840,2014,28.0,erkek,1992/07/01,izmir,izmir
10841,2014,26.0,erkek,1992/07/01,Null,zonguldak
10842,2014,22.0,erkek,1992/06/14,istanbul,istanbul
10843,2014,44.0,erkek,1994/04/21,balikesir,istanbul
10844,2014,38.0,erkek,1990/02/22,elazig,izmir
10845,2014,12.0,erkek,1992/07/03,zonguldak,adana
10846,2014,42.0,erkek,1995/12/05,trabzon,istanbul
10847,2014,16.0,erkek,1991/08/20,Null,Null
10848,2014,12.0,erkek,1995/11/05,adana,adana
10849,2014,17.0,erkek,1994/01/02,diyarbakir,diyarbakir
10850,2014,39.0,erkek,1992/05/19,nevsehir,Null
10851,2014,12.0,erkek,1992/05/15,Null,Null
10852,2014,22.0,erkek,1991/11/25,erzurum,Null
10853,2014,56.0,kadin,1991/03/07,Null,Null
10854,2014,18.0,kadin,1991/11/30,kutahya,kutahya
10855,2014,26.0,kadin,1995/06/06,istanbul,Null
10856,2014,52.0,erkek,1993/01/12,bolu,istanbul
10857,2014,40.0,erkek,1993/03/19,elazig,istanbul
10858,2014,22.0,kadin,1993/04/25,Null,edirne
10859,2014,40.0,kadin,1994/08/13,istanbul,Null
10860,2014,44.0,kadin,1991/10/05,istanbul,Null
10861,2014,32.0,kadin,1994/05/16,aydin,izmir
10862,2014,12.0,erkek,1990/07/12,istanbul,istanbul
10863,2014,20.0,erkek,1991/01/02,erzurum,istanbul
10864,2014,18.0,kadin,1970/10/05,agri,bursa
10865,2014,42.0,kadin,1993/02/22,denizli,istanbul
10866,2014,24.0,erkek,1993/11/30,kocaeli,Null
10867,2014,38.0,erkek,1987/01/23,sivas,istanbul
10868,2014,18.0,erkek,1993/08/11,Null,erzincan
10869,2014,20.0,erkek,1992/03/05,Null,istanbul
10870,2014,44.0,erkek,1993/06/04,diyarbakir,trabzon
10871,2014,42.0,kadin,1991/05/22,Null,Null
10872,2014,46.0,kadin,1992/07/25,ardahan,Null
10873,2014,38.0,kadin,1993/04/19,giresun,isparta
10874,2014,60.0,kadin,1995/07/31,istanbul,istanbul
10875,2014,22.0,kadin,1993/04/17,edirne,istanbul
10876,2014,26.0,kadin,1992/01/19,istanbul,istanbul
10877,2014,46.0,kadin,1994/11/18,ankara,ankara
10878,2014,26.0,kadin,1994/08/20,adiyaman,adiyaman
10879,2014,24.0,erkek,1993/10/25,Null,hatay
10880,2014,18.0,erkek,1991/09/01,Null,sanliurfa
10881,2014,22.0,erkek,1993/02/07,bayburt,erzurum
10882,2014,34.0,kadin,1992/11/23,edirne,istanbul
10883,2014,49.0,kadin,1992/03/01,istanbul,istanbul
10884,2014,36.0,kadin,1993/02/05,diyarbakir,Null
10885,2014,32.0,kadin,1994/02/24,Null,istanbul
10886,2014,30.0,kadin,1994/01/26,istanbul,istanbul
10887,2014,46.0,kadin,1994/02/03,istanbul,Null
10888,2014,24.0,kadin,1992/02/03,Null,istanbul
10889,2014,54.0,kadin,1995/09/11,konya,ankara
10890,2014,18.0,kadin,1993/02/04,istanbul,istanbul
10891,2014,42.0,kadin,1995/12/25,diyarbakir,istanbul
10892,2014,22.0,kadin,1992/03/18,diyarbakir,diyarbakir
10893,2014,44.0,kadin,1994/01/01,diyarbakir,Null
10894,2014,30.0,kadin,1994/10/20,diyarbakir,ankara
10895,2014,28.0,erkek,1989/08/24,izmir,izmir
10896,2014,8.0,erkek,1989/01/24,izmir,izmir
10897,2014,44.0,erkek,1994/06/05,izmir,istanbul
10898,2014,36.0,erkek,1992/09/01,ankara,istanbul
10899,2014,26.0,erkek,1990/12/27,istanbul,Null
10900,2014,28.0,erkek,1994/03/04,amasya,amasya
10901,2014,24.0,erkek,1994/07/04,bursa,Null
10902,2014,24.0,erkek,1993/09/26,trabzon,trabzon
10903,2014,24.0,erkek,1991/08/30,zonguldak,ankara
10904,2014,28.0,erkek,1991/02/10,nevsehir,ankara
10905,2014,64.0,erkek,1992/04/28,Null,izmir
10906,2014,34.0,erkek,1992/06/20,mugla,Null
10907,2014,22.0,erkek,1993/10/15,tekirdag,istanbul
10908,2014,33.0,erkek,1995/02/17,mersin,istanbul
10909,2014,14.0,erkek,1986/07/29,eskisehir,istanbul
10910,2014,43.0,erkek,1995/02/26,tekirdag,istanbul
10911,2014,36.0,erkek,1993/03/27,ankara,ankara
10912,2014,18.0,erkek,1995/08/31,Null,elazig
10913,2014,46.0,erkek,1992/05/18,zonguldak,Null
10914,2014,29.0,erkek,1995/03/05,izmir,izmir
10915,2014,51.0,erkek,1992/09/08,istanbul,Null
10916,2014,14.0,erkek,1993/08/24,zonguldak,Null
10917,2014,22.0,kadin,1991/06/26,Null,ankara
10918,2014,22.0,kadin,1992/08/06,trabzon,trabzon
10919,2014,34.0,kadin,1995/12/05,manisa,Null
10920,2014,26.0,kadin,1995/06/11,ordu,istanbul
10921,2014,64.0,kadin,1991/09/12,trabzon,istanbul
10922,2014,42.0,kadin,1992/02/19,bursa,istanbul
10923,2014,30.0,kadin,1994/07/29,kocaeli,Null
10924,2014,56.0,kadin,1990/07/22,tekirdag,Null
10925,2014,26.0,kadin,1991/12/24,istanbul,istanbul
