ScholarshipId,ApplicantId,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
3927,3927,100.0,evet,hayir,,
3928,3928,100.0,evet,hayir,,
3929,3929,100.0,evet,evet,"kredi ve yurtlar kurumu, tobb etu mutevelli heyeti",500 ve uzeri
3930,3930,100.0,evet,hayir,,
3931,3931,100.0,evet,hayir,,
3932,3932,100.0,evet,evet,mef universitesi,300-500
3933,3933,100.0,evet,hayir,,
3934,3934,100.0,evet,hayir,,
3935,3935,100.0,evet,hayir,,
3936,3936,100.0,evet,evet,kyk,500 ve uzeri
3937,3937,100.0,evet,hayir,,
3938,3938,100.0,evet,hayir,,
3939,3939,100.0,evet,evet,kyk,500 ve uzeri
3940,3940,100.0,evet,evet,dogus cay grubu,
3941,3941,100.0,evet,evet,koc universitesi,500 ve uzeri
3942,3942,100.0,evet,hayir,,
3943,3943,100.0,evet,hayir,,
3944,3944,100.0,evet,hayir,,
3945,3945,100.0,evet,hayir,,
3946,3946,100.0,evet,hayir,,
3947,3947,100.0,evet,evet,kyk,500 ve uzeri
3948,3948,100.0,evet,hayir,,
3949,3949,100.0,evet,hayir,,
3950,3950,100.0,evet,evet,kyk,500 ve uzeri
3951,3951,100.0,evet,hayir,,
3952,3952,100.0,evet,evet,koc universitesi kudeb bursu aliyorum.,500 ve uzeri
3953,3953,100.0,evet,hayir,,
3954,3954,100.0,evet,evet,kyk,500 ve uzeri
3955,3955,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
3956,3956,100.0,evet,evet,kyk,500 ve uzeri
3957,3957,100.0,evet,evet,i,
3958,3958,100.0,evet,evet,kredi yurtlar kurumu - kyk,300-500
3959,3959,100.0,evet,hayir,,
3960,3960,100.0,evet,evet,m. ihsan arslan vakfi,diger
3961,3961,100.0,evet,evet,bilkent universitesi,500 ve uzeri
3962,3962,100.0,evet,evet,kyk,300-500
3963,3963,100.0,evet,hayir,,
3964,3964,100.0,evet,evet,kyk devlet bursu,500 ve uzeri
3965,3965,100.0,evet,evet,kredi yurtlar kurumu'ndan kredi aliyorum.,500 ve uzeri
3966,3966,100.0,evet,hayir,,
3967,3967,100.0,evet,hayir,,
3968,3968,100.0,evet,hayir,,
3969,3969,100.0,evet,hayir,,
3970,3970,100.0,evet,evet,tubitak,
3971,3971,100.0,evet,hayir,,
3972,3972,100.0,evet,hayir,,
3973,3973,100.0,evet,hayir,,
3974,3974,100.0,evet,evet,kredi yurtlar kurumu,300-500
3975,3975,100.0,evet,evet,tubitak & sabanci universitesi & turk teknoloji takimi,500 ve uzeri
3976,3976,100.0,evet,evet,hava-is sendikasi,diger
3977,3977,100.0,evet,hayir,,
3978,3978,100.0,evet,hayir,,
3979,3979,100.0,evet,evet,devlet,500 ve uzeri
3980,3980,100.0,evet,evet,ozyegin universitesi,500 ve uzeri
3981,3981,100.0,evet,hayir,,
3982,3982,100.0,evet,hayir,,
3983,3983,100.0,evet,hayir,,
3984,3984,100.0,evet,hayir,,
3985,3985,100.0,evet,hayir,,
3986,3986,100.0,evet,evet,ibb,diger
3987,3987,100.0,evet,hayir,,
3988,3988,100.0,evet,hayir,,
3989,3989,100.0,evet,hayir,,
3990,3990,100.0,evet,hayir,,
3991,3991,100.0,evet,evet,kyk,500 ve uzeri
3992,3992,100.0,evet,hayir,,
3993,3993,100.0,evet,evet,ihsan dogramaci bilkent universitesi,500 ve uzeri
3994,3994,100.0,evet,hayir,,
3995,3995,100.0,evet,hayir,,
3996,3996,100.0,evet,hayir,,
3997,3997,100.0,evet,hayir,,
3998,3998,100.0,evet,hayir,,
3999,3999,100.0,evet,evet,kyk,500 ve uzeri
4000,4000,100.0,evet,evet,bilkent universitesinden siralamamdan dolayi kapsamli burs kategorisinde burs kazandim.,500 ve uzeri
4001,4001,100.0,evet,hayir,,
4002,4002,100.0,evet,evet,cevak,diger
4003,4003,100.0,evet,hayir,,
4004,4004,100.0,evet,hayir,,
4005,4005,100.0,evet,hayir,,
4006,4006,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4007,4007,100.0,evet,hayir,,
4008,4008,100.0,evet,evet,erdemoglu vakfi,300-500
4009,4009,100.0,evet,evet,tobb ekonomi ve teknoloji universitesi,300-500
4010,4010,100.0,evet,evet,kocaeli kadinlari dernegi,500 ve uzeri
4011,4011,100.0,evet,hayir,,
4012,4012,100.0,evet,evet,kyk,500 ve uzeri
4013,4013,100.0,evet,hayir,,
4014,4014,100.0,evet,evet,ozyegin universitesi,500 ve uzeri
4015,4015,100.0,evet,evet,kredi ve yurtlar kurumu,
4016,4016,100.0,evet,evet,kyk,500 ve uzeri
4017,4017,100.0,evet,hayir,,
4018,4018,100.0,evet,hayir,,
4019,4019,100.0,evet,evet,kredi yurtlari kurumu'ndan burs aliyorum.,500 ve uzeri
4020,4020,100.0,evet,hayir,,
4021,4021,100.0,evet,evet,kyk,500 ve uzeri
4022,4022,100.0,evet,evet,ibn haldun universitesi,500 ve uzeri
4023,4023,100.0,evet,hayir,,
4024,4024,100.0,evet,hayir,,
4025,4025,100.0,evet,evet,okulumdan ve kyk devlet bursu aliyoru,500 ve uzeri
4026,4026,100.0,evet,evet,bilkent universitesi,500 ve uzeri
4027,4027,100.0,evet,hayir,,
4028,4028,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4029,4029,100.0,evet,hayir,,
4030,4030,100.0,evet,hayir,,
4031,4031,100.0,evet,hayir,,
4032,4032,100.0,evet,evet,t3 vakfi,500 ve uzeri
4033,4033,100.0,evet,evet,istanbul ticaret univeristesi,300-500
4034,4034,100.0,evet,hayir,,
4035,4035,100.0,evet,hayir,,
4036,4036,100.0,evet,evet,ky,500 ve uzeri
4037,4037,100.0,evet,evet,devlet bursu,500 ve uzeri
4038,4038,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4039,4039,100.0,evet,hayir,,
4040,4040,100.0,evet,hayir,,
4041,4041,100.0,evet,hayir,,
4042,4042,100.0,evet,evet,kyk bursu aliyorum.,500 ve uzeri
4043,4043,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4044,4044,100.0,evet,hayir,,
4045,4045,100.0,evet,evet,kyk,500 ve uzeri
4046,4046,100.0,evet,hayir,,
4047,4047,100.0,evet,hayir,,
4048,4048,100.0,evet,hayir,,
4049,4049,100.0,evet,evet,kyk,500 ve uzeri
4050,4050,100.0,evet,evet,kyk burs,500 ve uzeri
4051,4051,100.0,evet,evet,kyk,500 ve uzeri
4052,4052,100.0,evet,hayir,,
4053,4053,100.0,evet,evet,yeditepe universitesi,300-500
4054,4054,100.0,evet,evet,tubit,500 ve uzeri
4055,4055,100.0,evet,evet,kyk,500 ve uzeri
4056,4056,100.0,evet,evet,kyk,500 ve uzeri
4057,4057,100.0,evet,hayir,,
4058,4058,100.0,evet,hayir,,
4059,4059,100.0,evet,evet,turk egitim vakfi,500 ve uzeri
4060,4060,100.0,evet,hayir,,
4061,4061,100.0,evet,evet,enka vakfi,500 ve uzeri
4062,4062,100.0,evet,hayir,,
4063,4063,100.0,evet,evet,devlet-kyk,500 ve uzeri
4064,4064,100.0,evet,evet,kyk,500 ve uzeri
4065,4065,100.0,evet,evet,ozyegin universitesi- basari siralamasi bursu,500 ve uzeri
4066,4066,100.0,evet,hayir,,
4067,4067,100.0,evet,hayir,,
4068,4068,100.0,evet,evet,manisa egitime katki dernegi,diger
4069,4069,100.0,evet,evet,kyk,500 ve uzeri
4070,4070,100.0,evet,evet,kyk karsiliksiz,500 ve uzeri
4071,4071,100.0,evet,evet,kyk,500 ve uzeri
4072,4072,100.0,evet,evet,kredi ve yurtlar kurumu,diger
4073,4073,100.0,evet,evet,kyk,300-500
4074,4074,100.0,evet,evet,kyk,500 ve uzeri
4075,4075,100.0,evet,evet,kyk,500 ve uzeri
4076,4076,100.0,evet,hayir,,
4077,4077,100.0,evet,evet,kyk devlet burs,500 ve uzeri
4078,4078,100.0,evet,evet,okulumdan derece bursu aliyorum.,500 ve uzeri
4079,4079,100.0,evet,hayir,,500 ve uzeri
4080,4080,100.0,evet,evet,gbs,500 ve uzeri
4081,4081,100.0,evet,hayir,,
4082,4082,100.0,evet,hayir,,
4083,4083,100.0,evet,hayir,,
4084,4084,100.0,evet,evet,adiyaman vakf,300-500
4085,4085,100.0,evet,hayir,,
4086,4086,100.0,evet,hayir,,
4087,4087,100.0,evet,hayir,,
4088,4088,100.0,evet,hayir,,
4089,4089,100.0,evet,evet,kyk egitim burs,500 ve uzeri
4090,4090,100.0,evet,evet,kyk bursu,500 ve uzeri
4091,4091,100.0,evet,evet,"kyk, ticaret odasi bursu",500 ve uzeri
4092,4092,100.0,evet,evet,universiteden ve devlette,500 ve uzeri
4093,4093,100.0,evet,hayir,,
4094,4094,100.0,evet,hayir,,
4095,4095,100.0,evet,evet,sebinkarahisarlilar yardimlasma dernegi,diger
4096,4096,100.0,evet,hayir,,
4097,4097,100.0,evet,hayir,,
4098,4098,100.0,evet,hayir,,
4099,4099,100.0,evet,evet,kyk,500 ve uzeri
4100,4100,100.0,evet,evet,kyk,500 ve uzeri
4101,4101,100.0,evet,evet,kyk,500 ve uzeri
4102,4102,100.0,evet,hayir,,
4103,4103,100.0,evet,hayir,,
4104,4104,100.0,evet,evet,devlet,300-500
4105,4105,100.0,evet,hayir,,
4106,4106,100.0,evet,hayir,,
4107,4107,100.0,evet,hayir,,
4108,4108,100.0,evet,evet,"ibb,kyk",500 ve uzeri
4109,4109,100.0,evet,evet,kredi ve yurtlar genel mudurlugu,500 ve uzeri
4110,4110,100.0,evet,evet,genclik ve spor bakanligi,500 ve uzeri
4111,4111,100.0,evet,evet,kyk,500 ve uzeri
4112,4112,100.0,evet,hayir,,
4113,4113,100.0,evet,evet,kyk,500 ve uzeri
4114,4114,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4115,4115,100.0,evet,evet,tev,500 ve uzeri
4116,4116,100.0,evet,hayir,,
4117,4117,100.0,evet,evet,kyk+ okulun sagladigi osym yerlestirme bursu,500 ve uzeri
4118,4118,100.0,evet,hayir,,
4119,4119,100.0,evet,evet,kyk,300-500
4120,4120,100.0,evet,evet,kazdal,300-500
4121,4121,100.0,evet,hayir,,
4122,4122,100.0,evet,hayir,,
4123,4123,100.0,evet,hayir,,
4124,4124,100.0,evet,evet,kredi yurtlar kurum,500 ve uzeri
4125,4125,100.0,evet,evet,kyk ve ibb burslarini aliyorum,500 ve uzeri
4126,4126,100.0,evet,evet,kyk,300-500
4127,4127,100.0,evet,hayir,,
4128,4128,100.0,evet,hayir,,
4129,4129,100.0,evet,evet,kyk,500 ve uzeri
4130,4130,100.0,evet,evet,k,500 ve uzeri
4131,4131,100.0,evet,evet,tobb etu,500 ve uzeri
4132,4132,100.0,evet,evet,kyk,500 ve uzeri
4133,4133,100.0,evet,evet,devletten yk bursu aliyorum.,500 ve uzeri
4134,4134,100.0,evet,hayir,,
4135,4135,100.0,evet,hayir,,
4136,4136,100.0,evet,hayir,,diger
4137,4137,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4138,4138,100.0,evet,hayir,,
4139,4139,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4140,4140,100.0,evet,hayir,,
4141,4141,100.0,evet,evet,mavera vakfi kyk,500 ve uzeri
4142,4142,100.0,evet,hayir,,
4143,4143,100.0,evet,evet,kyk,500 ve uzeri
4144,4144,100.0,evet,evet,kyk,500 ve uzeri
4145,4145,100.0,evet,evet,kyk,500 ve uzeri
4146,4146,100.0,evet,hayir,,
4147,4147,100.0,evet,evet,kyk,500 ve uzeri
4148,4148,100.0,evet,evet,devlet burs,500 ve uzeri
4149,4149,100.0,evet,hayir,,
4150,4150,100.0,evet,hayir,,
4151,4151,100.0,evet,evet,kyk,500 ve uzeri
4152,4152,100.0,evet,hayir,,
4153,4153,100.0,evet,evet,kredi yurtlar kurumu,500 ve uzeri
4154,4154,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4155,4155,100.0,evet,hayir,,
4156,4156,100.0,evet,hayir,,
4157,4157,100.0,evet,hayir,,
4158,4158,100.0,evet,evet,kyk,500 ve uzeri
4159,4159,100.0,evet,evet,devlet,500 ve uzeri
4160,4160,100.0,evet,evet,kyk,500 ve uzeri
4161,4161,100.0,evet,evet,kredi yurtlar kurumu,500 ve uzeri
4162,4162,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4163,4163,100.0,evet,hayir,,
4164,4164,100.0,evet,evet,kyk,500 ve uzeri
4165,4165,100.0,evet,evet,sadece kyk burs,500 ve uzeri
4166,4166,100.0,evet,hayir,,
4167,4167,100.0,evet,evet,kredi yurtlar kurumu,500 ve uzeri
4168,4168,100.0,evet,evet,kyk,500 ve uzeri
4169,4169,100.0,evet,evet,genclik ve spor bakanligi bursu,500 ve uzeri
4170,4170,100.0,evet,evet,bilkent universitesi,
4171,4171,100.0,evet,evet,kyk,500 ve uzeri
4172,4172,100.0,evet,hayir,,
4173,4173,100.0,evet,hayir,,
4174,4174,100.0,evet,evet,kyk,500 ve uzeri
4175,4175,100.0,evet,hayir,,
4176,4176,100.0,evet,evet,kyk,500 ve uzeri
4177,4177,100.0,evet,hayir,,
4178,4178,100.0,evet,evet,devlet,500 ve uzeri
4179,4179,100.0,evet,hayir,,
4180,4180,100.0,evet,hayir,,
4181,4181,100.0,evet,hayir,,
4182,4182,100.0,evet,hayir,,
4183,4183,100.0,evet,evet,kyk,500 ve uzeri
4184,4184,100.0,evet,hayir,,
4185,4185,100.0,evet,hayir,,
4186,4186,100.0,evet,hayir,,
4187,4187,100.0,evet,hayir,,
4188,4188,100.0,evet,evet,kyk,500 ve uzeri
4189,4189,100.0,evet,evet,kyk,
4190,4190,100.0,evet,hayir,,
4191,4191,100.0,evet,evet,devlet,500 ve uzeri
4192,4192,100.0,evet,hayir,,
4193,4193,100.0,evet,evet,kyk,500 ve uzeri
4194,4194,100.0,evet,hayir,,
4195,4195,100.0,evet,hayir,,
4196,4196,100.0,evet,evet,kyk,500 ve uzeri
4197,4197,100.0,evet,hayir,,
4198,4198,100.0,evet,hayir,,
4199,4199,100.0,evet,hayir,,
4200,4200,100.0,evet,evet,kredi ve yurtlar genel mudurlugu,500 ve uzeri
4201,4201,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4202,4202,100.0,evet,evet,kyk,500 ve uzeri
4203,4203,100.0,evet,evet,kredi ve yurtlar k,500 ve uzeri
4204,4204,100.0,evet,hayir,,
4205,4205,100.0,evet,evet,kyk,300-500
4206,4206,100.0,evet,evet,kyk bursu,500 ve uzeri
4207,4207,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4208,4208,100.0,evet,hayir,,
4209,4209,100.0,evet,hayir,,
4210,4210,100.0,evet,hayir,,
4211,4211,100.0,evet,evet,kek,500 ve uzeri
4212,4212,100.0,evet,evet,devlet,300-500
4213,4213,100.0,evet,evet,kredili yurtlar kurum,500 ve uzeri
4214,4214,100.0,evet,hayir,,500 ve uzeri
4215,4215,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4216,4216,100.0,evet,hayir,,
4217,4217,100.0,evet,hayir,,
4218,4218,100.0,evet,evet,kyk,500 ve uzeri
4219,4219,100.0,evet,hayir,,
4220,4220,100.0,evet,hayir,,
4221,4221,100.0,evet,evet,kyk tog,500 ve uzeri
4222,4222,100.0,evet,hayir,,
4223,4223,100.0,evet,hayir,,
4224,4224,100.0,evet,evet,kyk,500 ve uzeri
4225,4225,100.0,evet,hayir,,
4226,4226,100.0,evet,hayir,,
4227,4227,100.0,evet,hayir,,
4228,4228,100.0,evet,hayir,,
4229,4229,100.0,evet,hayir,,
4230,4230,100.0,evet,evet,kyk yeditepe universitesi,500 ve uzeri
4231,4231,100.0,evet,hayir,,
4232,4232,100.0,evet,evet,esyav vakfi kyk,500 ve uzeri
4233,4233,100.0,evet,evet,kyk,
4234,4234,100.0,evet,evet,kyk'dan burs aliyorum,500 ve uzeri
4235,4235,100.0,evet,hayir,,
4236,4236,100.0,evet,evet,tobb ekonomi ve teknoloji universitesi,500 ve uzeri
4237,4237,100.0,evet,evet,ky,500 ve uzeri
4238,4238,100.0,evet,hayir,,
4239,4239,100.0,evet,evet,kyk,500 ve uzeri
4240,4240,100.0,evet,evet,ozyegin universitesi,500 ve uzeri
4241,4241,100.0,evet,hayir,,
4242,4242,100.0,evet,hayir,,
4243,4243,100.0,evet,evet,kyk,500 ve uzeri
4244,4244,100.0,evet,evet,kyk bursu aliyorum.,500 ve uzeri
4245,4245,100.0,evet,hayir,,
4246,4246,100.0,evet,hayir,,
4247,4247,100.0,evet,evet,koc universitesi-anadolu bursiyerligi bursu kipas-calisan cocugu bursu,500 ve uzeri
4248,4248,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4249,4249,100.0,evet,hayir,,
4250,4250,100.0,evet,hayir,,
4251,4251,100.0,evet,hayir,,
4252,4252,100.0,evet,evet,kyk,500 ve uzeri
4253,4253,100.0,evet,hayir,,
4254,4254,100.0,evet,evet,kyk,500 ve uzeri
4255,4255,100.0,evet,evet,kyk bursu,500 ve uzeri
4256,4256,100.0,evet,evet,kyk,500 ve uzeri
4257,4257,100.0,evet,hayir,,
4258,4258,100.0,evet,evet,kizilay,300-500
4259,4259,100.0,evet,evet,kyk,500 ve uzeri
4260,4260,100.0,evet,hayir,,
4261,4261,100.0,evet,evet,kyk,500 ve uzeri
4262,4262,100.0,evet,evet,sev vakfi kyk bursu,500 ve uzeri
4263,4263,100.0,evet,hayir,,
4264,4264,100.0,evet,evet,ky,500 ve uzeri
4265,4265,100.0,evet,evet,bilkent universitesi,500 ve uzeri
4266,4266,100.0,evet,hayir,,
4267,4267,100.0,evet,evet,kyk,500 ve uzeri
4268,4268,100.0,evet,evet,genclik ve spor bakanlig,500 ve uzeri
4269,4269,100.0,evet,hayir,,
4270,4270,100.0,evet,hayir,,
4271,4271,100.0,evet,hayir,,
4272,4272,100.0,evet,evet,kyk,500 ve uzeri
4273,4273,100.0,evet,hayir,,
4274,4274,100.0,evet,hayir,,
4275,4275,100.0,evet,hayir,,
4276,4276,100.0,evet,hayir,,
4277,4277,100.0,evet,evet,kyk,500 ve uzeri
4278,4278,100.0,evet,hayir,,
4279,4279,100.0,evet,evet,devlet,500 ve uzeri
4280,4280,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4281,4281,100.0,evet,hayir,,
4282,4282,100.0,evet,evet,kyk,300-500
4283,4283,100.0,evet,evet,kyk,500 ve uzeri
4284,4284,100.0,evet,hayir,,
4285,4285,100.0,evet,evet,ibb,diger
4286,4286,100.0,evet,evet,devlet bursu,500 ve uzeri
4287,4287,100.0,evet,evet,devlet bursu,500 ve uzeri
4288,4288,100.0,evet,evet,kyk,500 ve uzeri
4289,4289,100.0,evet,evet,kyk,500 ve uzeri
4290,4290,100.0,evet,hayir,,
4291,4291,100.0,evet,hayir,,
4292,4292,100.0,evet,evet,kyk bursu,500 ve uzeri
4293,4293,100.0,evet,evet,devlet b,300-500
4294,4294,100.0,evet,hayir,,
4295,4295,100.0,evet,hayir,,
4296,4296,100.0,evet,evet,kyk,500 ve uzeri
4297,4297,100.0,evet,evet,turkiye teknoloji takimi,500 ve uzeri
4298,4298,100.0,evet,hayir,,500 ve uzeri
4299,4299,100.0,evet,hayir,,
4300,4300,100.0,evet,evet,ihsan arslan vakfi,diger
4301,4301,100.0,evet,evet,genclik ve spor bakanlig,500 ve uzeri
4302,4302,100.0,evet,evet,kyk ogrenim bursu,500 ve uzeri
4303,4303,100.0,evet,hayir,,
4304,4304,100.0,evet,evet,kredi yurtlar kurumu,500 ve uzeri
4305,4305,100.0,evet,hayir,,
4306,4306,100.0,evet,hayir,,
4307,4307,100.0,evet,evet,kyk,500 ve uzeri
4308,4308,100.0,evet,hayir,,
4309,4309,100.0,evet,hayir,,
4310,4310,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4311,4311,100.0,evet,evet,kredi yurtlar kurumu,500 ve uzeri
4312,4312,100.0,evet,evet,kredi yurtlar kurumu,500 ve uzeri
4313,4313,100.0,evet,evet,devlet bursu,500 ve uzeri
4314,4314,100.0,evet,hayir,,
4315,4315,100.0,evet,hayir,,
4316,4316,100.0,evet,evet,kyk,500 ve uzeri
4317,4317,100.0,evet,hayir,,
4318,4318,100.0,evet,evet,kredi yurtlar kurumu,500 ve uzeri
4319,4319,100.0,evet,hayir,,
4320,4320,100.0,evet,hayir,,
4321,4321,100.0,evet,hayir,,
4322,4322,100.0,evet,hayir,,
4323,4323,100.0,evet,hayir,,
4324,4324,100.0,evet,evet,kyk,500 ve uzeri
4325,4325,100.0,evet,evet,kyk,500 ve uzeri
4326,4326,100.0,evet,evet,kyk,
4327,4327,100.0,evet,hayir,,
4328,4328,100.0,evet,hayir,,
4329,4329,100.0,evet,hayir,,
4330,4330,100.0,evet,evet,-,
4331,4331,100.0,evet,hayir,,
4332,4332,100.0,evet,evet,milli sporcu bursu aliyorum. genclik spor bakanligindan,500 ve uzeri
4333,4333,100.0,evet,evet,kyk bursu,500 ve uzeri
4334,4334,100.0,evet,evet,basbakanlik geri bursu,500 ve uzeri
4335,4335,100.0,evet,evet,gsb kyk,500 ve uzeri
4336,4336,100.0,evet,evet,bilkent universitesi: kapsamli burs,500 ve uzeri
4337,4337,100.0,evet,hayir,,
4338,4338,100.0,evet,evet,kredi yurtlar kurumu yks ustun basari bursu,500 ve uzeri
4339,4339,100.0,evet,hayir,,
4340,4340,100.0,evet,evet,devlet bursu,500 ve uzeri
4341,4341,100.0,evet,evet,kyk,500 ve uzeri
4342,4342,100.0,evet,evet,devlet,500 ve uzeri
4343,4343,100.0,evet,hayir,,
4344,4344,100.0,evet,evet,ky,500 ve uzeri
4345,4345,100.0,evet,evet,evet,500 ve uzeri
4346,4346,100.0,evet,evet,kyk,500 ve uzeri
4347,4347,100.0,evet,evet,kyk,500 ve uzeri
4348,4348,100.0,evet,evet,kyk,500 ve uzeri
4349,4349,100.0,evet,evet,ozyegin universitesi kyk,500 ve uzeri
4350,4350,100.0,evet,hayir,,
4351,4351,100.0,evet,evet,kredi yurtlar kurumu,500 ve uzeri
4352,4352,100.0,evet,hayir,,
4353,4353,100.0,evet,hayir,,
4354,4354,100.0,evet,evet,ibb,300-500
4355,4355,100.0,evet,evet,kyk,500 ve uzeri
4356,4356,100.0,evet,hayir,,
4357,4357,100.0,evet,evet,kyk,500 ve uzeri
4358,4358,100.0,evet,hayir,,
4359,4359,100.0,evet,hayir,,
4360,4360,100.0,evet,evet,kyk,500 ve uzeri
4361,4361,100.0,evet,evet,kyk,
4362,4362,100.0,evet,evet,kyk,500 ve uzeri
4363,4363,100.0,evet,evet,kyk,500 ve uzeri
4364,4364,100.0,evet,hayir,,
4365,4365,100.0,evet,evet,kyk,500 ve uzeri
4366,4366,100.0,evet,hayir,,
4367,4367,100.0,evet,evet,kyk,500 ve uzeri
4368,4368,100.0,evet,hayir,,
4369,4369,100.0,evet,evet,kredi ve yurtlar kurumu,500 ve uzeri
4370,4370,100.0,evet,hayir,,
4371,4371,100.0,evet,evet,kredi yurtlar ku,500 ve uzeri
4372,4372,100.0,evet,hayir,,
4373,4373,100.0,evet,evet,kredi yurtlar kurumu,500 ve uzeri
4374,4374,100.0,evet,hayir,,
4375,4375,100.0,evet,evet,kyk ( kredi ve yurtlar kurumu ),500 ve uzeri
4376,4376,100.0,evet,hayir,,diger
4377,4377,100.0,evet,hayir,,300-500
4378,4378,100.0,evet,evet,kyk,500 ve uzeri
4379,4379,100.0,evet,evet,k,500 ve uzeri
4380,4380,100.0,evet,evet,basbakanlik bu,500 ve uzeri
4381,4381,100.0,evet,hayir,,
4382,4382,100.0,evet,hayir,,
4383,4383,100.0,evet,evet,kyk,500 ve uzeri
4384,4384,100.0,evet,hayir,,
4385,4385,100.0,evet,hayir,,
4386,4386,100.0,evet,evet,kyk,500 ve uzeri
4387,4387,100.0,evet,hayir,,
4388,4388,100.0,evet,hayir,,
4389,4389,100.0,evet,hayir,,
4390,4390,100.0,evet,evet,kyk,500 ve uzeri
4391,4391,100.0,evet,evet,ky,500 ve uzeri
4392,4392,100.0,evet,hayir,,
4393,4393,100.0,evet,hayir,,
4394,4394,100.0,evet,hayir,,
4395,4395,100.0,evet,hayir,,
4396,4396,100.0,evet,evet,devlet,500 ve uzeri
4397,4397,100.0,evet,hayir,,
4398,4398,100.0,evet,hayir,,
4399,4399,100.0,evet,evet,ibn hladun universitesi,500 ve uzeri
4400,4400,100.0,evet,hayir,,
4401,4401,100.0,evet,evet,kredili yurtlar kurumu,500 ve uzeri
4402,4402,100.0,evet,evet,meb,500 ve uzeri
4403,4403,100.0,evet,hayir,,
4404,4404,100.0,evet,evet,kyk ogrenim bursu,500 ve uzeri
4405,4405,100.0,evet,evet,kyk,500 ve uzeri
4406,4406,100.0,evet,hayir,,
4407,4407,100.0,evet,hayir,,
4408,4408,100.0,evet,evet,kyk,500 ve uzeri
4409,4409,100.0,evet,hayir,,
4410,4410,100.0,evet,hayir,,
4411,4411,100.0,evet,evet,kyk,500 ve uzeri
4412,4412,100.0,evet,hayir,,
4413,4413,100.0,evet,hayir,,
4414,4414,100.0,evet,hayir,,
4415,4415,100.0,evet,evet,yuksekogrenim kredi ve yurtlar kurumu,500 ve uzeri
4416,4416,100.0,evet,evet,ibb,300-500
4417,4417,100.0,evet,hayir,,
4418,4418,100.0,evet,evet,kyk,500 ve uzeri
4419,4419,100.0,evet,hayir,,
4420,4420,100.0,evet,hayir,,
4421,4421,100.0,evet,evet,devlet bursu,500 ve uzeri
4422,4422,100.0,evet,hayir,,
4423,4423,100.0,evet,evet,kyk turgev,500 ve uzeri
4424,4424,100.0,evet,evet,kyk,500 ve uzeri
4425,4425,100.0,evet,hayir,,
4426,4426,100.0,evet,hayir,,
4427,4427,100.0,evet,hayir,,
4428,4428,100.0,evet,evet,gsb,500 ve uzeri
4429,4429,100.0,evet,evet,istanbul buyuksehir belediyesi,diger
4430,4430,100.0,evet,hayir,,
4431,4431,100.0,evet,evet,kyk,500 ve uzeri
4432,4432,100.0,evet,hayir,,
4433,4433,100.0,evet,evet,kyk,500 ve uzeri
4434,4434,100.0,evet,evet,kyk bursu aliyorum.,500 ve uzeri
4435,4435,100.0,evet,hayir,,
4436,4436,100.0,evet,hayir,,
4437,4437,100.0,evet,evet,ibb genc universiteli bursu,diger
4438,4438,100.0,evet,evet,devlet bursu,500 ve uzeri
4439,4439,100.0,evet,hayir,,
4440,4440,100.0,evet,hayir,,
4441,4441,100.0,evet,hayir,,
4442,4442,100.0,evet,evet,sabanci universitesi (ustun basari bursu),500 ve uzeri
4443,4443,100.0,evet,hayir,,
4444,4444,100.0,evet,evet,kyk,500 ve uzeri
4445,4445,100.0,evet,evet,kyk bursu,500 ve uzeri
4446,4446,100.0,evet,evet,kyk,500 ve uzeri
4447,4447,100.0,evet,evet,kyk,500 ve uzeri
4448,4448,100.0,evet,evet,kyk kredi,500 ve uzeri
4449,4449,100.0,evet,hayir,,
4450,4450,100.0,evet,hayir,,
4451,4451,100.0,evet,hayir,,
4452,4452,100.0,evet,hayir,,
4453,4453,100.0,evet,evet,bilkent universitesi,500 ve uzeri
4454,4454,100.0,evet,evet,devlet kurumu,500 ve uzeri
4455,4455,100.0,evet,hayir,,
4456,4456,100.0,evet,evet,kredi ve yurtlar kurum,500 ve uzeri
4457,4457,100.0,evet,hayir,,
4458,4458,100.0,evet,hayir,,
4459,4459,100.0,evet,evet,kyk'den geri odemeli burs,500 ve uzeri
