ApplicantUniversityId,ApplicantId,UniversityId,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,"Daha Önceden Mezun Olunduysa, Mezun Olunan Üniversite"
11042,11042,11042,makine muhendisligi,4,0.00 - 2.50,hayir,
11043,11043,11043,makina muhendisligi,2,2.50 - 3.00,hayir,
11044,11044,11044,isletme,1,0.00 - 2.50,hayir,
11045,11045,11045,makine muhendisi,4,0.00 - 2.50,hayir,
11046,11046,11046,elektrik elektronik muhendisligi,3,0.00 - 2.50,hayir,
11047,11047,11047,gazetecilik,2,3.00 - 3.50,hayir,
11048,11048,11048,pazarlama,mezun,0.00 - 2.50,evet,
11049,11049,11049,maliye,2,3.00 - 4.00,hayir,
11050,11050,11050,elektrik elektronik muhendisligi,2,3.00 - 3.50,hayir,
11051,11051,11051,maliye,2,2.50 - 3.00,hayir,
11052,11052,11052,elektronik ve haberlesme muhendisligi,mezun,3.00 - 4.00,hayir,
11053,11053,11053,bilgisayar muhendisligi,1,3.00 - 3.50,hayir,
11054,11054,11054,makine muhendisligi,3,0.00 - 2.50,hayir,
11055,11055,11055,isletme,3,0.00 - 2.50,evet,
11056,11056,11056,is sagligi ve guvenligi,2,3.00 - 3.50,hayir,
11057,11057,11057,cevre muhendisligi,2,0.00 - 2.50,hayir,
11058,11058,11058,bilgisayar muhendisligi,3,0.00 - 2.50,hayir,
11059,11059,11059,metalurji ve malzeme muhendisligi,4,2.50 - 3.00,hayir,
11060,11060,11060,kamu yonetimi,2,0.00 - 2.50,hayir,
11061,11061,11061,mekatronik muhendisligi,,,hayir,
11062,11062,11062,bilgisayar muhendisligi,1,2.50 - 3.00,hayir,
11063,11063,11063,isletmeuolp-leeds metropolitan,3,0.00 - 2.50,hayir,
11064,11064,11064,konaklama isletmeciligi,3,2.50 - 3.00,evet,
11065,11065,11065,isletme,2,2.50 - 3.00,hayir,
11066,11066,11066,turizm isl ve otelcilik,4,0.00 - 2.50,hayir,
11067,11067,11067,isletme,4,3.00 - 3.50,evet,
11068,11068,11068,tip,5,0.00 - 2.50,hayir,
11069,11069,11069,ing iktisat,4,2.50 - 3.00,hayir,
11070,11070,11070,makine muhendisligi,4,2.50 - 3.00,evet,
11071,11071,11071,bilgisayar muhendisligi,3,0.00 - 2.50,hayir,
11072,11072,11072,elektronik muhendisligi,4,2.50 - 3.00,hayir,
11073,11073,11073,maliye,3,,hayir,
11074,11074,11074,elektrik elektronik muhendisligi,4,0.00 - 2.50,hayir,
11075,11075,11075,elektronik haberlesme muhendisligi,1,,hayir,
11076,11076,11076,isletme,4,0.00 - 2.50,hayir,
11077,11077,11077,bilgisayar teknolojileri ve bilisim sistemleri,mezun,3.00 - 3.50,evet,
11078,11078,11078,calisma ekonomisi ve endustri iliskileri,3,0.00 - 2.50,hayir,
11079,11079,11079,calisma ekonomisi ve endustri iliskileri,4,2.50 - 3.00,hayir,
11080,11080,11080,isletmeingilizce,3,3.00 - 3.50,hayir,
11081,11081,11081,tip fakultesi,2,3.00 - 3.50,hayir,
11082,11082,11082,isletme,3,3.00 - 3.50,hayir,
11083,11083,11083,undergraduate program in mathematics education,4,3.00 - 3.50,hayir,
11084,11084,11084,undergraduate program in mathematics education,4,3.00 - 3.50,hayir,
11085,11085,11085,tarih,2,3.00 - 3.50,hayir,
11086,11086,11086,siyaset bilimi ve uluslararasi iliskiler,1,,hayir,
11087,11087,11087,endustri muhendisligi,1,,hayir,
11088,11088,11088,sehir ve bolge planlama,2,2.50 - 3.00,hayir,
11089,11089,11089,resim-is ogretmenligi,2,0.00 - 2.50,hayir,
11090,11090,11090,eczacilik fakultesi,mezun,3.00 - 3.50,hayir,
11091,11091,11091,calisma ekonomisi ve endustri iliskileri,3,2.50 - 3.00,hayir,
11092,11092,11092,elektrik elektronik muhendisligi,4,0.00 - 2.50,hayir,
11093,11093,11093,bilgisayar muhendisligi,3,2.50 - 3.00,hayir,
11094,11094,11094,istatistik,4,2.50 - 3.00,hayir,
11095,11095,11095,harita muhendisligi,4,0.00 - 2.50,hayir,
11096,11096,11096,hukuk,3,0.00 - 2.50,hayir,
11097,11097,11097,uluslararasi iliskiler,mezun,3.00 - 4.00,hayir,
11098,11098,11098,uluslararasi iliskiler,3,0.00 - 2.50,hayir,
11099,11099,11099,ekonometri,4,2.50 - 3.00,hayir,
11100,11100,11100,mutercim tercumanlik ing-alm-tr,3,2.50 - 3.00,hayir,
11101,11101,11101,gida muhendisligi,3,3.00 - 3.50,hayir,
11102,11102,11102,isletme,3,3.00 - 3.50,hayir,
11103,11103,11103,iktisat,3,3.00 - 3.50,hayir,
11104,11104,11104,siyaset bilimi ve uluslararasi iliskiler,3,3.00 - 3.50,hayir,
11105,11105,11105,bilgisayar muhendisligi,4,2.50 - 3.00,hayir,
11106,11106,11106,radyo televizyon sinema,4,3.00 - 3.50,hayir,
11107,11107,11107,isletme,3,3.00 - 3.50,hayir,
11108,11108,11108,makine muhendisligi,3,2.50 - 3.00,hayir,
11109,11109,11109,eczacilik,4,0.00 - 2.50,hayir,
11110,11110,11110,isletme,4,,hayir,
11111,11111,11111,uluslararasi iliskiler %100 ingilizce,3,3.00 - 4.00,hayir,
11112,11112,11112,gida muhendisligi,1,2.50 - 3.00,hayir,
11113,11113,11113,iktisat,3,0.00 - 2.50,hayir,
11114,11114,11114,molekuler biyoloji ve genetik,2,2.50 - 3.00,hayir,
11115,11115,11115,siyaset bilimi ve kamu yonetimi,3,0.00 - 2.50,hayir,
11116,11116,11116,mekatronik muhendisligi,2,0.00 - 2.50,hayir,
11117,11117,11117,elektronik ve haberlesme muhendisligi %100 ing.,3,0.00 - 2.50,hayir,
11118,11118,11118,mekatronik muhendisligi,3,2.50 - 3.00,hayir,
11119,11119,11119,zihin eng. ogretmenligi,3,2.50 - 3.00,hayir,
11120,11120,11120,ingiliz dili ve edebiyati,4,0.00 - 2.50,hayir,
11121,11121,11121,endustri muhendisligi,1,,hayir,
11122,11122,11122,elektrik elektronik muhendisligi,4,,hayir,
11123,11123,11123,iktisat,4,0.00 - 2.50,hayir,
11124,11124,11124,makine muhendisligi,3,0.00 - 2.50,hayir,
11125,11125,11125,turizm seyahat isletmeciligi,3,3.00 - 3.50,hayir,
11126,11126,11126,gida muhendisligi ingilizce,1,,hayir,
11127,11127,11127,endustri muhendisligi,3,3.00 - 4.00,hayir,
11128,11128,11128,istatistik,2,0.00 - 2.50,hayir,
11129,11129,11129,maliye,3,2.50 - 3.00,hayir,
11130,11130,11130,bilgisayar muhendisligi,4,2.50 - 3.00,hayir,
11131,11131,11131,mekatronik muhendisligi,1,2.50 - 3.00,hayir,
11132,11132,11132,fen edebiyat fakultesi psikoloji bolumu,1,,hayir,
11133,11133,11133,psikolojik danismanlik ve rehberlik,3,0.00 - 2.50,hayir,
11134,11134,11134,"sosyoloji , maliye yan dal",4,2.50 - 3.00,hayir,
11135,11135,11135,aktuerya bilimleri,mezun,2.50 - 3.00,evet,
11136,11136,11136,turk dili ve edebiyati,2,2.50 - 3.00,hayir,
11137,11137,11137,sanat tarihi,4,2.50 - 3.00,hayir,
11138,11138,11138,kamu yonetimi,4,2.50 - 3.00,hayir,
11139,11139,11139,kontrol ve otomasyon muhendisligi,1,,hayir,
11140,11140,11140,endustri muhendisligi,4,3.00 - 3.50,hayir,
11141,11141,11141,beslenme ve diyetetik,3,2.50 - 3.00,hayir,
11142,11142,11142,biyomuhendislik,4,0.00 - 2.50,hayir,
11143,11143,11143,uluslararasi iliskiler,3,0.00 - 2.50,hayir,
11144,11144,11144,endustri muhendisligi,3,0.00 - 2.50,hayir,
11145,11145,11145,uluslararasi iliskiler,3,2.50 - 3.00,hayir,
11146,11146,11146,iktisat,2,2.50 - 3.00,hayir,
11147,11147,11147,ingiliz dili ve edebiyati,3,2.50 - 3.00,hayir,
11148,11148,11148,isletme,4,3.00 - 3.50,hayir,
11149,11149,11149,makine muhendisligi,4,0.00 - 2.50,hayir,
11150,11150,11150,uluslararasi iliskiler,2,2.50 - 3.00,hayir,
11151,11151,11151,bilgisayar ve ogretim teknolojileri egitimi,3,2.50 - 3.00,hayir,
11152,11152,11152,isletme,2,2.50 - 3.00,hayir,
11153,11153,11153,tarih,3,0.00 - 2.50,hayir,
11154,11154,11154,isletme,2,3.00 - 3.50,hayir,
11155,11155,11155,isletme,2,,hayir,
11156,11156,11156,iktisat,3,2.50 - 3.00,hayir,
11157,11157,11157,iktisat,4,0.00 - 2.50,evet,
11158,11158,11158,uluslararasi iliskiler,3,0.00 - 2.50,hayir,
11159,11159,11159,siyaset bilimi ve uluslararasi iliskiler,4,0.00 - 2.50,hayir,
11160,11160,11160,bilgisisayar muhendisligi,3,3.00 - 3.50,hayir,
11161,11161,11161,sosyoloji,mezun,3.00 - 3.50,hayir,
11162,11162,11162,gida muhendisligi,3,3.00 - 3.50,hayir,
11163,11163,11163,bankacilik ve finans,2,0.00 - 2.50,hayir,
11164,11164,11164,iktisat,3,2.50 - 3.00,hayir,
11165,11165,11165,bilgisayar programlama,,,evet,
11166,11166,11166,odyoloji,4,3.00 - 3.50,hayir,
11167,11167,11167,orman muhendisligi,1,,hayir,
11168,11168,11168,isletme,2,2.50 - 3.00,hayir,
11169,11169,11169,calisma ekonomisi ve endustri iliskileri,3,0.00 - 2.50,hayir,
11170,11170,11170,isletme,3,2.50 - 3.00,hayir,
11171,11171,11171,endustri muhendisligi,4,2.50 - 3.00,hayir,
11172,11172,11172,isletme,3,3.00 - 3.50,hayir,
11173,11173,11173,sivil havacilik isletmeciligi,1,3.00 - 4.00,hayir,
11174,11174,11174,molekuler biyoloji ve genetik,2,2.50 - 3.00,hayir,
11175,11175,11175,calisma ekonomisi ve endustri iliskileri,3,2.50 - 3.00,hayir,
11176,11176,11176,ilkogretim matematik ogretmenligi,3,2.50 - 3.00,hayir,
11177,11177,11177,makina muhendisligi,4,2.50 - 3.00,hayir,
11178,11178,11178,cin dili ve edebiyati,4,,hayir,
11179,11179,11179,isletme,2,2.50 - 3.00,hayir,
11180,11180,11180,isletme,2,2.50 - 3.00,hayir,
11181,11181,11181,saglik kurumlari yoneticiligi,2,3.00 - 3.50,hayir,
11182,11182,11182,sinif ogretmenligi,2,0.00 - 2.50,hayir,
11183,11183,11183,turk dili ve edebiyati,2,2.50 - 3.00,hayir,
11184,11184,11184,maliye,2,2.50 - 3.00,hayir,
11185,11185,11185,kimya blumu ve kimya muhendisligiyandal,4,2.50 - 3.00,hayir,
11186,11186,11186,cografya,2,0.00 - 2.50,hayir,
11187,11187,11187,halkla iliskiler ve reklamcilik,2,3.00 - 3.50,hayir,
11188,11188,11188,eczacilik fakultesi,3,2.50 - 3.00,hayir,
11189,11189,11189,tip ingilizce,2,3.00 - 3.50,hayir,
11190,11190,11190,tarih,1,,hayir,
11191,11191,11191,turk dili ve edebiyati,2,0.00 - 2.50,hayir,
11192,11192,11192,istatistik,3,2.50 - 3.00,hayir,
11193,11193,11193,elektronik ve haberlesme muhendisligi,2,3.00 - 3.50,hayir,
11194,11194,11194,isletme,hazirlik,,hayir,
11195,11195,11195,hukuk fakultesi,2,0.00 - 2.50,hayir,
11196,11196,11196,malzeme bilimi ve muhendisligi,1,,hayir,
11197,11197,11197,iktisat,2,2.50 - 3.00,hayir,
11198,11198,11198,fizik muhendisligi,1,0.00 - 2.50,hayir,
11199,11199,11199,biyomedikal muhendisligi,3,2.50 - 3.00,hayir,
11200,11200,11200,insaat teknolojisi,2,,hayir,
11201,11201,11201,iktisat,3,,hayir,
11202,11202,11202,makine muhendisligi,1,,hayir,
11203,11203,11203,isletme,3,0.00 - 2.50,hayir,
11204,11204,11204,makine muhendisligi,3,0.00 - 2.50,hayir,
11205,11205,11205,isletme,3,2.50 - 3.00,hayir,
11206,11206,11206,iktisat,2,3.00 - 3.50,hayir,
11207,11207,11207,isletme,3,0.00 - 2.50,hayir,
11208,11208,11208,endustri muhendisligi,3,3.00 - 3.50,hayir,
11209,11209,11209,makine muhendisligi,1,,hayir,
11210,11210,11210,radyo televizyon ve sinema,3,0.00 - 2.50,hayir,
11211,11211,11211,antrenorluk,3,3.00 - 3.50,hayir,
11212,11212,11212,ekonometri,4,0.00 - 2.50,hayir,
11213,11213,11213,maden muhendisligi,4,2.50 - 3.00,hayir,
11214,11214,11214,metalurji ve malzeme muhendisligi,1,,hayir,
11215,11215,11215,ingilizce isletme,1,,hayir,
11216,11216,11216,sosyoloji,4,3.00 - 3.50,hayir,
11217,11217,11217,ekonometri,3,3.00 - 4.00,hayir,
11218,11218,11218,siyaset bilimi ve kamu yonetimi,3,3.00 - 4.00,hayir,
11219,11219,11219,istatistik,2,0.00 - 2.50,hayir,
11220,11220,11220,hukuk,3,0.00 - 2.50,hayir,
11221,11221,11221,rayli sistemler muhendisligi,1,,hayir,
11222,11222,11222,endustri muhendisligi,1,0.00 - 2.50,hayir,
11223,11223,11223,denizcilik isletmeleri ve yonetimi,3,0.00 - 2.50,hayir,
11224,11224,11224,makine muhendisligi,3,0.00 - 2.50,hayir,
11225,11225,11225,iktisat,4,2.50 - 3.00,hayir,
11226,11226,11226,seyahat isletmeciligi,4,2.50 - 3.00,evet,
11227,11227,11227,elektrik elektronik muhendisligi,2,0.00 - 2.50,hayir,
11228,11228,11228,endustri muhendisligi,4,0.00 - 2.50,hayir,
11229,11229,11229,matematik muhendisligi,4,2.50 - 3.00,hayir,
11230,11230,11230,calisma ekonomisi ve endustri iliskileri,2,0.00 - 2.50,hayir,
11231,11231,11231,insaat muhendisligi,3,0.00 - 2.50,hayir,
11232,11232,11232,konaklama isletmeciligi,4,0.00 - 2.50,hayir,
11233,11233,11233,makine,2,0.00 - 2.50,hayir,
11234,11234,11234,kamu yonetimi,3,0.00 - 2.50,hayir,
11235,11235,11235,isletme,2,0.00 - 2.50,hayir,
11236,11236,11236,halkla iliskiler ve reklamcilik,4,0.00 - 2.50,hayir,
11237,11237,11237,iktisat,mezun,2.50 - 3.00,hayir,
11238,11238,11238,bilgisayar muhendisligi,1,,hayir,
11239,11239,11239,makine muh.,4,0.00 - 2.50,hayir,
11240,11240,11240,isletme,3,2.50 - 3.00,hayir,
11241,11241,11241,sigortacilik ve risk yonetimi,3,2.50 - 3.00,hayir,
11242,11242,11242,calisma ekonomisi ve endustri iiskileri,3,0.00 - 2.50,hayir,
11243,11243,11243,tibbi dokumantasyon ve sekreterlik,2,2.50 - 3.00,hayir,
11244,11244,11244,ingilizce isletme,4,0.00 - 2.50,hayir,
11245,11245,11245,rus dili ve edebiyati,4,,hayir,
11246,11246,11246,endustri muhendisligi,4,2.50 - 3.00,hayir,
11247,11247,11247,iktisat,4,2.50 - 3.00,hayir,
11248,11248,11248,felsefe,3,3.00 - 3.50,hayir,
11249,11249,11249,makina muhendisligi,5,0.00 - 2.50,hayir,
11250,11250,11250,muhasebe ve finans yuksek lisans,tez,2.50 - 3.00,evet,
11251,11251,11251,isletme,3,0.00 - 2.50,hayir,
11252,11252,11252,endustri muhendisligi ing.,2,3.00 - 3.50,hayir,
11253,11253,11253,bilgisayar muhendisligi,3,0.00 - 2.50,hayir,
11254,11254,11254,yonetim bilisim sistemleri,4,0.00 - 2.50,hayir,
11255,11255,11255,isletme,3,0.00 - 2.50,hayir,
11256,11256,11256,istatistik,hazirlik,,hayir,
11257,11257,11257,kimya muhendisligi,3,0.00 - 2.50,hayir,
11258,11258,11258,iktisat,mezun,2.50 - 3.00,evet,
11259,11259,11259,reklamcilik,2,,hayir,
11260,11260,11260,elektronik - haberlesme,2,3.00 - 3.50,hayir,
11261,11261,11261,sosyal bilgiler ogretmenligi,mezun,2.50 - 3.00,hayir,
11262,11262,11262,metalurji ve malzeme muhendisligi,4,0.00 - 2.50,hayir,
11263,11263,11263,makine muhendisligi,4,2.50 - 3.00,hayir,
11264,11264,11264,bilgisayar muhendisligi,4,0.00 - 2.50,hayir,
11265,11265,11265,uluslararasi iliskiler,3,2.50 - 3.00,hayir,
11266,11266,11266,makina muhendisligi,4,2.50 - 3.00,hayir,
11267,11267,11267,bilgisayar muhendisligi,4,2.50 - 3.00,hayir,
11268,11268,11268,iktisat,4,3.00 - 4.00,hayir,
11269,11269,11269,bilgisayar muhendisligi,1,0.00 - 2.50,hayir,
11270,11270,11270,felsefe,1,2.50 - 3.00,hayir,
11271,11271,11271,mimarlik fakultesi sehir ve bolge planlama,2,2.50 - 3.00,hayir,
11272,11272,11272,mekatronik,3,0.00 - 2.50,hayir,
11273,11273,11273,uluslararasi ticaret ve lojistik,2,2.50 - 3.00,hayir,
11274,11274,11274,uluslararasi iliskiler,1,,hayir,
11275,11275,11275,calisma ekonomisi ve endustri iliskileri,2,0.00 - 2.50,hayir,
11276,11276,11276,molekuler biyoloji ve genetik,3,0.00 - 2.50,hayir,
11277,11277,11277,endustri muhendisligiciftanadalinsaat muhendisligi,4,3.00 - 3.50,hayir,
11278,11278,11278,endustri muhendisligi,3,2.50 - 3.00,hayir,
11279,11279,11279,iktisat,3,,evet,
11280,11280,11280,tekstil muhendisligi,2,,hayir,
11281,11281,11281,tekstil muhendisligi,3,2.50 - 3.00,hayir,
11282,11282,11282,kamu yonetimi,1,,hayir,
11283,11283,11283,tekstil muhendisligi,2,0.00 - 2.50,hayir,
11284,11284,11284,isletme muhendisligi,2,3.00 - 3.50,hayir,
11285,11285,11285,hukuk fakultesi,2,2.50 - 3.00,hayir,
11286,11286,11286,sigortacilik ve risk yonetimi,3,2.50 - 3.00,hayir,
11287,11287,11287,isletme,2,2.50 - 3.00,hayir,
11288,11288,11288,endustri muhendisligi,4,0.00 - 2.50,hayir,
11289,11289,11289,iktisat,4,0.00 - 2.50,hayir,
11290,11290,11290,hukuk,3,2.50 - 3.00,hayir,
11291,11291,11291,makina muhendisligi,4,3.00 - 3.50,hayir,
11292,11292,11292,halkla iliskiler ve tanitim,3,2.50 - 3.00,hayir,
11293,11293,11293,kimya muhendisligi,4,2.50 - 3.00,hayir,
11294,11294,11294,halkla iliskiler ve tanitim,2,2.50 - 3.00,hayir,
11295,11295,11295,antropoloji,3,0.00 - 2.50,hayir,
11296,11296,11296,maden muhendisligi,2,0.00 - 2.50,hayir,
11297,11297,11297,elektrik muhendisligi,1,,hayir,
11298,11298,11298,iktisat,1,0.00 - 2.50,hayir,
11299,11299,11299,imalat muhendisligi,2,3.00 - 3.50,evet,
11300,11300,11300,halkla iliskiler ve reklamcilik,4,2.50 - 3.00,hayir,
11301,11301,11301,kamu yonetimi,3,0.00 - 2.50,hayir,
11302,11302,11302,iktisat,2,3.00 - 3.50,hayir,
11303,11303,11303,tip fakultesi ing.,1,3.00 - 4.00,hayir,
11304,11304,11304,elektronik ve haberlesme muhendisligi,3,0.00 - 2.50,hayir,
11305,11305,11305,endustri muhendisligi,4,3.00 - 4.00,hayir,
11306,11306,11306,makine muhendisligi,2,0.00 - 2.50,hayir,
11307,11307,11307,peyzaj mimarligi,4,0.00 - 2.50,hayir,
11308,11308,11308,makine muhendisligi,2,0.00 - 2.50,hayir,
11309,11309,11309,maliye,3,,hayir,
11310,11310,11310,jeoloji muhendisligi,4,2.50 - 3.00,hayir,
11311,11311,11311,sivil havacilik ve kabin hizmetleri,2,,evet,
11312,11312,11312,hukuk,1,0.00 - 2.50,hayir,
11313,11313,11313,sosyal hizmet,3,2.50 - 3.00,hayir,
11314,11314,11314,siyaset bilimi ve uluslararasi iliskiler,3,2.50 - 3.00,hayir,
11315,11315,11315,makine muhendisligi,2,3.00 - 3.50,hayir,
11316,11316,11316,elektronik ve haberlesme muhendisligi,2,2.50 - 3.00,hayir,
11317,11317,11317,cevre muhendisligi,3,0.00 - 2.50,hayir,
11318,11318,11318,ilkogretim matematik ogretmenligi,2,3.00 - 3.50,hayir,
11319,11319,11319,makine muhendisligi,2,2.50 - 3.00,hayir,
11320,11320,11320,kamu yonetimi,3,2.50 - 3.00,hayir,
11321,11321,11321,isletme enformatigialmanca,3,2.50 - 3.00,hayir,
11322,11322,11322,endustri muhendisligi,3,,evet,
11323,11323,11323,elektrik-elektronik muh.,4,2.50 - 3.00,hayir,
11324,11324,11324,insaat muhendisligi,3,2.50 - 3.00,hayir,
11325,11325,11325,elektrik elektronik muhendisligi,4,,hayir,
11326,11326,11326,makine muhendisligi,2,0.00 - 2.50,hayir,
11327,11327,11327,bilgisayar muhendisligi,2,2.50 - 3.00,hayir,
11328,11328,11328,isletme,4,0.00 - 2.50,hayir,
11329,11329,11329,makine muhendisligi,1,,hayir,
11330,11330,11330,endustri muhendisligi,4,0.00 - 2.50,hayir,
11331,11331,11331,isletme muhendisligi %100 ingilizce,4,2.50 - 3.00,hayir,
11332,11332,11332,istatistik,4,0.00 - 2.50,hayir,
11333,11333,11333,gida muhendisligi,2,2.50 - 3.00,hayir,
11334,11334,11334,iktisat,3,2.50 - 3.00,hayir,
11335,11335,11335,kamu yonetimi,2,3.00 - 3.50,hayir,
11336,11336,11336,elektrik elektronik muhendisligi,1,3.00 - 4.00,hayir,
11337,11337,11337,ilkogretim matematik ogretmenligi,4,3.00 - 3.50,hayir,
11338,11338,11338,isletme muhendisligi,1,3.00 - 4.00,hayir,
11339,11339,11339,ekonometri,1,0.00 - 2.50,hayir,
11340,11340,11340,elektrik-elektronik muhendisligi,3,,hayir,
11341,11341,11341,bilisim sistemleri muhendisligi,2,,hayir,
11342,11342,11342,ingiliz dili ve edebiyati,1,,hayir,
11343,11343,11343,iktisat,4,2.50 - 3.00,hayir,
11344,11344,11344,halkla iliskiler ve tanitim,3,3.00 - 3.50,hayir,
11345,11345,11345,hukuk,4,0.00 - 2.50,hayir,
11346,11346,11346,isletme,2,2.50 - 3.00,hayir,
11347,11347,11347,yonetim bilisim sistemlerimis,3,2.50 - 3.00,hayir,
11348,11348,11348,elektrik-elektronik muhendisligi,3,3.00 - 3.50,hayir,
11349,11349,11349,endustri muhendisligi,1,,hayir,
11350,11350,11350,kamu yonetimi,4,2.50 - 3.00,hayir,
11351,11351,11351,endustri muhendisligi,3,3.00 - 3.50,hayir,
11352,11352,11352,uluslararasi iliskileringilizce,2,2.50 - 3.00,hayir,
11353,11353,11353,hemsirelik fakultesi,3,0.00 - 2.50,hayir,
11354,11354,11354,felsefe,2,,hayir,
11355,11355,11355,isletme,3,3.00 - 3.50,hayir,
11356,11356,11356,turizm isletmeciligi,1,3.00 - 4.00,hayir,
11357,11357,11357,fen ve teknoloji ogretmenligi,2,0.00 - 2.50,hayir,
11358,11358,11358,isletme,3,3.00 - 3.50,hayir,
11359,11359,11359,saglik kurumlari isletmeciligi,2,2.50 - 3.00,hayir,
11360,11360,11360,sosyoloji,mezun,2.50 - 3.00,hayir,
11361,11361,11361,hukuk,2,2.50 - 3.00,hayir,
11362,11362,11362,fen edebiyat fakultesi,,3.00 - 4.00,hayir,
11363,11363,11363,uluslararasi ticaret,3,3.00 - 3.50,hayir,
11364,11364,11364,iktisat,2,3.00 - 3.50,hayir,
11365,11365,11365,adalet,1,,hayir,
11366,11366,11366,endustri muhendisligi,3,3.00 - 3.50,hayir,
11367,11367,11367,makina muhendisligi,2,2.50 - 3.00,hayir,
11368,11368,11368,matematik,4,3.00 - 4.00,hayir,
11369,11369,11369,halkla iliskiler ve reklamcilik,2,0.00 - 2.50,hayir,
11370,11370,11370,hukuk fakultesi,2,2.50 - 3.00,hayir,
11371,11371,11371,bilgisayar muhendisligi,2,0.00 - 2.50,hayir,
11372,11372,11372,yazilim muhendisligi,4,2.50 - 3.00,hayir,
11373,11373,11373,makine muhendisligi ingilizce,3,2.50 - 3.00,hayir,
11374,11374,11374,dis hekimligi,2,2.50 - 3.00,hayir,
11375,11375,11375,bilgisayar ogretim teknolojileri egitimi bote,2,2.50 - 3.00,hayir,
11376,11376,11376,siyaset bilimi ve kamu yonetimi,2,0.00 - 2.50,hayir,
11377,11377,11377,cevre muhendisligi,4,0.00 - 2.50,hayir,
11378,11378,11378,denizcilik fakultesi denizcilik isletmeleri yonetimiing.,2,,hayir,
11379,11379,11379,isletme,2,0.00 - 2.50,hayir,
11380,11380,11380,isletmeingilizce,4,0.00 - 2.50,hayir,
11381,11381,11381,iktisat,2,,evet,
11382,11382,11382,isletme,3,0.00 - 2.50,hayir,
11383,11383,11383,fen bilimleri ogretmenligi,3,2.50 - 3.00,hayir,
11384,11384,11384,psikoloji,4,,hayir,
11385,11385,11385,halkla iliskiler ve tanitim,1,,hayir,
11386,11386,11386,otomotiv muhendisligi makine muhendisligi cift aradal,3,3.00 - 3.50,hayir,
11387,11387,11387,mekatronik muhendisligi,3,2.50 - 3.00,hayir,
11388,11388,11388,kontrol ve otomasyon muhendisligi,2,0.00 - 2.50,hayir,
11389,11389,11389,turk dili ve edebiyati,1,,hayir,
11390,11390,11390,maliye,3,2.50 - 3.00,hayir,
11391,11391,11391,muhendislik fakultesi bilgisayar muhendisligi ingilizce,2,3.00 - 3.50,hayir,
11392,11392,11392,iletisim fakultesi,,,hayir,
11393,11393,11393,mekatronik muhendisligi,2,2.50 - 3.00,hayir,
11394,11394,11394,elektrik-elektronik muhendisligi 100% ingilizce,3,0.00 - 2.50,hayir,
11395,11395,11395,iktisat,1,,hayir,
11396,11396,11396,isletme,3,2.50 - 3.00,hayir,
11397,11397,11397,felsefe,3,3.00 - 4.00,hayir,
11398,11398,11398,elektronik haberlesme muhendisligi,1,,hayir,
11399,11399,11399,calisma ekonomisi ve endustri iliskileri,3,2.50 - 3.00,hayir,
11400,11400,11400,istatistik,yuksek lisans,2.50 - 3.00,hayir,
11401,11401,11401,isletme,4,2.50 - 3.00,hayir,
11402,11402,11402,kimya,4,0.00 - 2.50,hayir,
11403,11403,11403,matematik,4,0.00 - 2.50,hayir,
11404,11404,11404,iktisat,4,2.50 - 3.00,hayir,
11405,11405,11405,kimya,hazirlik,,hayir,
11406,11406,11406,sivil hava ulastirma isletmeciligi,2,3.00 - 3.50,hayir,
11407,11407,11407,bilgisayar muhendisligi,mezun,3.00 - 3.50,evet,
11408,11408,11408,maliye,2,0.00 - 2.50,hayir,
11409,11409,11409,calisma ekonomisi ve endustri iliskileri,3,0.00 - 2.50,evet,
11410,11410,11410,iktisat,3,3.00 - 3.50,hayir,
11411,11411,11411,turkce-fransizca-ingilizce mutercim tercumanlik,hazirlik,,hayir,
11412,11412,11412,bilgisayar programciligi,2,0.00 - 2.50,hayir,
11413,11413,11413,bilgisayar programciligi,2,0.00 - 2.50,hayir,
11414,11414,11414,bilgisayar programciligi,2,0.00 - 2.50,hayir,
11415,11415,11415,bilgisayar programciligi,2,0.00 - 2.50,hayir,
11416,11416,11416,maliye,2,0.00 - 2.50,hayir,
11417,11417,11417,isletme,2,2.50 - 3.00,hayir,
11418,11418,11418,kamu yonetimi,4,0.00 - 2.50,evet,
11419,11419,11419,bilgisayar muhendisligi,2,0.00 - 2.50,hayir,
11420,11420,11420,okul oncesi ogretmenligi,2,3.00 - 4.00,hayir,
11421,11421,11421,iktisat,4,2.50 - 3.00,hayir,
11422,11422,11422,kamu yonetimi,3,2.50 - 3.00,hayir,
11423,11423,11423,felsefe,3,2.50 - 3.00,hayir,
11424,11424,11424,molekuler biyoloji ve genetik,1,2.50 - 3.00,hayir,
