FamilyID,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi
14075,ortaokul,emekli,calismiyor,ortaokul,hayir,calismiyor,1.0
14076,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,2.0
14077,lise,emekli,calismiyor,universite,emekli,calismiyor,2.0
14078,ortaokul,hayir,calismiyor,,,,
14079,lise,hayir,calismiyor,ilkokul,evet,ozel sektor,1.0
14080,lise,hayir,calismiyor,universite,emekli,calismiyor,2.0
14081,lise,hayir,calismiyor,universite,evet,kamu,2.0
14082,lise,evet,ozel sektor,,,,
14083,ilkokul,hayir,calismiyor,universite,evet,kamu,2.0
14084,,emekli,calismiyor,universite,evet,kamu,1.0
14085,ilkokul,hayir,calismiyor,lise,evet,ozel sektor,2.0
14086,ortaokul,hayir,calismiyor,lise,hayir,diger,2.0
14087,ilkokul,hayir,calismiyor,ortaokul,evet,diger,2.0
14088,ortaokul,hayir,calismiyor,universite,evet,kamu,3.0
14089,lise,hayir,calismiyor,lise,emekli,calismiyor,2.0
14090,universite,evet,kamu,universite,evet,diger,1.0
14091,lise,hayir,calismiyor,universite,emekli,calismiyor,1.0
14092,lise,hayir,calismiyor,lise,evet,kamu,1.0
14093,ilkokul,hayir,calismiyor,ortaokul,emekli,calismiyor,4.0
14094,lise,evet,ozel sektor,lise,hayir,calismiyor,1.0
14095,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,5.0
14096,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1.0
14097,lise,evet,ozel sektor,ilkokul,evet,ozel sektor,1.0
14098,egitimi yok,hayir,calismiyor,,,,
14099,lise,hayir,calismiyor,ortaokul,emekli,calismiyor,2.0
14100,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,
14101,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,1.0
14102,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,1.0
14103,ilkokul,hayir,calismiyor,ilkokul,evet,diger,3.0
14104,ortaokul,emekli,calismiyor,ortaokul,evet,ozel sektor,1.0
14105,lise,emekli,calismiyor,universite,emekli,calismiyor,1.0
14106,lise,hayir,calismiyor,,,,
14107,egitimi yok,hayir,calismiyor,lise,hayir,calismiyor,4.0
14108,lise,hayir,calismiyor,lise,evet,diger,4.0
14109,egitimi yok,hayir,calismiyor,ilkokul,emekli,calismiyor,6.0
14110,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,1.0
14111,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,2.0
14112,ilkokul,evet,ozel sektor,,,,
14113,egitimi yok,hayir,calismiyor,,,,
14114,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,1.0
14115,ortaokul,hayir,calismiyor,lise,evet,diger,1.0
14116,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,3.0
14117,lise,hayir,calismiyor,lise,evet,ozel sektor,1.0
14118,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,2.0
14119,ilkokul,hayir,calismiyor,lise,hayir,calismiyor,3.0
14120,ortaokul,hayir,calismiyor,ilkokul,hayir,calismiyor,2.0
14121,egitimi yok,hayir,calismiyor,egitimi yok,evet,ozel sektor,11.0
14122,ilkokul,hayir,calismiyor,ilkokul,evet,diger,2.0
14123,lise,hayir,calismiyor,ortaokul,evet,ozel sektor,2.0
14124,ilkokul,emekli,calismiyor,egitimi yok,hayir,calismiyor,4.0
14125,universite,emekli,calismiyor,,,,
14126,ilkokul,hayir,calismiyor,universite,evet,kamu,1.0
14127,universite,evet,kamu,universite,evet,kamu,1.0
14128,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14129,ilkokul,hayir,calismiyor,universite,evet,kamu,3.0
14130,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,1.0
14131,egitimi yok,hayir,calismiyor,ilkokul,emekli,calismiyor,4.0
14132,ortaokul,hayir,calismiyor,universite,evet,diger,3.0
14133,ortaokul,evet,ozel sektor,ortaokul,evet,diger,2.0
14134,egitimi yok,hayir,calismiyor,ilkokul,hayir,calismiyor,8.0
14135,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,
14136,ortaokul,hayir,calismiyor,lise,hayir,calismiyor,1.0
14137,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14138,egitimi yok,hayir,calismiyor,ilkokul,hayir,calismiyor,10.0
14139,lise,hayir,calismiyor,lise,evet,diger,3.0
14140,lise,hayir,calismiyor,lise,evet,diger,2.0
14141,ilkokul,hayir,calismiyor,ilkokul,evet,diger,3.0
14142,ilkokul,hayir,calismiyor,,,,
14143,egitimi yok,hayir,calismiyor,ilkokul,emekli,calismiyor,6.0
14144,egitimi yok,hayir,calismiyor,ilkokul,evet,ozel sektor,4.0
14145,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,4.0
14146,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,
14147,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,1.0
14148,egitimi yok,hayir,calismiyor,ortaokul,evet,diger,5.0
14149,lise,emekli,calismiyor,lise,emekli,calismiyor,
14150,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,2.0
14151,ilkokul,hayir,calismiyor,universite,evet,kamu,1.0
14152,ortaokul,evet,diger,lise,evet,diger,2.0
14153,egitimi yok,hayir,calismiyor,universite,evet,kamu,8.0
14154,ilkokul,hayir,calismiyor,lise,evet,ozel sektor,3.0
14155,universite,evet,kamu,universite,evet,kamu,3.0
14156,lise,hayir,calismiyor,universite,emekli,calismiyor,3.0
14157,egitimi yok,hayir,calismiyor,lise,evet,kamu,3.0
14158,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,4.0
14159,ortaokul,hayir,calismiyor,lise,emekli,calismiyor,1.0
14160,ilkokul,hayir,calismiyor,universite,evet,kamu,2.0
14161,ortaokul,hayir,calismiyor,,,,
14162,ilkokul,hayir,calismiyor,,,,
14163,ilkokul,evet,ozel sektor,ortaokul,evet,ozel sektor,1.0
14164,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,4.0
14165,ortaokul,hayir,calismiyor,universite,emekli,calismiyor,3.0
14166,ilkokul,hayir,calismiyor,ortaokul,evet,kamu,3.0
14167,universite,hayir,calismiyor,universite,hayir,calismiyor,4.0
14168,egitimi yok,hayir,calismiyor,ilkokul,emekli,calismiyor,7.0
14169,egitimi yok,hayir,calismiyor,ilkokul,hayir,calismiyor,7.0
14170,egitimi yok,hayir,calismiyor,ilkokul,evet,ozel sektor,7.0
14171,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,1.0
14172,ortaokul,evet,kamu,lise,hayir,calismiyor,1.0
14173,ilkokul,hayir,calismiyor,ortaokul,evet,ozel sektor,4.0
14174,ilkokul,hayir,calismiyor,ilkokul,evet,kamu,3.0
14175,universite,evet,kamu,universite,evet,kamu,3.0
14176,lise,emekli,calismiyor,lise,evet,kamu,1.0
14177,lise,hayir,calismiyor,universite,evet,ozel sektor,1.0
14178,ilkokul,hayir,calismiyor,ilkokul,evet,diger,2.0
14179,egitimi yok,hayir,calismiyor,ilkokul,emekli,calismiyor,4.0
14180,ortaokul,hayir,calismiyor,lise,evet,ozel sektor,3.0
14181,egitimi yok,hayir,calismiyor,ortaokul,evet,ozel sektor,1.0
14182,egitimi yok,hayir,calismiyor,ilkokul,hayir,calismiyor,10.0
14183,ilkokul,hayir,calismiyor,ortaokul,emekli,calismiyor,2.0
14184,lise,hayir,calismiyor,universite,evet,kamu,3.0
14185,egitimi yok,hayir,calismiyor,egitimi yok,emekli,calismiyor,7.0
14186,lise,hayir,calismiyor,universite,evet,ozel sektor,1.0
14187,ortaokul,hayir,calismiyor,ortaokul,emekli,calismiyor,2.0
14188,egitimi yok,hayir,calismiyor,ilkokul,evet,diger,2.0
14189,lise,hayir,calismiyor,lise,emekli,calismiyor,4.0
14190,ortaokul,hayir,calismiyor,universite,evet,kamu,3.0
14191,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,4.0
14192,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14193,,evet,ozel sektor,universite,hayir,calismiyor,0.0
14194,universite,emekli,calismiyor,universite,emekli,calismiyor,1.0
14195,universite,emekli,calismiyor,universite,emekli,calismiyor,1.0
14196,ortaokul,hayir,calismiyor,egitimi yok,,calismiyor,2.0
14197,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,3.0
14198,universite,emekli,calismiyor,universite,emekli,calismiyor,1.0
14199,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14200,ortaokul,evet,ozel sektor,lise,evet,kamu,2.0
14201,ilkokul,hayir,calismiyor,lise,evet,diger,2.0
14202,egitimi yok,hayir,calismiyor,egitimi yok,hayir,calismiyor,
14203,ortaokul,hayir,calismiyor,lise,evet,kamu,1.0
14204,lise,hayir,calismiyor,lise,emekli,calismiyor,1.0
14205,lise,evet,ozel sektor,lise,evet,ozel sektor,2.0
14206,lise,evet,kamu,lise,hayir,calismiyor,1.0
14207,egitimi yok,hayir,calismiyor,ilkokul,evet,kamu,2.0
14208,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,1.0
14209,lise,hayir,calismiyor,lise,evet,ozel sektor,1.0
14210,lise,hayir,calismiyor,lise,evet,ozel sektor,2.0
14211,universite,evet,kamu,egitimi yok,,calismiyor,2.0
14212,universite,evet,kamu,universite,evet,kamu,1.0
14213,ortaokul,hayir,calismiyor,lise,evet,diger,2.0
14214,ortaokul,hayir,calismiyor,ilkokul,emekli,calismiyor,1.0
14215,ilkokul,evet,ozel sektor,ortaokul,hayir,calismiyor,1.0
14216,ilkokul,hayir,calismiyor,ortaokul,hayir,calismiyor,3.0
14217,ilkokul,hayir,calismiyor,lise,evet,kamu,1.0
14218,ortaokul,hayir,calismiyor,lise,evet,diger,1.0
14219,ilkokul,hayir,calismiyor,ortaokul,emekli,calismiyor,2.0
14220,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,
14221,ilkokul,evet,diger,ilkokul,evet,diger,4.0
14222,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,3.0
14223,lise,hayir,calismiyor,lise,hayir,calismiyor,3.0
14224,universite,evet,kamu,,evet,kamu,1.0
14225,universite,hayir,calismiyor,universite,emekli,calismiyor,0.0
14226,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,3.0
14227,lise,hayir,calismiyor,lise,emekli,calismiyor,2.0
14228,ilkokul,emekli,calismiyor,ilkokul,,calismiyor,4.0
14229,ilkokul,evet,diger,ortaokul,hayir,calismiyor,3.0
14230,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14231,egitimi yok,hayir,calismiyor,egitimi yok,evet,ozel sektor,2.0
14232,lise,hayir,calismiyor,universite,evet,kamu,2.0
14233,universite,emekli,calismiyor,universite,emekli,calismiyor,1.0
14234,universite,emekli,calismiyor,lise,evet,ozel sektor,1.0
14235,ortaokul,emekli,calismiyor,lise,emekli,calismiyor,1.0
14236,universite,emekli,calismiyor,,,,
14237,lise,hayir,calismiyor,lise,hayir,calismiyor,2.0
14238,lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
14239,egitimi yok,hayir,calismiyor,ortaokul,evet,diger,7.0
14240,ilkokul,hayir,calismiyor,universite,evet,kamu,1.0
14241,universite,evet,kamu,universite,evet,kamu,1.0
14242,lise,evet,ozel sektor,universite,evet,ozel sektor,0.0
14243,egitimi yok,hayir,calismiyor,egitimi yok,hayir,calismiyor,2.0
14244,ilkokul,hayir,calismiyor,ilkokul,evet,kamu,1.0
14245,lise,emekli,calismiyor,lise,evet,kamu,3.0
14246,ilkokul,hayir,calismiyor,ortaokul,hayir,calismiyor,4.0
14247,lise,evet,ozel sektor,lise,emekli,calismiyor,0.0
14248,,evet,kamu,universite,evet,kamu,1.0
14249,lise,hayir,calismiyor,lise,emekli,calismiyor,1.0
14250,lise,hayir,calismiyor,universite,evet,kamu,2.0
14251,universite,evet,kamu,universite,evet,kamu,3.0
14252,lise,hayir,calismiyor,lise,hayir,calismiyor,1.0
14253,ilkokul,hayir,ozel sektor,ilkokul,emekli,ozel sektor,2.0
14254,ortaokul,evet,ozel sektor,universite,evet,kamu,1.0
14255,ortaokul,hayir,calismiyor,universite,evet,kamu,4.0
14256,universite,evet,kamu,universite,emekli,calismiyor,3.0
14257,ilkokul,emekli,calismiyor,ilkokul,emekli,calismiyor,2.0
14258,ortaokul,hayir,calismiyor,universite,evet,ozel sektor,2.0
14259,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14260,lise,hayir,calismiyor,lise,evet,ozel sektor,0.0
14261,universite,evet,ozel sektor,,,,
14262,lise,hayir,calismiyor,universite,hayir,calismiyor,1.0
14263,lise,emekli,calismiyor,ilkokul,emekli,calismiyor,1.0
14264,universite,evet,ozel sektor,lise,evet,ozel sektor,1.0
14265,lise,evet,diger,ilkokul,evet,diger,1.0
14266,universite,emekli,calismiyor,universite,emekli,calismiyor,1.0
14267,egitimi yok,hayir,calismiyor,ilkokul,evet,ozel sektor,2.0
14268,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,1.0
14269,ilkokul,hayir,calismiyor,ortaokul,evet,diger,1.0
14270,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,2.0
14271,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,3.0
14272,universite,evet,kamu,,,,
14273,ortaokul,hayir,calismiyor,universite,emekli,calismiyor,2.0
14274,lise,emekli,calismiyor,ortaokul,evet,ozel sektor,2.0
14275,lise,hayir,calismiyor,ilkokul,hayir,calismiyor,1.0
14276,universite,evet,kamu,,evet,ozel sektor,1.0
14277,universite,evet,kamu,universite,evet,ozel sektor,1.0
14278,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,2.0
14279,universite,evet,kamu,,,,
14280,ilkokul,hayir,calismiyor,ilkokul,evet,diger,1.0
14281,ilkokul,hayir,calismiyor,ortaokul,evet,kamu,2.0
14282,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,2.0
14283,egitimi yok,hayir,calismiyor,ilkokul,evet,diger,5.0
14284,lise,evet,ozel sektor,lise,emekli,calismiyor,1.0
14285,ilkokul,emekli,calismiyor,ilkokul,emekli,calismiyor,3.0
14286,lise,hayir,calismiyor,universite,hayir,calismiyor,2.0
14287,ortaokul,hayir,calismiyor,universite,evet,kamu,2.0
14288,ilkokul,emekli,calismiyor,,,,
14289,ortaokul,hayir,calismiyor,,,,
14290,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,2.0
14291,ilkokul,hayir,calismiyor,egitimi yok,hayir,calismiyor,2.0
14292,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,3.0
14293,universite,evet,ozel sektor,ilkokul,hayir,calismiyor,1.0
14294,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,5.0
14295,ilkokul,hayir,calismiyor,lise,evet,kamu,2.0
14296,ilkokul,hayir,calismiyor,lise,evet,kamu,2.0
14297,lise,hayir,calismiyor,lise,emekli,calismiyor,1.0
14298,lise,evet,ozel sektor,universite,evet,ozel sektor,1.0
14299,egitimi yok,hayir,calismiyor,ortaokul,evet,diger,2.0
14300,universite,evet,kamu,lise,hayir,calismiyor,0.0
14301,universite,emekli,calismiyor,universite,evet,ozel sektor,1.0
14302,lise,evet,ozel sektor,lise,emekli,calismiyor,1.0
14303,ilkokul,hayir,calismiyor,,,,
14304,universite,hayir,calismiyor,universite,emekli,calismiyor,2.0
14305,lise,emekli,calismiyor,universite,emekli,calismiyor,1.0
14306,ortaokul,hayir,calismiyor,ilkokul,hayir,calismiyor,2.0
14307,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,1.0
14308,ilkokul,evet,diger,ilkokul,hayir,calismiyor,
14309,lise,hayir,calismiyor,lise,evet,diger,1.0
14310,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,8.0
14311,universite,emekli,calismiyor,ortaokul,evet,ozel sektor,1.0
14312,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,6.0
14313,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,1.0
14314,lise,emekli,calismiyor,universite,evet,kamu,1.0
14315,ortaokul,hayir,calismiyor,universite,evet,kamu,2.0
14316,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,3.0
14317,ilkokul,emekli,calismiyor,ilkokul,emekli,calismiyor,0.0
14318,ortaokul,hayir,calismiyor,universite,emekli,calismiyor,4.0
14319,lise,hayir,calismiyor,ilkokul,emekli,calismiyor,3.0
14320,universite,evet,kamu,universite,evet,kamu,1.0
14321,ilkokul,hayir,calismiyor,lise,evet,ozel sektor,1.0
14322,universite,emekli,calismiyor,lise,emekli,calismiyor,
14323,ortaokul,hayir,calismiyor,lise,emekli,calismiyor,3.0
14324,universite,evet,kamu,lise,evet,ozel sektor,0.0
14325,ilkokul,evet,diger,,,,
14326,lise,emekli,calismiyor,universite,emekli,calismiyor,1.0
14327,universite,evet,kamu,universite,evet,ozel sektor,1.0
14328,ilkokul,hayir,calismiyor,ilkokul,,calismiyor,1.0
14329,ortaokul,hayir,calismiyor,ortaokul,emekli,calismiyor,1.0
14330,ilkokul,hayir,calismiyor,lise,evet,kamu,2.0
14331,lise,evet,ozel sektor,,,,
14332,ilkokul,hayir,calismiyor,ortaokul,hayir,calismiyor,1.0
14333,ortaokul,hayir,calismiyor,lise,evet,kamu,1.0
14334,universite,evet,kamu,universite,evet,kamu,1.0
14335,lise,hayir,calismiyor,ortaokul,evet,diger,3.0
14336,egitimi yok,hayir,calismiyor,ilkokul,hayir,calismiyor,8.0
14337,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,4.0
14338,ilkokul,hayir,calismiyor,ilkokul,evet,diger,4.0
14339,ilkokul,evet,ozel sektor,ortaokul,evet,ozel sektor,1.0
14340,lise,emekli,calismiyor,universite,emekli,calismiyor,
14341,ortaokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14342,ilkokul,hayir,calismiyor,universite,emekli,calismiyor,1.0
14343,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,3.0
14344,ilkokul,hayir,calismiyor,ilkokul,evet,diger,1.0
14345,ilkokul,evet,ozel sektor,ilkokul,emekli,calismiyor,1.0
14346,ilkokul,hayir,calismiyor,ilkokul,evet,diger,2.0
14347,ilkokul,hayir,calismiyor,,,,
14348,ilkokul,evet,ozel sektor,universite,evet,kamu,1.0
14349,ilkokul,evet,diger,egitimi yok,,calismiyor,3.0
14350,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14351,universite,hayir,calismiyor,universite,hayir,calismiyor,2.0
14352,ilkokul,hayir,calismiyor,,,,
14353,universite,emekli,calismiyor,universite,emekli,calismiyor,1.0
14354,lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
14355,ilkokul,emekli,calismiyor,egitimi yok,emekli,calismiyor,1.0
14356,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,3.0
14357,ilkokul,hayir,calismiyor,ilkokul,evet,diger,5.0
14358,lise,emekli,calismiyor,lise,emekli,calismiyor,1.0
14359,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,0.0
14360,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,3.0
14361,egitimi yok,hayir,calismiyor,egitimi yok,evet,diger,5.0
14362,lise,hayir,calismiyor,lise,hayir,calismiyor,1.0
14363,ilkokul,evet,diger,egitimi yok,hayir,calismiyor,3.0
14364,lise,emekli,calismiyor,universite,evet,kamu,2.0
14365,ilkokul,hayir,calismiyor,ilkokul,evet,diger,2.0
14366,ortaokul,hayir,calismiyor,lise,,calismiyor,3.0
14367,ilkokul,hayir,calismiyor,ilkokul,evet,kamu,2.0
14368,ilkokul,emekli,calismiyor,ilkokul,emekli,calismiyor,1.0
14369,ilkokul,evet,ozel sektor,ilkokul,emekli,calismiyor,3.0
14370,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,4.0
14371,universite,evet,kamu,lise,emekli,calismiyor,0.0
14372,ilkokul,hayir,calismiyor,ortaokul,hayir,calismiyor,2.0
14373,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,
14374,universite,emekli,calismiyor,,,,
14375,egitimi yok,hayir,calismiyor,ilkokul,evet,ozel sektor,3.0
14376,ilkokul,evet,kamu,ilkokul,evet,kamu,1.0
14377,ilkokul,hayir,calismiyor,lise,hayir,calismiyor,2.0
14378,lise,hayir,calismiyor,lise,emekli,calismiyor,1.0
14379,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14380,universite,evet,ozel sektor,universite,evet,ozel sektor,1.0
14381,egitimi yok,hayir,calismiyor,ilkokul,hayir,calismiyor,4.0
14382,lise,hayir,calismiyor,lise,evet,ozel sektor,2.0
14383,lise,hayir,calismiyor,lise,emekli,calismiyor,1.0
14384,ilkokul,emekli,calismiyor,egitimi yok,,calismiyor,2.0
14385,lise,hayir,calismiyor,ilkokul,emekli,calismiyor,3.0
14386,lise,hayir,calismiyor,universite,emekli,calismiyor,2.0
14387,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,3.0
14388,lise,emekli,calismiyor,lise,evet,kamu,1.0
14389,ilkokul,emekli,calismiyor,lise,hayir,calismiyor,2.0
14390,lise,hayir,calismiyor,universite,evet,ozel sektor,1.0
14391,universite,emekli,calismiyor,lise,emekli,calismiyor,2.0
14392,lise,emekli,calismiyor,universite,evet,ozel sektor,1.0
14393,lise,emekli,calismiyor,universite,evet,kamu,0.0
14394,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,4.0
14395,universite,evet,kamu,universite,hayir,calismiyor,
14396,egitimi yok,hayir,calismiyor,ilkokul,evet,diger,4.0
14397,lise,hayir,calismiyor,universite,emekli,calismiyor,5.0
14398,lise,hayir,calismiyor,lise,emekli,calismiyor,2.0
14399,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,4.0
14400,ortaokul,hayir,calismiyor,lise,evet,ozel sektor,2.0
14401,ilkokul,hayir,calismiyor,lise,evet,kamu,3.0
14402,ilkokul,hayir,calismiyor,ortaokul,evet,ozel sektor,2.0
14403,lise,hayir,calismiyor,lise,evet,kamu,1.0
14404,ilkokul,hayir,calismiyor,lise,evet,diger,1.0
14405,ilkokul,hayir,calismiyor,lise,evet,kamu,1.0
14406,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14407,ilkokul,hayir,calismiyor,,,,
14408,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14409,egitimi yok,hayir,calismiyor,ilkokul,emekli,calismiyor,4.0
14410,lise,hayir,calismiyor,lise,evet,ozel sektor,1.0
14411,ilkokul,hayir,calismiyor,ortaokul,evet,ozel sektor,3.0
14412,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,3.0
14413,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,3.0
14414,ilkokul,hayir,calismiyor,ortaokul,emekli,calismiyor,5.0
14415,universite,hayir,calismiyor,universite,evet,ozel sektor,2.0
14416,lise,hayir,calismiyor,ilkokul,evet,ozel sektor,3.0
14417,ilkokul,hayir,calismiyor,ilkokul,evet,ozel sektor,4.0
14418,ortaokul,emekli,calismiyor,lise,emekli,calismiyor,3.0
14419,ilkokul,evet,diger,ilkokul,hayir,calismiyor,2.0
14420,ilkokul,hayir,calismiyor,,,,
14421,ilkokul,hayir,calismiyor,lise,evet,ozel sektor,6.0
14422,ilkokul,hayir,calismiyor,universite,evet,kamu,10.0
14423,ortaokul,hayir,calismiyor,lise,emekli,calismiyor,1.0
14424,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,2.0
14425,egitimi yok,hayir,calismiyor,egitimi yok,hayir,calismiyor,7.0
14426,ilkokul,hayir,calismiyor,,,,
14427,ilkokul,hayir,calismiyor,ortaokul,evet,ozel sektor,1.0
14428,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,2.0
14429,ilkokul,hayir,calismiyor,lise,evet,ozel sektor,2.0
14430,ilkokul,evet,ozel sektor,ortaokul,evet,ozel sektor,2.0
14431,ilkokul,hayir,calismiyor,,,,
14432,egitimi yok,hayir,calismiyor,ilkokul,evet,ozel sektor,7.0
14433,ilkokul,hayir,calismiyor,ilkokul,evet,diger,4.0
14434,ortaokul,hayir,calismiyor,ortaokul,emekli,calismiyor,2.0
14435,egitimi yok,hayir,calismiyor,ilkokul,evet,ozel sektor,6.0
14436,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,2.0
14437,ilkokul,hayir,calismiyor,lise,emekli,calismiyor,3.0
14438,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,3.0
14439,ilkokul,hayir,calismiyor,ortaokul,evet,diger,7.0
14440,egitimi yok,hayir,calismiyor,lise,emekli,calismiyor,7.0
14441,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,2.0
14442,lise,evet,ozel sektor,lise,evet,ozel sektor,2.0
14443,ortaokul,evet,ozel sektor,ortaokul,evet,ozel sektor,1.0
14444,universite,evet,ozel sektor,universite,evet,ozel sektor,1.0
14445,ilkokul,emekli,calismiyor,lise,emekli,calismiyor,1.0
14446,ilkokul,hayir,calismiyor,lise,hayir,calismiyor,3.0
14447,egitimi yok,hayir,calismiyor,,,,
14448,ortaokul,hayir,calismiyor,lise,emekli,calismiyor,2.0
14449,egitimi yok,hayir,calismiyor,ilkokul,emekli,calismiyor,6.0
14450,egitimi yok,hayir,calismiyor,ilkokul,,calismiyor,3.0
14451,lise,hayir,calismiyor,lise,evet,kamu,2.0
14452,ilkokul,hayir,calismiyor,ortaokul,evet,ozel sektor,
14453,ortaokul,hayir,calismiyor,universite,evet,kamu,3.0
14454,ilkokul,hayir,calismiyor,ilkokul,evet,diger,1.0
14455,lise,hayir,calismiyor,lise,evet,kamu,0.0
14456,ilkokul,hayir,calismiyor,ilkokul,hayir,calismiyor,3.0
14457,ilkokul,hayir,calismiyor,ortaokul,emekli,calismiyor,4.0
14458,universite,evet,ozel sektor,universite,evet,ozel sektor,
14459,ilkokul,hayir,calismiyor,lise,evet,kamu,0.0
14460,ilkokul,hayir,calismiyor,universite,emekli,calismiyor,2.0
14461,egitimi yok,evet,diger,lise,evet,diger,3.0
14462,egitimi yok,hayir,calismiyor,lise,hayir,calismiyor,4.0
14463,lise,emekli,calismiyor,universite,emekli,calismiyor,1.0
14464,egitimi yok,hayir,calismiyor,ilkokul,hayir,calismiyor,10.0
14465,ilkokul,evet,ozel sektor,,,,
14466,ilkokul,hayir,calismiyor,ilkokul,emekli,calismiyor,5.0
14467,lise,hayir,calismiyor,universite,emekli,calismiyor,2.0
14468,egitimi yok,hayir,calismiyor,ilkokul,evet,ozel sektor,5.0
