index1,index2,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
5048,5048,100.0,1,1,bilkent,Null
5049,5049,100.0,1,1,kyk,500
5050,5050,99.0,1,0,Null,Null
5051,5051,99.0,1,0,Null,Null
5052,5052,99.0,1,0,Null,Null
5053,5053,99.0,1,0,Null,Null
5054,5054,99.0,1,0,Null,Null
5055,5055,98.0,1,1,kyk,500
5056,5056,98.0,1,0,Null,Null
5057,5057,91.5,1,0,Null,Null
5058,5058,90.0,1,0,Null,Null
5059,5059,90.0,1,1,kre,Null
5060,5060,90.0,1,1,kyk dan burs aliyorum ve haziran ayinda kesilecek.,500
5061,5061,90.0,1,0,Null,Null
5062,5062,88.0,1,0,Null,800
5063,5063,87.5,1,0,Null,Null
5064,5064,85.0,1,0,Null,Null
5065,5065,85.0,1,0,Null,Null
5066,5066,85.0,1,1,kyk,500
5067,5067,85.0,1,1,kyk bursu aliyorum,500
5068,5068,85.0,1,0,Null,Null
5069,5069,85.0,1,0,Null,Null
5070,5070,85.0,1,0,Null,Null
5071,5071,85.0,1,0,Null,Null
5072,5072,85.0,1,0,Null,Null
5073,5073,85.0,1,0,Null,Null
5074,5074,85.0,1,0,Null,Null
5075,5075,82.5,1,0,Null,Null
5076,5076,80.0,1,0,Null,Null
5077,5077,80.0,1,0,Null,Null
5078,5078,80.0,1,1,Null,Null
5079,5079,80.0,1,0,Null,Null
5080,5080,80.0,1,0,Null,Null
5081,5081,80.0,1,0,Null,Null
5082,5082,80.0,1,0,Null,Null
5083,5083,80.0,1,0,Null,Null
5084,5084,80.0,1,0,Null,Null
5085,5085,80.0,1,0,Null,Null
5086,5086,80.0,1,0,Null,Null
5087,5087,80.0,1,1,kyk,500
5088,5088,80.0,1,0,Null,Null
5089,5089,80.0,1,0,Null,Null
5090,5090,80.0,1,0,Null,Null
5091,5091,75.0,1,0,Null,Null
5092,5092,75.0,1,0,Null,Null
5093,5093,75.0,1,0,Null,Null
5094,5094,75.0,1,0,Null,Null
5095,5095,75.0,1,0,Null,Null
5096,5096,75.0,1,0,Null,Null
5097,5097,75.0,0,0,Null,Null
5098,5098,75.0,0,0,Null,Null
5099,5099,75.0,1,0,Null,Null
5100,5100,75.0,1,0,Null,Null
5101,5101,75.0,1,0,Null,Null
5102,5102,75.0,1,0,Null,Null
5103,5103,75.0,1,0,Null,Null
5104,5104,75.0,1,0,Null,Null
5105,5105,75.0,1,0,Null,Null
5106,5106,75.0,1,0,Null,Null
5107,5107,75.0,1,0,Null,Null
5108,5108,75.0,1,0,Null,Null
5109,5109,75.0,1,0,Null,Null
5110,5110,75.0,1,0,Null,Null
5111,5111,75.0,1,0,Null,Null
5112,5112,75.0,1,0,Null,Null
5113,5113,75.0,1,0,kyk kredisi,300
5114,5114,75.0,1,0,Null,Null
5115,5115,75.0,1,0,Null,Null
5116,5116,75.0,1,0,Null,Null
5117,5117,75.0,1,0,Null,Null
5118,5118,75.0,1,0,Null,Null
5119,5119,75.0,1,0,Null,Null
5120,5120,75.0,1,0,Null,Null
5121,5121,75.0,1,0,Null,Null
5122,5122,75.0,1,1,kyk,300
5123,5123,75.0,1,0,Null,Null
5124,5124,75.0,1,0,Null,Null
5125,5125,75.0,1,0,Null,Null
5126,5126,75.0,1,0,Null,Null
5127,5127,75.0,1,0,Null,Null
5128,5128,75.0,1,0,Null,Null
5129,5129,75.0,1,0,Null,Null
5130,5130,75.0,1,0,Null,Null
5131,5131,75.0,0,0,Null,Null
5132,5132,75.0,1,0,Null,Null
5133,5133,75.0,1,0,Null,Null
5134,5134,75.0,1,0,Null,Null
5135,5135,75.0,1,0,Null,Null
5136,5136,75.0,1,0,Null,Null
5137,5137,75.0,1,0,Null,Null
5138,5138,75.0,1,0,Null,Null
5139,5139,75.0,1,0,Null,Null
5140,5140,75.0,1,0,Null,Null
5141,5141,75.0,1,0,Null,Null
5142,5142,75.0,1,0,Null,Null
5143,5143,75.0,1,0,Null,Null
5144,5144,75.0,1,0,Null,Null
5145,5145,75.0,1,0,Null,Null
5146,5146,75.0,1,0,Null,Null
5147,5147,75.0,1,0,Null,Null
5148,5148,75.0,1,0,Null,Null
5149,5149,75.0,1,0,Null,Null
5150,5150,75.0,1,0,Null,Null
5151,5151,75.0,1,0,Null,Null
5152,5152,75.0,1,0,Null,Null
5153,5153,75.0,1,0,Null,Null
5154,5154,75.0,1,0,Null,Null
5155,5155,75.0,1,0,Null,Null
5156,5156,75.0,1,0,Null,Null
5157,5157,75.0,1,1,boydak vakfi,200
5158,5158,75.0,1,0,Null,Null
5159,5159,75.0,1,0,Null,Null
5160,5160,75.0,0,0,Null,Null
5161,5161,75.0,1,0,Null,Null
5162,5162,75.0,1,0,Null,Null
5163,5163,75.0,1,0,Null,Null
5164,5164,75.0,1,0,Null,Null
5165,5165,75.0,0,0,Null,Null
5166,5166,75.0,1,0,Null,Null
5167,5167,75.0,1,0,Null,Null
5168,5168,75.0,1,0,Null,Null
5169,5169,75.0,1,0,Null,Null
5170,5170,75.0,1,0,Null,Null
5171,5171,75.0,1,0,Null,Null
5172,5172,75.0,1,0,Null,Null
5173,5173,75.0,1,0,Null,Null
5174,5174,75.0,0,0,Null,Null
5175,5175,75.0,1,0,Null,Null
5176,5176,75.0,1,0,Null,Null
5177,5177,75.0,1,0,Null,Null
5178,5178,75.0,1,0,Null,Null
5179,5179,75.0,1,0,Null,Null
5180,5180,75.0,0,0,Null,Null
5181,5181,75.0,1,0,Null,Null
5182,5182,75.0,1,0,Null,Null
5183,5183,75.0,1,0,Null,Null
5184,5184,75.0,1,0,Null,Null
5185,5185,75.0,1,0,Null,Null
5186,5186,75.0,0,0,Null,Null
5187,5187,75.0,1,0,Null,Null
5188,5188,75.0,1,0,Null,Null
5189,5189,75.0,1,0,Null,Null
5190,5190,75.0,1,0,Null,Null
5191,5191,75.0,1,0,Null,Null
5192,5192,75.0,0,0,Null,Null
5193,5193,75.0,1,0,Null,Null
5194,5194,75.0,1,0,Null,Null
5195,5195,75.0,1,0,Null,Null
5196,5196,75.0,1,0,Null,Null
5197,5197,75.0,1,0,Null,Null
5198,5198,75.0,1,0,Null,Null
5199,5199,75.0,1,0,Null,Null
5200,5200,75.0,1,0,Null,Null
5201,5201,75.0,1,0,Null,Null
5202,5202,75.0,1,1,enka vakfi,200
5203,5203,75.0,1,0,Null,Null
5204,5204,75.0,1,0,Null,Null
5205,5205,75.0,1,0,Null,Null
5206,5206,75.0,1,0,Null,Null
5207,5207,75.0,1,0,Null,Null
5208,5208,75.0,1,0,Null,Null
5209,5209,75.0,1,0,Null,Null
5210,5210,75.0,1,0,Null,Null
5211,5211,75.0,1,0,Null,Null
5212,5212,75.0,1,1,kyk,400
5213,5213,75.0,1,0,Null,Null
5214,5214,75.0,1,0,Null,Null
5215,5215,75.0,1,0,Null,Null
5216,5216,75.0,1,0,Null,Null
5217,5217,75.0,1,1,kyk,400
5218,5218,75.0,1,0,Null,Null
5219,5219,75.0,1,0,Null,Null
5220,5220,75.0,1,0,Null,Null
5221,5221,75.0,1,0,Null,Null
5222,5222,75.0,1,0,Null,Null
5223,5223,75.0,1,0,Null,Null
5224,5224,75.0,1,0,Null,Null
5225,5225,75.0,1,1,koc vakfi,75
5226,5226,75.0,1,0,Null,Null
5227,5227,75.0,1,0,Null,Null
5228,5228,75.0,1,0,Null,Null
5229,5229,75.0,1,0,Null,Null
5230,5230,75.0,1,0,Null,Null
5231,5231,75.0,1,0,Null,Null
5232,5232,75.0,1,1,kyk,400
5233,5233,75.0,1,1,kyk,400
5234,5234,75.0,1,0,Null,Null
5235,5235,75.0,1,0,Null,Null
5236,5236,75.0,1,0,Null,Null
5237,5237,75.0,1,0,Null,Null
5238,5238,75.0,1,1,kyk,400
5239,5239,75.0,1,1,kyk,400
5240,5240,75.0,1,1,kyk,400
5241,5241,75.0,1,0,Null,Null
5242,5242,75.0,1,0,Null,Null
5243,5243,75.0,1,0,Null,Null
5244,5244,75.0,1,0,Null,Null
5245,5245,75.0,1,0,Null,Null
5246,5246,75.0,1,0,Null,Null
5247,5247,75.0,1,0,Null,Null
5248,5248,75.0,1,0,Null,Null
5249,5249,75.0,1,0,Null,Null
5250,5250,75.0,1,0,Null,Null
5251,5251,75.0,1,0,Null,Null
5252,5252,75.0,1,1,universite kredi bursy,400
5253,5253,75.0,1,1,devlet,400
5254,5254,75.0,1,0,Null,Null
5255,5255,75.0,1,0,Null,Null
5256,5256,75.0,1,0,Null,Null
5257,5257,75.0,1,0,Null,Null
5258,5258,75.0,1,0,Null,Null
5259,5259,75.0,1,1,kyk,400
5260,5260,75.0,1,0,Null,Null
5261,5261,75.0,1,0,Null,Null
5262,5262,75.0,1,0,Null,Null
5263,5263,75.0,1,0,Null,Null
5264,5264,75.0,1,0,Null,Null
5265,5265,75.0,1,0,Null,Null
5266,5266,75.0,1,0,Null,Null
5267,5267,75.0,1,0,Null,Null
5268,5268,75.0,1,0,Null,Null
5269,5269,75.0,1,0,Null,Null
5270,5270,75.0,1,0,Null,Null
5271,5271,75.0,1,0,Null,Null
5272,5272,75.0,1,0,Null,Null
5273,5273,75.0,1,0,Null,Null
5274,5274,75.0,1,1,kyk,425
5275,5275,75.0,1,0,Null,Null
5276,5276,75.0,1,0,Null,Null
5277,5277,75.0,1,0,Null,Null
5278,5278,75.0,1,0,Null,Null
5279,5279,75.0,1,0,Null,Null
5280,5280,75.0,1,1,kyk,425
5281,5281,75.0,1,0,Null,Null
5282,5282,75.0,1,0,Null,Null
5283,5283,75.0,1,1,kyk,425
5284,5284,75.0,1,1,kyk,425
5285,5285,75.0,1,0,Null,Null
5286,5286,75.0,1,1,kyk,425
5287,5287,75.0,1,0,Null,Null
5288,5288,75.0,1,0,Null,Null
5289,5289,75.0,1,0,Null,Null
5290,5290,75.0,1,1,kyk,425
5291,5291,75.0,1,0,Null,Null
5292,5292,75.0,1,0,Null,Null
5293,5293,75.0,1,1,nuh beton,250
5294,5294,75.0,1,0,Null,Null
5295,5295,75.0,1,Null,Null,Null
5296,5296,75.0,1,1,kyk,425
5297,5297,75.0,1,0,Null,Null
5298,5298,75.0,1,1,kyk,400
5299,5299,75.0,1,0,Null,Null
5300,5300,75.0,1,0,Null,Null
5301,5301,75.0,1,0,Null,Null
5302,5302,75.0,1,1,kyk,425
5303,5303,75.0,1,0,Null,Null
5304,5304,75.0,1,0,Null,Null
5305,5305,75.0,1,1,kyk,425
5306,5306,75.0,1,0,Null,Null
5307,5307,75.0,1,0,Null,Null
5308,5308,75.0,1,1,kyk,400
5309,5309,75.0,1,1,kyk burs,400
5310,5310,75.0,1,0,Null,Null
5311,5311,75.0,1,0,Null,Null
5312,5312,75.0,1,0,Null,Null
5313,5313,75.0,1,0,Null,Null
5314,5314,75.0,1,0,Null,Null
5315,5315,75.0,1,0,Null,Null
5316,5316,75.0,1,1,kyk,425
5317,5317,75.0,1,0,Null,Null
5318,5318,75.0,1,1,kyk,423
5319,5319,75.0,1,0,Null,Null
5320,5320,75.0,1,0,Null,Null
5321,5321,75.0,1,0,Null,Null
5322,5322,75.0,1,0,Null,Null
5323,5323,75.0,1,0,Null,Null
5324,5324,75.0,1,0,Null,Null
5325,5325,75.0,1,0,Null,Null
5326,5326,75.0,1,1,kyk,425
5327,5327,75.0,1,0,Null,Null
5328,5328,75.0,1,0,Null,Null
5329,5329,75.0,1,0,Null,Null
5330,5330,75.0,1,1,kyk,420
5331,5331,75.0,1,0,Null,Null
5332,5332,75.0,1,0,Null,Null
5333,5333,75.0,1,0,Null,Null
5334,5334,75.0,1,0,Null,Null
5335,5335,75.0,1,1,bahcesehir universitesi,Null
5336,5336,75.0,1,1,turkiye teknoloji takimi,500
5337,5337,75.0,1,0,Null,Null
5338,5338,75.0,1,1,kenan evren vakfi,250
5339,5339,75.0,1,0,Null,Null
5340,5340,75.0,1,1,kyk,420
5341,5341,75.0,1,1,turkiye genclik vakfi,200
5342,5342,75.0,1,0,Null,Null
5343,5343,75.0,1,0,Null,Null
5344,5344,75.0,1,0,Null,Null
5345,5345,75.0,1,1,kyk,400
5346,5346,75.0,1,1,devlet,400
5347,5347,75.0,1,0,Null,Null
5348,5348,75.0,1,0,Null,Null
5349,5349,75.0,1,1,kyk,425
5350,5350,75.0,1,0,Null,Null
5351,5351,75.0,1,0,Null,Null
5352,5352,75.0,1,0,Null,Null
5353,5353,75.0,1,0,Null,Null
5354,5354,75.0,1,1,kyk,400
5355,5355,75.0,1,0,Null,Null
5356,5356,75.0,1,1,bahcesehir universitesi,Null
5357,5357,75.0,1,0,Null,Null
5358,5358,75.0,1,0,Null,Null
5359,5359,75.0,1,0,Null,Null
5360,5360,75.0,1,0,Null,Null
5361,5361,75.0,1,0,Null,Null
5362,5362,75.0,1,0,Null,Null
5363,5363,75.0,1,0,Null,Null
5364,5364,75.0,1,0,Null,Null
5365,5365,75.0,1,1,basbakanlik,425
5366,5366,75.0,1,1,kyk,425
5367,5367,75.0,1,0,Null,Null
5368,5368,75.0,1,0,Null,Null
5369,5369,75.0,1,0,Null,Null
5370,5370,75.0,1,1,turk cin kultur dernegi,Null
5371,5371,75.0,1,1,kyk geri odemeli,425
5372,5372,75.0,1,0,Null,Null
5373,5373,75.0,1,0,Null,Null
5374,5374,75.0,1,0,Null,Null
5375,5375,75.0,1,0,Null,Null
5376,5376,75.0,1,0,Null,Null
5377,5377,75.0,1,0,Null,Null
5378,5378,75.0,1,0,Null,Null
5379,5379,75.0,1,0,Null,Null
5380,5380,75.0,1,1,kyk,450
5381,5381,75.0,1,0,Null,Null
5382,5382,75.0,1,0,Null,Null
5383,5383,75.0,1,0,Null,Null
5384,5384,75.0,1,1,kredi yurtlar kurumu (kyk) kredi,425
5385,5385,75.0,1,Null,Null,Null
5386,5386,75.0,1,0,Null,Null
5387,5387,75.0,1,0,Null,Null
5388,5388,75.0,1,0,Null,Null
5389,5389,75.0,1,0,Null,Null
5390,5390,75.0,1,0,Null,Null
5391,5391,75.0,1,0,Null,Null
5392,5392,75.0,1,0,Null,Null
5393,5393,75.0,1,0,Null,Null
5394,5394,75.0,1,1,kyk,425
5395,5395,75.0,1,0,Null,Null
5396,5396,75.0,1,0,Null,Null
5397,5397,75.0,1,0,Null,Null
5398,5398,75.0,1,0,Null,Null
5399,5399,75.0,1,1,kyk,430
5400,5400,75.0,1,1,kyk,400
5401,5401,75.0,1,0,Null,Null
5402,5402,75.0,1,0,Null,Null
5403,5403,75.0,1,0,Null,Null
5404,5404,75.0,1,0,Null,Null
5405,5405,75.0,1,1,kyk,425
5406,5406,75.0,1,0,Null,Null
5407,5407,75.0,1,0,Null,Null
5408,5408,75.0,1,0,Null,Null
5409,5409,75.0,1,0,Null,Null
5410,5410,75.0,1,1,kiredi ve yurtlar kurumundan,Null
5411,5411,75.0,1,0,Null,Null
5412,5412,75.0,1,0,Null,Null
5413,5413,75.0,1,1,kyk,425
5414,5414,75.0,1,0,Null,Null
5415,5415,75.0,1,0,Null,Null
5416,5416,75.0,1,0,Null,Null
5417,5417,75.0,1,1,kyk,425
5418,5418,75.0,1,0,Null,Null
5419,5419,75.0,1,0,Null,Null
5420,5420,75.0,1,0,Null,Null
5421,5421,75.0,1,0,Null,Null
5422,5422,75.0,1,1,kyk,480
5423,5423,75.0,1,1,kyk,400
5424,5424,75.0,1,1,kyk,425
5425,5425,75.0,1,0,Null,Null
5426,5426,75.0,1,0,Null,Null
5427,5427,75.0,1,1,turkuaz tekstil,200
5428,5428,75.0,1,1,kyk kredisi aliyrm,500
5429,5429,75.0,1,1,kyk kredi bursu geri odemeli,440
5430,5430,75.0,1,0,Null,Null
5431,5431,75.0,1,1,kyk,425
5432,5432,75.0,1,0,Null,Null
5433,5433,75.0,1,0,Null,Null
5434,5434,75.0,1,1,kyk,500
5435,5435,75.0,1,0,Null,Null
5436,5436,75.0,1,0,Null,Null
5437,5437,75.0,1,1,kyk,500
5438,5438,75.0,1,0,Null,Null
5439,5439,75.0,1,0,Null,Null
5440,5440,75.0,1,0,Null,Null
5441,5441,75.0,1,0,Null,Null
5442,5442,75.0,1,0,Null,Null
5443,5443,75.0,1,0,Null,Null
5444,5444,75.0,1,0,Null,Null
5445,5445,75.0,1,1,kredi yurtlar kurumu ogrenim bursu,470
5446,5446,75.0,1,1,kyk,200
5447,5447,75.0,1,0,Null,Null
5448,5448,75.0,1,0,Null,Null
5449,5449,75.0,1,0,Null,Null
5450,5450,75.0,1,1,kyk,200
5451,5451,75.0,1,1,kyk,250
5452,5452,75.0,1,0,Null,Null
5453,5453,75.0,1,0,Null,Null
5454,5454,75.0,1,0,Null,Null
5455,5455,75.0,1,1,kyk,500
5456,5456,75.0,1,0,Null,Null
5457,5457,75.0,1,0,Null,Null
5458,5458,75.0,1,0,Null,Null
5459,5459,75.0,1,0,Null,Null
5460,5460,75.0,1,0,Null,Null
5461,5461,75.0,1,1,kyk,500
5462,5462,75.0,1,1,kredi yurdlar kurumu,500
5463,5463,75.0,1,1,kyk,500
5464,5464,75.0,1,0,Null,Null
5465,5465,75.0,1,0,Null,Null
5466,5466,75.0,1,0,Null,Null
5467,5467,75.0,1,1,turkiye teknoloji takimi,500
5468,5468,75.0,1,0,Null,Null
5469,5469,75.0,1,0,Null,Null
5470,5470,75.0,1,0,Null,Null
5471,5471,75.0,1,0,Null,Null
5472,5472,75.0,1,0,Null,Null
5473,5473,75.0,1,0,Null,Null
5474,5474,75.0,1,0,Null,Null
5475,5475,75.0,1,0,Null,Null
5476,5476,75.0,1,0,Null,Null
5477,5477,75.0,1,0,Null,Null
5478,5478,75.0,1,1,kyk (kredi),500
5479,5479,75.0,1,0,Null,Null
5480,5480,75.0,1,0,Null,Null
5481,5481,75.0,1,1,devletten,500
5482,5482,75.0,1,0,Null,Null
5483,5483,75.0,1,0,Null,Null
5484,5484,75.0,1,0,Null,Null
5485,5485,75.0,1,1,kyk,500
5486,5486,75.0,1,0,Null,Null
5487,5487,75.0,1,1,yetim ayligi,410
5488,5488,75.0,1,1,kyk,500
5489,5489,75.0,1,1,karabuk yardim severler dernegi,250
5490,5490,75.0,1,0,Null,Null
5491,5491,75.0,1,1,kyk,500
5492,5492,75.0,1,0,Null,Null
5493,5493,75.0,1,0,Null,Null
5494,5494,75.0,1,0,Null,Null
5495,5495,75.0,1,0,Null,Null
5496,5496,75.0,1,0,Null,Null
5497,5497,75.0,1,1,kyk/kredi,500
5498,5498,75.0,1,1,kyk,500
5499,5499,75.0,1,0,Null,Null
5500,5500,75.0,1,0,Null,Null
5501,5501,75.0,1,1,kyk,500
5502,5502,75.0,1,0,Null,Null
5503,5503,75.0,1,0,Null,Null
5504,5504,75.0,1,0,Null,Null
5505,5505,75.0,1,0,Null,Null
5506,5506,75.0,1,1,kyk,500
5507,5507,75.0,1,0,Null,Null
5508,5508,75.0,1,0,Null,Null
5509,5509,75.0,1,0,Null,Null
5510,5510,75.0,1,0,Null,Null
5511,5511,75.0,1,0,Null,Null
5512,5512,75.0,1,0,Null,Null
5513,5513,75.0,1,0,Null,Null
5514,5514,75.0,1,0,Null,Null
5515,5515,75.0,1,0,Null,Null
5516,5516,75.0,1,0,Null,Null
5517,5517,75.0,1,1,kyk,500
5518,5518,75.0,1,0,Null,Null
5519,5519,75.0,1,1,kyk,500
5520,5520,75.0,1,0,Null,Null
5521,5521,75.0,1,0,Null,Null
5522,5522,75.0,1,1,kyk,500
5523,5523,75.0,1,0,Null,Null
5524,5524,75.0,1,0,Null,Null
5525,5525,75.0,1,1,kyk,500
5526,5526,75.0,1,0,Null,Null
5527,5527,75.0,1,0,Null,Null
5528,5528,75.0,1,1,kyk,500
5529,5529,75.0,1,1,kyk,500
5530,5530,75.0,1,1,kyk ve marmara cagdas bilim vakfi,220
5531,5531,75.0,1,0,Null,Null
5532,5532,75.0,1,0,Null,Null
5533,5533,75.0,1,0,Null,Null
5534,5534,75.0,1,0,Null,Null
5535,5535,75.0,1,0,Null,Null
5536,5536,75.0,1,0,Null,Null
5537,5537,75.0,1,1,kyk,500
5538,5538,75.0,1,0,Null,Null
5539,5539,75.0,1,1,kyk,500
5540,5540,75.0,1,0,Null,Null
5541,5541,75.0,1,0,Null,Null
5542,5542,75.0,1,0,Null,Null
5543,5543,75.0,1,0,Null,Null
5544,5544,75.0,1,0,Null,Null
5545,5545,75.0,1,0,Null,Null
5546,5546,75.0,1,0,Null,Null
5547,5547,75.0,1,0,Null,Null
5548,5548,75.0,1,0,Null,Null
5549,5549,75.0,1,0,Null,Null
5550,5550,75.0,1,1,kyk,500
5551,5551,75.0,1,0,Null,Null
5552,5552,75.0,1,1,kyk,500
5553,5553,75.0,1,0,Null,Null
5554,5554,75.0,1,0,Null,Null
5555,5555,75.0,1,1,kyk,475
5556,5556,75.0,1,0,Null,Null
5557,5557,75.0,1,0,Null,Null
5558,5558,75.0,1,1,kyk,550
5559,5559,75.0,1,1,kyk,500
5560,5560,75.0,1,0,Null,Null
5561,5561,75.0,1,0,Null,Null
5562,5562,75.0,1,0,Null,Null
5563,5563,75.0,1,0,Null,Null
5564,5564,75.0,1,0,Null,Null
5565,5565,75.0,1,0,Null,Null
5566,5566,75.0,1,0,Null,Null
5567,5567,75.0,1,1,kyk ogrenim bursu,500
5568,5568,75.0,1,1,basbakanlik,500
5569,5569,75.0,1,1,kyk,500
5570,5570,75.0,1,1,kyk,500
5571,5571,75.0,1,0,Null,Null
5572,5572,75.0,1,0,Null,Null
5573,5573,75.0,1,0,Null,Null
5574,5574,75.0,1,0,Null,Null
5575,5575,75.0,1,0,Null,Null
5576,5576,75.0,1,0,Null,Null
5577,5577,75.0,1,1,kyk,500
5578,5578,75.0,1,0,Null,Null
5579,5579,75.0,1,1,kyk,500
5580,5580,75.0,1,0,Null,Null
5581,5581,75.0,1,0,Null,Null
5582,5582,75.0,1,1,kyk,500
5583,5583,75.0,1,0,Null,Null
5584,5584,75.0,1,0,Null,Null
5585,5585,75.0,1,0,Null,Null
5586,5586,75.0,1,0,Null,Null
5587,5587,75.0,1,1,kyk,500
5588,5588,75.0,1,0,Null,Null
5589,5589,75.0,1,1,kyk,500
5590,5590,75.0,1,0,Null,Null
5591,5591,75.0,1,0,Null,Null
5592,5592,75.0,1,0,Null,Null
5593,5593,75.0,1,0,Null,Null
5594,5594,75.0,1,0,Null,Null
5595,5595,75.0,1,0,Null,Null
5596,5596,75.0,1,0,Null,Null
5597,5597,75.0,1,0,Null,Null
5598,5598,75.0,1,0,Null,Null
5599,5599,75.0,1,0,Null,Null
5600,5600,75.0,1,1,yuksek ogrenim kredi ve yurtlar kurumu'ndan (kyk/devlet),500
5601,5601,75.0,1,1,devlet kredisi,500
5602,5602,75.0,1,1,kyk,500
5603,5603,75.0,1,1,kyk geri odemeli,500
5604,5604,75.0,1,0,Null,Null
5605,5605,75.0,1,1,kyk,500
5606,5606,75.0,1,1,istanbul ticaret odasi,375
5607,5607,75.0,1,0,Null,Null
5608,5608,75.0,1,0,Null,Null
5609,5609,75.0,1,0,Null,Null
5610,5610,75.0,1,0,Null,Null
5611,5611,75.0,1,0,Null,Null
5612,5612,75.0,1,0,Null,Null
5613,5613,75.0,1,1,yuksek ogrenim kredi ve yurtlar kurumu,500
5614,5614,75.0,1,1,kyk,500
5615,5615,75.0,1,0,Null,Null
5616,5616,75.0,1,1,kyk,500
5617,5617,75.0,1,1,devlet,500
5618,5618,75.0,1,0,Null,Null
5619,5619,75.0,1,0,Null,Null
5620,5620,75.0,1,0,Null,Null
5621,5621,75.0,1,0,Null,Null
5622,5622,75.0,1,0,Null,Null
5623,5623,75.0,1,0,Null,Null
5624,5624,75.0,1,0,Null,Null
5625,5625,75.0,1,1,kyk(kredi),800
5626,5626,75.0,1,0,Null,Null
5627,5627,75.0,1,0,Null,Null
5628,5628,75.0,1,0,Null,Null
5629,5629,75.0,1,1,kredi ve yurtlar genel mudurlugu,500
5630,5630,75.0,1,0,Null,Null
5631,5631,75.0,1,0,Null,Null
5632,5632,75.0,1,0,Null,Null
5633,5633,75.0,1,1,kyk,Null
5634,5634,75.0,1,0,Null,Null
5635,5635,75.0,1,0,Null,Null
5636,5636,75.0,1,0,Null,Null
5637,5637,75.0,1,0,Null,Null
5638,5638,75.0,1,0,Null,Null
5639,5639,75.0,1,1,enka vakfi,500
5640,5640,75.0,1,0,Null,Null
5641,5641,75.0,1,0,Null,Null
5642,5642,75.0,1,0,Null,Null
5643,5643,75.0,1,1,kyk,800
5644,5644,75.0,1,0,Null,Null
5645,5645,75.0,1,0,Null,Null
5646,5646,75.0,1,0,Null,Null
5647,5647,75.0,1,0,Null,Null
5648,5648,75.0,1,0,Null,Null
5649,5649,75.0,1,0,Null,Null
5650,5650,75.0,1,0,Null,Null
5651,5651,75.0,1,0,Null,Null
5652,5652,75.0,1,0,Null,Null
5653,5653,75.0,1,0,Null,Null
5654,5654,75.0,1,0,Null,Null
5655,5655,75.0,1,0,Null,Null
5656,5656,75.0,1,0,Null,Null
5657,5657,75.0,1,0,Null,Null
5658,5658,75.0,1,0,Null,Null
5659,5659,75.0,1,0,Null,Null
5660,5660,75.0,1,1,konya gida ve tarim universitesi( basari bursu),800
5661,5661,75.0,1,0,Null,Null
5662,5662,75.0,1,0,Null,Null
5663,5663,75.0,1,0,Null,Null
5664,5664,75.0,1,0,Null,Null
5665,5665,75.0,1,0,Null,Null
5666,5666,75.0,1,0,Null,Null
5667,5667,75.0,1,0,Null,Null
5668,5668,75.0,1,0,Null,Null
5669,5669,75.0,1,0,Null,Null
5670,5670,75.0,1,0,Null,Null
5671,5671,75.0,1,1,kyk,500
5672,5672,75.0,1,0,Null,Null
5673,5673,75.0,1,0,Null,Null
5674,5674,75.0,1,1,kyk,800
5675,5675,75.0,1,0,Null,Null
5676,5676,75.0,1,0,Null,Null
5677,5677,75.0,1,0,Null,Null
5678,5678,75.0,1,0,Null,Null
5679,5679,75.0,1,1,kyk,500
5680,5680,75.0,1,1,uskudar turk musiki cemiyeti,Null
5681,5681,75.0,1,1,kyk,800
5682,5682,75.0,1,1,kyk,800
5683,5683,75.0,1,0,Null,Null
5684,5684,75.0,1,0,Null,Null
5685,5685,75.0,1,0,Null,Null
5686,5686,75.0,1,1,kyk,Null
5687,5687,75.0,1,0,Null,Null
5688,5688,75.0,1,0,Null,Null
5689,5689,75.0,1,0,Null,Null
5690,5690,75.0,1,0,Null,Null
5691,5691,75.0,1,0,Null,Null
5692,5692,75.0,1,1,kyk,500
5693,5693,75.0,1,0,Null,Null
5694,5694,75.0,1,0,Null,Null
5695,5695,75.0,1,0,Null,Null
5696,5696,75.0,1,1,apply bau,500
5697,5697,75.0,1,0,Null,Null
5698,5698,75.0,1,0,Null,Null
5699,5699,75.0,1,0,Null,Null
5700,5700,75.0,1,0,Null,Null
5701,5701,75.0,1,1,kyk,500
5702,5702,75.0,1,0,Null,Null
5703,5703,75.0,1,1,kyk,500
5704,5704,75.0,1,0,Null,Null
5705,5705,75.0,1,1,kyk,800
5706,5706,75.0,1,0,Null,Null
5707,5707,75.0,1,0,Null,Null
5708,5708,75.0,1,1,kyk,800
5709,5709,75.0,1,0,Null,Null
5710,5710,75.0,1,0,Null,Null
5711,5711,75.0,1,0,Null,Null
5712,5712,75.0,1,0,Null,Null
5713,5713,75.0,1,1,hur ve kabul edilmis masonlar dernegi,800
5714,5714,75.0,1,0,Null,Null
5715,5715,75.0,1,0,Null,Null
5716,5716,75.0,1,0,Null,Null
5717,5717,75.0,1,0,Null,Null
5718,5718,75.0,1,0,Null,Null
5719,5719,75.0,1,0,Null,Null
5720,5720,75.0,1,0,Null,Null
5721,5721,75.0,1,0,Null,Null
5722,5722,75.0,1,0,Null,Null
