Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Kardes Sayisi
2020,33.0,kadin,2001/04/30,mardin,samsun,3
2020,67.0,erkek,1998/01/05,yozgat,istanbul,2
2020,55.0,kadin,1998/03/20,kirikkale,istanbul,1
2020,25.0,kadin,1998/03/11,aydin,ankara,1
2020,30.0,kadin,1970/01/01,bursa,tekirdag,3
2020,15.0,kadin,1996/07/19,istanbul,izmir,2
2020,35.0,kadin,1996/03/27,diyarbakir,ordu,5
2020,33.0,kadin,2000/03/30,kocaeli,istanbul,0
2020,44.0,erkek,1999/08/14,istanbul,istanbul,3
2020,34.0,erkek,1999/08/14,istanbul,istanbul,3
2020,66.0,erkek,2000/06/19,karaman,istanbul,2
2020,33.0,erkek,1970/01/01,adana,ankara,2
2020,54.0,erkek,1997/07/03,istanbul,istanbul,0
2020,30.0,kadin,1970/01/01,ankara,izmir,1
2020,54.0,erkek,1999/09/28,kars,mugla,1
2020,15.0,kadin,2000/03/17,istanbul,sakarya,0
2020,13.0,erkek,2001/09/01,hatay,van,0
2020,60.0,kadin,1998/01/30,gaziantep,istanbul,1
2020,20.0,kadin,2000/03/05,tekirdag,elazig,2
2020,40.0,kadin,2000/12/20,kocaeli,istanbul,2
2020,53.0,kadin,2000/06/03,konya,izmir,1
2020,30.0,kadin,1997/09/12,amasya,istanbul,1
2020,8.0,erkek,1970/01/01,sirnak,ankara,4
2020,63.0,erkek,2000/08/05,adana,izmir,0
2020,18.0,erkek,2001/01/14,istanbul,yozgat,1
2020,18.0,erkek,1997/09/12,kirsehir,istanbul,3
2020,13.0,erkek,1999/08/16,Null,konya,4
2020,43.0,erkek,1999/02/09,istanbul,istanbul,1
2020,20.0,kadin,2001/12/03,bartin,Null,1
2020,18.0,erkek,2002/06/16,malatya,kocaeli,4
2020,38.0,erkek,1999/01/11,kocaeli,istanbul,2
2020,40.0,kadin,2000/01/03,istanbul,adiyaman,2
2020,69.0,erkek,1997/03/17,tokat,manisa,2
2020,33.0,erkek,1999/02/09,aksaray,istanbul,2
2020,59.0,erkek,1999/03/24,trabzon,aksaray,2
2020,18.0,erkek,1997/05/09,giresun,ankara,1
2020,40.0,kadin,2001/02/21,adana,gaziantep,1
2020,23.0,erkek,2001/03/20,Null,istanbul,1
2020,15.0,kadin,1998/06/16,batman,rize,5
2020,62.0,erkek,2001/01/20,corum,istanbul,1
2020,26.0,kadin,1999/09/15,batman,ankara,0
2020,40.0,kadin,1999/09/02,elazig,istanbul,2
2020,44.0,kadin,1998/12/17,van,konya,2
2020,72.0,kadin,2001/03/20,istanbul,mardin,2
2020,20.0,kadin,1998/01/03,istanbul,ankara,4
2020,53.0,erkek,1999/05/06,ankara,eskisehir,1
2020,21.0,erkek,2001/08/26,antalya,izmir,3
2020,38.0,erkek,1970/01/01,samsun,kocaeli,1
2020,13.0,erkek,2001/06/28,denizli,erzurum,1
2020,49.0,erkek,2000/09/04,elazig,mardin,0
2020,56.0,erkek,2000/01/28,erzurum,ankara,1
2020,38.0,erkek,1996/08/14,van,yozgat,2
2020,23.0,erkek,1999/06/20,bitlis,Null,0
2020,49.0,erkek,1996/09/20,erzincan,istanbul,3
2020,46.0,erkek,2000/08/08,erzurum,sanliurfa,1
2020,36.0,erkek,1970/01/01,Null,giresun,3
2020,72.0,erkek,2000/01/28,elazig,diyarbakir,1
2020,43.0,erkek,1999/01/05,balikesir,van,1
2020,56.0,erkek,1998/10/29,istanbul,istanbul,3
2020,26.0,erkek,2000/02/03,konya,sirnak,4
2020,26.0,erkek,1998/04/13,izmir,istanbul,0
2020,33.0,erkek,2000/07/07,batman,sakarya,4
2020,67.0,erkek,2000/05/24,sivas,ankara,1
2020,43.0,erkek,1997/12/16,mus,izmir,2
2020,54.0,erkek,1996/10/20,antalya,kocaeli,1
2020,34.0,erkek,1999/01/10,sirnak,adana,4
2020,36.0,erkek,1996/03/12,hatay,edirne,2
2020,74.0,kadin,1970/01/01,giresun,izmir,2
2020,35.0,kadin,1998/10/27,istanbul,hatay,2
2020,20.0,kadin,2000/12/23,istanbul,siirt,3
2020,75.0,erkek,1999/04/27,istanbul,gaziantep,1
2020,77.0,erkek,2000/09/14,ankara,istanbul,2
2020,38.0,erkek,1998/05/08,istanbul,bursa,1
2020,77.0,erkek,1996/09/27,mersin,Null,1
2020,43.0,kadin,2000/06/02,konya,mugla,1
2020,13.0,erkek,1999/05/07,erzurum,bursa,1
2020,20.0,kadin,1998/01/22,istanbul,kayseri,2
2020,38.0,erkek,2001/09/29,yalova,istanbul,1
2020,20.0,kadin,2001/11/14,samsun,Null,1
2020,48.0,belirtmek istemiyorum,1998/08/19,izmir,istanbul,0
2020,54.0,kadin,2000/01/01,manisa,malatya,1
2020,31.0,erkek,2000/04/03,balikesir,yozgat,1
2020,55.0,kadin,1999/03/21,corum,batman,2
2020,70.0,kadin,1997/10/03,ankara,Null,1
2020,77.0,erkek,1999/08/31,istanbul,samsun,1
2020,38.0,erkek,2020/05/23,ankara,istanbul,1
2020,43.0,erkek,1999/06/18,ankara,istanbul,1
2020,25.0,kadin,2000/02/12,konya,konya,0
2020,65.0,kadin,1999/04/07,tokat,erzurum,2
2020,45.0,kadin,1999/08/25,mardin,Null,4
2020,15.0,kadin,1998/09/17,diyarbakir,istanbul,5
2020,33.0,kadin,2000/01/01,adiyaman,istanbul,2
2020,65.0,kadin,2001/02/11,ankara,ankara,1
2020,45.0,kadin,1999/06/29,bursa,Null,2
2020,18.0,kadin,1970/01/01,kayseri,bayburt,4
2020,52.0,erkek,1998/01/05,batman,malatya,4
2020,38.0,kadin,1999/08/29,tekirdag,istanbul,1
2020,38.0,kadin,1999/08/29,tekirdag,istanbul,1
2020,43.0,erkek,1999/11/03,ankara,antalya,2
2020,31.0,erkek,2001/11/30,denizli,istanbul,1
2020,62.0,kadin,1999/09/21,istanbul,mus,3
2020,59.0,erkek,1999/08/17,gaziantep,adana,4
2020,44.0,erkek,1999/02/27,corum,konya,1
2020,54.0,erkek,2002/04/08,mus,ankara,3
2020,13.0,erkek,1970/01/01,istanbul,antalya,4
2020,44.0,erkek,1997/01/01,siirt,Null,5
2020,58.0,erkek,1970/01/01,Null,adiyaman,2
2020,48.0,erkek,1998/07/14,diyarbakir,istanbul,1
2020,44.0,erkek,2000/08/08,istanbul,van,1
2020,46.0,erkek,2001/06/24,diyarbakir,ankara,2
2020,21.0,erkek,1999/04/17,istanbul,istanbul,1
2020,43.0,erkek,2001/05/19,sinop,istanbul,1
2020,57.0,erkek,1970/01/01,istanbul,istanbul,1
2020,51.0,erkek,1998/04/03,sakarya,istanbul,4
2020,13.0,erkek,2000/06/12,balikesir,aydin,1
2020,33.0,erkek,2001/10/06,sanliurfa,istanbul,0
2020,41.0,erkek,1970/01/01,igdir,ankara,2
2020,26.0,erkek,1999/01/26,gaziantep,ankara,2
2020,45.0,kadin,1970/01/01,istanbul,mersin,1
2020,21.0,erkek,1999/04/15,Null,kahramanmaras,1
2020,36.0,erkek,2000/10/29,diyarbakir,adana,3
2020,32.0,erkek,1998/08/04,Null,igdir,1
2020,53.0,erkek,1999/07/31,ankara,agri,1
2020,21.0,erkek,1997/10/29,nevsehir,Null,0
2020,33.0,erkek,2000/01/10,sanliurfa,diyarbakir,0
2020,56.0,erkek,2000/07/08,kirklareli,istanbul,0
2020,28.0,erkek,1998/07/22,antalya,izmir,0
2020,62.0,erkek,2000/03/08,denizli,istanbul,1
2020,51.0,erkek,1999/10/06,mersin,adana,2
2020,43.0,erkek,2001/05/03,amasya,zonguldak,2
2020,51.0,erkek,2000/06/24,Null,eskisehir,2
2020,54.0,erkek,1999/09/09,tokat,adana,2
2020,69.0,kadin,2001/05/22,kutahya,yalova,1
2020,52.0,erkek,1998/06/23,kirikkale,istanbul,4
2020,73.0,kadin,2000/08/19,rize,mardin,1
2020,40.0,kadin,2001/01/24,Null,istanbul,1
2020,58.0,kadin,1998/03/28,bursa,istanbul,5
2020,38.0,erkek,1970/01/01,kahramanmaras,bursa,4
2020,44.0,kadin,1997/10/24,malatya,Null,1
2020,20.0,kadin,1999/03/01,istanbul,istanbul,2
2020,28.0,kadin,2000/09/27,bursa,adana,1
2020,10.0,kadin,1970/01/01,istanbul,elazig,2
2020,38.0,kadin,1996/09/25,burdur,diyarbakir,1
2020,35.0,kadin,1999/04/06,Null,istanbul,3
2020,66.0,kadin,1997/08/25,Null,Null,1
2020,81.0,kadin,2000/05/04,antalya,istanbul,1
2020,36.0,kadin,1970/01/01,tekirdag,hatay,2
2020,35.0,kadin,1970/01/01,istanbul,bitlis,4
2020,40.0,kadin,1998/11/22,izmir,istanbul,2
2020,20.0,kadin,1970/01/01,batman,diyarbakir,3
2020,48.0,erkek,1999/05/19,izmir,istanbul,2
2020,21.0,erkek,1970/01/01,agri,istanbul,4
2020,62.0,erkek,1998/11/12,izmir,Null,0
2020,71.0,erkek,1998/10/13,igdir,ankara,1
2020,48.0,erkek,1999/05/29,gaziantep,istanbul,3
2020,27.0,erkek,1998/11/01,yalova,istanbul,2
2020,48.0,erkek,1970/01/01,Null,kahramanmaras,1
2020,28.0,erkek,1999/05/14,istanbul,yalova,0
2020,41.0,erkek,1997/11/11,gaziantep,istanbul,2
2020,11.0,erkek,1997/07/08,Null,istanbul,1
2020,29.0,erkek,1999/01/09,istanbul,istanbul,0
2020,28.0,erkek,2003/05/06,istanbul,istanbul,2
2020,41.0,erkek,1999/10/20,kahramanmaras,istanbul,3
2020,41.0,erkek,2000/04/01,Null,istanbul,1
2020,18.0,erkek,1998/08/25,istanbul,istanbul,1
2020,50.0,erkek,2001/01/01,adana,mugla,2
2020,62.0,erkek,2000/01/01,samsun,giresun,1
2020,69.0,erkek,1998/08/17,antalya,adiyaman,1
2020,44.0,erkek,1998/05/23,ankara,istanbul,1
2020,51.0,erkek,1999/01/01,konya,istanbul,2
2020,23.0,erkek,1970/01/01,sanliurfa,izmir,3
2020,46.0,erkek,2000/07/07,Null,eskisehir,1
2020,36.0,erkek,1999/09/28,adana,antalya,2
2020,59.0,kadin,1998/06/21,adana,istanbul,1
2020,28.0,kadin,2000/03/07,ankara,ankara,Null
2020,36.0,kadin,2001/06/06,kayseri,istanbul,1
2020,48.0,erkek,2000/10/04,mardin,mersin,0
2020,48.0,erkek,2000/11/25,istanbul,istanbul,1
2020,69.0,kadin,1997/11/11,denizli,kirklareli,2
2020,61.0,erkek,1999/05/05,istanbul,istanbul,3
2020,38.0,erkek,1997/07/16,manisa,istanbul,1
2020,30.0,kadin,1970/01/01,gaziantep,mersin,1
2020,72.0,erkek,1998/12/09,istanbul,istanbul,2
2020,73.0,kadin,1998/06/24,hatay,izmir,2
2020,46.0,kadin,1999/10/16,kirsehir,Null,1
2020,43.0,kadin,1999/01/02,manisa,istanbul,1
2020,58.0,kadin,1997/09/17,bursa,ankara,1
2020,20.0,kadin,2000/01/03,balikesir,gaziantep,2
2020,20.0,kadin,1999/09/25,ankara,gaziantep,4
2020,43.0,erkek,1998/12/27,izmir,mardin,2
2020,63.0,erkek,1996/01/01,adiyaman,mardin,5
2020,33.0,erkek,2001/09/18,antalya,Null,1
2020,38.0,erkek,2000/10/03,canakkale,Null,1
2020,21.0,erkek,2000/10/30,adiyaman,istanbul,4
2020,56.0,erkek,1999/11/16,ordu,adana,3
2020,25.0,kadin,2000/07/21,istanbul,sanliurfa,2
2020,20.0,kadin,1999/04/18,istanbul,Null,2
2020,35.0,kadin,2000/09/14,van,Null,3
2020,43.0,kadin,2001/03/05,diyarbakir,istanbul,3
2020,66.0,erkek,1999/09/07,burdur,istanbul,1
2020,79.0,kadin,1996/10/02,aydin,mersin,1
2020,46.0,kadin,1996/10/14,bursa,Null,1
2020,46.0,erkek,2001/02/13,denizli,istanbul,1
2020,52.0,erkek,Null,Null,istanbul,0
2020,44.0,erkek,1999/07/25,adana,adana,4
2020,33.0,kadin,2000/01/22,istanbul,van,2
2020,41.0,erkek,1996/10/01,agri,Null,0
2020,26.0,kadin,1998/08/25,tokat,Null,1
2020,35.0,kadin,1999/11/18,hatay,amasya,1
2020,33.0,kadin,2000/05/04,bursa,kayseri,4
2020,31.0,erkek,1970/01/01,Null,istanbul,0
2020,43.0,kadin,2000/01/02,mardin,istanbul,5
2020,18.0,belirtmek istemiyorum,1998/11/21,bursa,bursa,Null
2020,36.0,erkek,1999/10/26,ordu,kayseri,1
2020,48.0,erkek,2001/01/02,canakkale,istanbul,1
2020,68.0,erkek,1998/03/17,diyarbakir,istanbul,2
2020,43.0,kadin,2000/01/01,izmir,elazig,1
2020,48.0,kadin,2000/02/07,eskisehir,istanbul,1
2020,40.0,kadin,2000/08/25,mersin,amasya,1
2020,48.0,kadin,1998/01/08,bursa,eskisehir,1
2020,61.0,kadin,1999/08/03,ankara,istanbul,0
2020,51.0,kadin,2000/09/14,karabuk,hatay,1
2020,41.0,erkek,1997/04/02,istanbul,konya,1
2020,21.0,erkek,1997/01/01,mardin,diyarbakir,5
2020,72.0,erkek,1997/11/17,ankara,sanliurfa,2
2020,25.0,kadin,2002/11/20,mardin,istanbul,4
2020,38.0,erkek,2001/03/20,hatay,elazig,1
2020,38.0,erkek,1996/03/06,istanbul,kocaeli,1
2020,64.0,kadin,1996/12/09,izmir,kocaeli,1
2020,30.0,kadin,1970/01/01,istanbul,istanbul,3
2020,56.0,kadin,2000/01/14,mugla,istanbul,3
2020,67.0,belirtmek istemiyorum,1997/10/01,ankara,istanbul,1
2020,61.0,kadin,1997/06/10,izmir,istanbul,1
2020,55.0,kadin,1999/10/17,bitlis,eskisehir,4
2020,63.0,kadin,1998/05/08,erzurum,istanbul,5
2020,48.0,kadin,1997/01/03,kirikkale,ankara,1
2020,28.0,erkek,1998/02/08,istanbul,manisa,2
2020,63.0,kadin,1998/06/22,istanbul,izmir,1
2020,18.0,kadin,2000/07/11,istanbul,mardin,2
2020,10.0,kadin,1998/04/24,Null,istanbul,1
2020,45.0,kadin,1999/01/01,burdur,ankara,1
2020,50.0,kadin,1999/11/16,rize,Null,2
2020,73.0,kadin,1997/06/18,ordu,eskisehir,1
2020,63.0,kadin,1998/04/03,istanbul,istanbul,1
2020,58.0,kadin,2000/06/20,bursa,ankara,4
2020,40.0,kadin,1997/06/09,rize,kocaeli,1
2020,18.0,erkek,1999/12/28,amasya,adana,2
2020,57.0,kadin,1999/05/02,burdur,eskisehir,2
2020,53.0,erkek,1998/11/14,istanbul,ankara,1
2020,57.0,erkek,2000/11/20,denizli,istanbul,1
2020,47.0,erkek,1997/04/03,istanbul,yalova,1
2020,34.0,erkek,1998/04/14,afyonkarahisar,eskisehir,0
2020,26.0,erkek,1997/07/07,izmir,afyonkarahisar,1
2020,57.0,erkek,2000/01/01,mersin,zonguldak,0
2020,39.0,erkek,2000/02/09,manisa,kirklareli,1
2020,15.0,kadin,1970/01/01,adiyaman,istanbul,4
2020,34.0,kadin,1997/05/17,istanbul,istanbul,2
2020,41.0,kadin,2000/01/07,adana,izmir,2
2020,15.0,kadin,1999/07/02,istanbul,istanbul,1
2020,15.0,kadin,1970/01/01,Null,ankara,1
2020,38.0,erkek,1999/08/31,istanbul,sakarya,3
2020,41.0,erkek,1996/01/23,yalova,Null,1
2020,48.0,erkek,1996/04/26,istanbul,tekirdag,0
2020,64.0,erkek,1999/09/25,ordu,istanbul,2
2020,77.0,erkek,2001/05/10,Null,antalya,3
2020,21.0,erkek,2000/02/12,izmir,ordu,3
2020,52.0,erkek,2000/02/14,kirklareli,eskisehir,1
2020,23.0,kadin,2000/07/02,bingol,erzurum,3
2020,31.0,erkek,1970/01/01,istanbul,Null,0
2020,23.0,erkek,2000/08/22,batman,istanbul,5
2020,25.0,kadin,1998/07/09,istanbul,istanbul,2
2020,20.0,kadin,2000/05/23,Null,izmir,2
2020,50.0,erkek,1998/06/19,istanbul,istanbul,3
2020,56.0,kadin,1999/04/13,istanbul,ankara,1
2020,58.0,kadin,1998/06/20,antalya,ankara,2
2020,46.0,kadin,1997/11/15,istanbul,kastamonu,0
2020,71.0,kadin,1998/06/09,balikesir,adiyaman,1
2020,65.0,erkek,1998/10/04,kahramanmaras,kocaeli,2
2020,72.0,erkek,2000/12/13,ankara,istanbul,0
2020,36.0,erkek,2001/05/19,ankara,istanbul,1
2020,77.0,erkek,1999/03/07,istanbul,istanbul,0
2020,38.0,erkek,1996/03/10,istanbul,istanbul,1
2020,64.0,kadin,1998/08/17,mersin,bingol,2
2020,13.0,erkek,1999/05/31,Null,mus,2
2020,36.0,erkek,1970/01/01,mersin,istanbul,2
2020,49.0,erkek,2001/06/04,batman,hatay,3
2020,45.0,erkek,2000/01/22,istanbul,Null,2
2020,31.0,erkek,1996/01/05,istanbul,Null,3
2020,41.0,erkek,2002/02/15,agri,mugla,0
2020,25.0,kadin,2001/07/07,karaman,Null,2
2020,51.0,kadin,1998/02/19,Null,siirt,2
2020,20.0,kadin,1999/09/09,istanbul,istanbul,4
2020,17.0,kadin,1999/08/27,istanbul,ankara,2
2020,43.0,kadin,1970/01/01,istanbul,gaziantep,2
2020,13.0,erkek,1998/10/10,Null,ordu,2
2020,41.0,kadin,1998/03/19,tokat,istanbul,3
2020,35.0,kadin,1999/08/10,samsun,istanbul,1
2020,53.0,kadin,2000/11/07,balikesir,mersin,0
2020,42.0,kadin,1998/10/05,izmir,istanbul,1
2020,71.0,kadin,1998/07/15,van,ankara,0
2020,59.0,kadin,1999/12/10,kocaeli,adiyaman,2
2020,54.0,kadin,1999/09/11,izmir,bursa,0
2020,35.0,kadin,1970/01/01,siirt,izmir,3
2020,43.0,kadin,1998/03/01,kastamonu,kars,2
2020,20.0,kadin,2001/01/01,kahramanmaras,istanbul,2
2020,53.0,kadin,1996/06/20,izmir,kahramanmaras,2
2020,15.0,kadin,1996/03/14,istanbul,trabzon,1
2020,30.0,kadin,2001/05/29,bilecik,istanbul,1
2020,69.0,kadin,1996/07/26,diyarbakir,konya,2
2020,28.0,kadin,1999/04/18,kocaeli,aydin,1
2020,26.0,kadin,1997/03/29,ordu,istanbul,1
2020,10.0,kadin,2001/03/07,kastamonu,Null,4
2020,33.0,Null,Null,Null,manisa,1
2021,59.0,erkek,1996/08/10,adiyaman,istanbul,4
2021,33.0,kadin,2001/06/23,izmir,izmir,0
2021,40.0,kadin,2000/02/16,kocaeli,kocaeli,0
2021,32.0,kadin,1999/03/11,sakarya,istanbul,3
2021,48.0,kadin,2002/05/12,istanbul,istanbul,1
2021,27.0,kadin,2000/11/21,istanbul,istanbul,1
2021,47.0,erkek,2000/11/07,balikesir,balikesir,1
2021,42.0,erkek,1999/09/18,samsun,istanbul,1
2021,51.0,erkek,1999/01/12,erzurum,istanbul,2
2021,35.0,erkek,1998/03/23,trabzon,tekirdag,1
2021,17.0,kadin,1970/01/01,konya,burdur,2
2021,63.0,kadin,1999/02/23,aydin,istanbul,2
2021,38.0,erkek,2000/10/08,malatya,malatya,1
2021,42.0,kadin,2000/08/22,kahramanmaras,ankara,1
2021,33.0,erkek,1999/09/17,istanbul,istanbul,1
2021,34.0,kadin,2000/04/18,ankara,ankara,1
2021,57.0,kadin,2001/02/02,samsun,kocaeli,2
2021,58.0,erkek,2001/04/25,istanbul,istanbul,0
2021,54.0,erkek,1998/04/21,diyarbakir,antalya,0
2021,12.0,erkek,1999/09/03,gaziantep,gaziantep,2
2021,45.0,erkek,2001/09/29,yalova,istanbul,1
2021,42.0,kadin,1998/03/16,istanbul,istanbul,2
2021,7.0,kadin,2000/05/10,malatya,malatya,3
2021,37.0,erkek,2000/10/21,ankara,istanbul,2
2021,59.0,erkek,2000/08/29,edirne,edirne,1
2021,15.0,kadin,Null,istanbul,istanbul,1
2021,20.0,kadin,2000/03/24,istanbul,istanbul,0
2021,15.0,kadin,2001/08/05,istanbul,istanbul,1
2021,37.0,kadin,2002/06/17,istanbul,istanbul,2
2021,33.0,Null,1970/01/01,sanliurfa,sanliurfa,5
2021,37.0,kadin,1998/01/01,konya,konya,2
2021,27.0,erkek,2000/12/12,erzurum,istanbul,2
2021,60.0,erkek,2000/09/15,erzurum,erzurum,4
2021,34.0,kadin,1999/05/24,tekirdag,izmir,1
2021,7.0,kadin,2001/06/11,manisa,balikesir,2
2021,12.0,erkek,1999/01/15,kahramanmaras,kahramanmaras,3
2021,58.0,kadin,2002/06/25,istanbul,kocaeli,2
2021,10.0,erkek,2001/04/29,batman,batman,5
2021,48.0,erkek,2001/01/11,konya,karaman,1
2021,63.0,kadin,1999/03/16,corum,bursa,1
2021,17.0,kadin,1999/01/01,sanliurfa,sanliurfa,0
2021,7.0,kadin,2001/02/01,sinop,sinop,3
2021,54.0,kadin,1999/10/22,istanbul,istanbul,1
2021,27.0,kadin,2000/08/14,batman,sirnak,0
2021,20.0,erkek,2001/04/02,agri,kocaeli,0
2021,49.0,kadin,2001/02/11,istanbul,istanbul,1
2021,32.0,kadin,2002/11/04,istanbul,yalova,1
2021,29.0,kadin,2000/12/10,istanbul,istanbul,4
2021,5.0,erkek,2000/01/12,siirt,siirt,0
2021,23.0,erkek,2001/03/26,istanbul,istanbul,1
2021,49.0,erkek,2000/07/08,istanbul,istanbul,1
2021,20.0,erkek,1998/11/17,adana,adana,1
2021,54.0,kadin,1998/11/11,sakarya,kayseri,2
2021,20.0,erkek,1998/05/24,sakarya,istanbul,2
2021,5.0,erkek,1997/06/05,sanliurfa,sanliurfa,0
2021,55.0,erkek,2001/09/18,istanbul,istanbul,2
2021,61.0,erkek,2002/06/17,gaziantep,gaziantep,0
2021,32.0,erkek,2000/09/18,trabzon,samsun,2
2021,45.0,erkek,2001/03/21,elazig,malatya,3
2021,55.0,erkek,2002/04/26,ankara,ankara,2
2021,31.0,kadin,2001/03/02,manisa,manisa,2
2021,7.0,kadin,2000/08/22,adana,adana,4
2021,24.0,kadin,2002/01/01,bursa,gaziantep,1
2021,13.0,erkek,1998/09/01,diyarbakir,diyarbakir,1
2021,25.0,erkek,2002/10/08,diyarbakir,diyarbakir,4
2021,46.0,erkek,2001/02/15,sirnak,sirnak,0
2021,17.0,kadin,2001/04/05,agri,agri,0
2021,40.0,erkek,2000/01/20,bitlis,bitlis,0
2021,58.0,kadin,1998/06/18,eskisehir,mersin,0
2021,39.0,kadin,1970/01/01,samsun,samsun,4
2021,34.0,kadin,2001/02/05,mardin,yalova,1
2021,15.0,kadin,2002/09/25,sivas,sivas,4
2021,22.0,kadin,2002/12/15,sanliurfa,sanliurfa,3
2021,49.0,kadin,2001/05/08,kocaeli,kocaeli,2
2021,12.0,erkek,1999/04/08,mardin,mardin,0
2021,20.0,erkek,2000/08/21,gaziantep,gaziantep,0
2021,17.0,kadin,2001/06/23,adiyaman,adiyaman,2
2021,15.0,kadin,2000/05/15,ordu,ordu,2
2021,50.0,erkek,2002/07/08,istanbul,istanbul,1
2021,47.0,kadin,1999/05/28,ankara,ankara,1
2021,31.0,erkek,1999/12/15,istanbul,adana,2
2021,14.0,kadin,2000/07/01,corum,corum,5
2021,10.0,erkek,2000/12/17,istanbul,ankara,1
2021,43.0,kadin,1970/01/01,istanbul,istanbul,2
2021,22.0,erkek,2001/07/15,sanliurfa,sanliurfa,0
2021,45.0,erkek,1997/05/14,hakkari,istanbul,2
2021,30.0,erkek,1998/06/25,ardahan,kocaeli,0
2021,7.0,kadin,2001/02/13,istanbul,istanbul,1
2021,53.0,kadin,2000/06/06,ankara,ankara,3
2021,5.0,erkek,2001/06/20,bursa,bursa,1
2021,12.0,kadin,2002/01/07,istanbul,istanbul,0
2021,32.0,kadin,2001/08/14,batman,sirnak,0
2021,56.0,erkek,2001/09/08,artvin,artvin,0
2021,23.0,erkek,1970/01/01,mersin,mersin,0
2021,10.0,erkek,2002/02/27,adana,trabzon,0
2021,12.0,erkek,2001/02/28,zonguldak,zonguldak,2
2021,37.0,erkek,2001/02/12,manisa,manisa,1
2021,37.0,erkek,2000/07/27,mus,mus,5
2021,7.0,kadin,2002/09/18,rize,rize,1
2021,5.0,erkek,2001/05/10,istanbul,ankara,2
2021,28.0,erkek,2001/02/21,tekirdag,istanbul,1
2021,42.0,kadin,1998/07/01,siirt,istanbul,0
2021,30.0,erkek,2001/08/06,malatya,gaziantep,1
2021,5.0,erkek,2001/01/28,agri,agri,0
2021,25.0,kadin,2001/01/02,adana,istanbul,1
2021,20.0,kadin,1999/12/18,sanliurfa,sanliurfa,0
2021,7.0,kadin,2001/10/01,diyarbakir,diyarbakir,0
2021,37.0,erkek,1999/02/26,ankara,istanbul,1
2021,35.0,erkek,2001/03/26,bitlis,istanbul,2
2021,52.0,kadin,2001/05/04,eskisehir,eskisehir,0
2021,40.0,erkek,2001/02/15,mersin,mersin,1
2021,5.0,erkek,2001/05/25,mersin,mersin,3
2021,5.0,erkek,2001/06/27,rize,antalya,2
2021,30.0,erkek,2002/03/16,istanbul,istanbul,2
2021,12.0,kadin,2000/01/01,mersin,manisa,3
2021,14.0,kadin,2000/09/18,istanbul,istanbul,3
2021,71.0,erkek,2001/09/06,aydin,istanbul,1
2021,26.0,kadin,2003/01/18,istanbul,istanbul,1
2021,20.0,kadin,1997/04/21,ankara,ankara,1
2021,27.0,kadin,2000/02/15,corum,istanbul,2
2021,15.0,kadin,2001/10/07,istanbul,giresun,3
2021,12.0,kadin,2001/11/30,istanbul,istanbul,2
2021,27.0,kadin,2000/06/15,agri,agri,0
2021,30.0,erkek,2001/11/16,eskisehir,ankara,2
2021,28.0,erkek,2001/04/04,diyarbakir,diyarbakir,5
2021,12.0,kadin,2001/05/08,bursa,bursa,1
2021,25.0,erkek,2001/10/09,manisa,manisa,1
2021,7.0,kadin,2002/09/18,kastamonu,istanbul,2
2021,24.0,kadin,2001/06/09,adiyaman,istanbul,0
2021,48.0,erkek,2002/09/02,tokat,istanbul,1
2021,7.0,kadin,2000/11/17,kastamonu,antalya,1
2021,20.0,erkek,2001/09/05,sanliurfa,sanliurfa,5
2021,43.0,erkek,2000/08/25,istanbul,istanbul,2
2021,7.0,kadin,2000/03/12,agri,agri,4
2021,27.0,kadin,2002/10/16,diyarbakir,diyarbakir,4
2021,24.0,kadin,2001/10/01,sanliurfa,sanliurfa,4
2021,30.0,erkek,1999/11/30,kars,kars,0
2021,20.0,erkek,2002/01/12,adana,adana,2
2021,7.0,kadin,2000/10/18,mardin,mardin,0
2021,12.0,kadin,2000/09/20,gaziantep,gaziantep,4
2021,18.0,erkek,2000/05/06,izmir,izmir,3
2021,43.0,kadin,1997/01/25,mersin,mersin,1
2021,45.0,kadin,2000/01/29,bursa,bursa,1
2021,7.0,kadin,2000/07/02,mugla,mugla,1
2021,45.0,erkek,2000/03/20,konya,ankara,2
2021,20.0,erkek,2000/05/28,sirnak,mardin,0
2021,45.0,erkek,2001/03/23,hatay,kayseri,1
2021,17.0,erkek,1997/12/04,balikesir,istanbul,2
2021,24.0,kadin,1999/03/01,canakkale,canakkale,1
2021,27.0,kadin,2001/04/15,ankara,ankara,1
2021,50.0,erkek,1999/07/08,istanbul,istanbul,2
2021,55.0,erkek,1999/01/07,diyarbakir,van,0
2021,12.0,kadin,2001/03/07,mus,mus,0
2021,7.0,kadin,2000/01/01,van,van,0
2021,20.0,kadin,2000/09/13,mardin,mardin,0
2021,43.0,erkek,1999/07/28,istanbul,istanbul,4
2021,5.0,erkek,2002/03/20,aydin,aydin,3
2021,5.0,erkek,1998/06/20,sirnak,mersin,0
2021,18.0,erkek,2001/03/22,istanbul,samsun,3
2021,10.0,erkek,2002/03/29,erzurum,erzurum,3
2021,27.0,erkek,2000/03/01,diyarbakir,diyarbakir,0
2021,5.0,erkek,2001/03/31,agri,istanbul,4
2021,5.0,erkek,2000/01/28,ankara,ankara,1
2021,33.0,erkek,1999/04/05,mardin,mardin,0
