Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kredi ve yurtlar genel mudurlugu,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,tobb etu,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,Null,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,devlet,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,800
100.0,1,1,koc universitesi anadolu bursiyerligi programi kapsaminda 10 ay burs almaktayim.,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,500
100.0,1,0,Null,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,tev,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,spor bakani,500
100.0,1,0,Null,Null
100.0,1,1,yks,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk bursu aliyorum.,500
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,okul,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,meb,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk bursu aliyorum,500
100.0,1,0,Null,Null
100.0,1,1,turkiye cumhuriyeti kredi ve yurtlar kurumu,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,toplum gonulluleri vakfi mehmet zorlu vakfi,500
100.0,1,0,Null,500
100.0,1,1,kyk,Null
100.0,1,1,turk egitim vakfi,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,Null
100.0,1,1,ibb,Null
100.0,1,1,ihsan dogramaci bilkent universitesi,500
100.0,1,0,Null,Null
100.0,1,1,koc universitesi,500
100.0,1,0,Null,Null
100.0,1,1,istanbul buyuksehir belediyesi kyk atosev,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk bursu cydd,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,devlet,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk-burs,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk geri odemeli burs.,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk-burs,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,kredi ve yurtlar genel mudurlugu,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,universite,500
100.0,1,1,kyk,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,istanbul buyuksehir belediyesi,Null
100.0,1,0,Null,Null
100.0,1,1,karadeniz vakfi,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,bornova anadolu lisesi egitim vakfi,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kvk,500
100.0,1,1,kyk - geri odemeli,800
100.0,1,1,kredi yurtlar ve burslar kurumu,500
100.0,1,1,vehbi koc vakfi,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,vakiflar genel mu,Null
100.0,1,1,"tubitak, enka spor ve egitim sosyal yardim vakfi",500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,istanbul kultur universitesi,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,genclik ve spor bakanligi,800
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,devlet universitesi kyk bursu,500
100.0,1,1,tog ve kyk,500
100.0,1,0,Null,Null
100.0,1,1,toplum gon,Null
100.0,1,1,1-ozyegin universitesi egitimde firsat esitligi burs programi 2-kyk,500
100.0,1,1,camlica vakfi,800
100.0,1,1,koc universitesi anadolu bursiyerleri cep harcligi,500
100.0,1,0,Null,Null
100.0,1,1,kyk,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,Null,500
100.0,1,1,ytb,500
100.0,1,1,kyk,500
100.0,1,1,yuksekogrenim kredi ve yurtlar kurumu,500
100.0,1,0,Null,Null
100.0,1,1,yasar egitim ve kultur vakfi,800
100.0,1,0,Null,Null
100.0,1,1,genclik bakanligi,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,bilkent universitesi,500
100.0,1,0,Null,Null
100.0,1,1,hyr,500
100.0,1,1,kyk,500
100.0,1,1,Null,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,Null
100.0,1,1,koc universitesi anadolu bursiyerligi bursu kyk bursu,500
100.0,1,1,istanbul buyuksehir belediyesi,800
100.0,1,0,Null,Null
100.0,1,1,tev,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kredi yurtlar kurumu (geri odemeli aliyorum),500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,"kyk ,",500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk geri odemeli kredi aliyorum,500
100.0,1,1,turkiye genclik ve egitime hizmet vakfi,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,800
100.0,1,1,kyk bursu(geri odemesiz),500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,yuksekogrenim kredi ve yurtlar kurumu,500
100.0,1,1,kyk ve toplum gonulluleri vakfi,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk koc universitesi,500
100.0,1,0,Null,Null
100.0,1,1,koc universitesi kudeb bursu,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,"tubitak 2205, kyk bursu ve ibb genc universiteli",500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk bursu aliyorum.,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,500
100.0,1,1,"kyk bursu, koc kudeb bursu",500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,turk egitim vakfi,500
100.0,1,0,Null,Null
100.0,1,1,istanbul belediyes,Null
100.0,1,1,ozyegin universitesi egitimde firsat esitligi burs programi,500
100.0,1,1,istanbul buyuksehir belediyesi,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,devlet,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk-burs,500
100.0,1,1,kyk,500
100.0,1,1,universitemden (tobb etu),Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,kredi ogrenim (kyk),500
100.0,1,1,turkiye teknoloji takimi,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,tobb etu is dunyasi,500
100.0,1,0,Null,Null
100.0,1,1,tog,800
100.0,1,1,kyk,Null
100.0,1,1,tobb ekonomi ve teknoloji universitesi,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,atlas saglik ve egitim vakfi,500
100.0,1,1,ozel sektor,800
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,500
100.0,1,1,kredi ve yurtlar genel mudurlugu (kyk),500
100.0,1,1,cagdas yasami destekleme dernegi,800
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,tobb etu,500
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,universite den su urunleri bolum bursu,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk- 650 tl koc universitesi cep harcligi- 850 tl,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,tubita,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,bu seneki fellowlarindan biri oldugum yenibirlider dernegi'nden donem sonuna kadar burs aliyorum.,500
100.0,1,1,koc universitesi destek egitim bursu,500
100.0,1,1,kyk basbakanlik bursu,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,yenibirlider dernegi,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,turing turing ve otomobil kurumu,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,ozyegin,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,ozyegin universitesi firsat egitligi burs programi kapsaminda nakit yardimi aliyorum.,500
100.0,1,1,kyk ve anadolu bursiyerligi bursum var,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk- kredi ve yurtlarlar genel mudurlugu,500
100.0,1,0,Null,Null
100.0,1,1,ozyegin universitesi. egitimde firsat esitligi burs programi kapsaminda burs aliyorum.,500
100.0,1,1,yucel kultur vakfi,800
100.0,1,1,tekfen vakfi,500
100.0,1,1,bilkent universitesi,500
100.0,1,0,Null,Null
100.0,1,1,tog & trendyol intern programi,Null
100.0,1,0,Null,Null
100.0,1,1,kredi ve yurtlar ku,800
100.0,1,1,kyk ilk yuz bursu,500
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,tubitak,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk kredisi aliyorum.,500
100.0,1,0,Null,Null
100.0,1,1,enka spor egitim ve sosyal yardim vakfi,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,koc universitesi anadolu bursiyerligi,500
100.0,1,1,tobb ekonomi ve teknoloji universitesi,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,devlet,500
100.0,1,1,kyk,500
100.0,1,1,devlet,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kredi ve yurtlar genel mudurlugu,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,t.c. genclik ve spor bakanligi,500
100.0,1,1,ozyegin universitesi,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk bursu aliyorum,500
100.0,1,1,tekfen holding,500
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,1,kyk bursu aliyorum ancak bu donem sonlandi. bunun haricinde bir bir hayirsever tarafindan cuzi bir rakami olan burs aliyorum.,800
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,ibb,800
100.0,1,1,sehit cocuklari icin burs,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,ozyegin universitesi,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,cumhurbaskanligi ilk 100 bursu,500
100.0,1,1,genclik ve spor bakanligi,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,tubitak,500
100.0,1,1,bilkent universitesi,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,ozyegin universitesi,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,"bilkent universitesi, universite sinavinda ilk 10.000 icerisinde yer alan ve bolumunu tam burslu kazanan ogrencilerini kapsamli burs kategorisine yerlestirmekte.",500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,turk egitim vakfi kahev vakfi kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,tobb ekonomi ve teknoloji univesitesi,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,turk universiteli kadinlar dernegi,Null
100.0,1,1,kyk bursu almaktayim.,500
100.0,1,1,istek bursu,500
100.0,1,0,Null,Null
100.0,1,1,kyk ve okulum,500
100.0,1,0,Null,Null
100.0,1,0,Null,500
100.0,1,1,istanbul biyuksehir belediyesi,800
100.0,1,1,koc universitesi,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,kyk ogrenim bursu,500
100.0,1,1,kredi ve yurtlar genel mudurlugu,500
100.0,1,1,kyk,500
100.0,1,1,devlet ziraat bankasi geri odemeli ogrenim kredisi,500
100.0,1,1,kyk,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,ozyegin universitesi,500
100.0,1,1,turkiye turing ve otomobil kurumu,800
100.0,1,0,Null,Null
100.0,1,1,kredi ve yurtlar kurumunda,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,koc universitesi,500
100.0,1,0,Null,Null
100.0,1,1,ihsan dogramaci bilkent universitesi,500
100.0,1,1,ankara fen liseliler vakfi,500
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,1,anadolu vakfi ve kyk,500
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,kyk,500
100.0,1,0,Null,Null
100.0,1,1,istanbul sanayi odasi vakfi,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,cagdas yasami destekleme dernegi,Null
100.0,1,0,Null,Null
100.0,1,1,kyk-geri odemeli burs,500
100.0,1,1,turk egitim vakfi,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,ozyegin universitesi ilk bin bursu,500
100.0,1,1,kyk ve koc,500
100.0,1,0,Null,Null
100.0,1,1,kyk'dan ve koc anadolu bursiyerligi programindan aliyorum. ayrica burs yuzdem ile ilgili ekleme yapmak istiyorum. anadolu bursiyeriyim 2409. oldum ancak 22.soruda tam bursu isaretledim.,500
100.0,1,0,Null,Null
100.0,1,1,"turkiye teknoloji takimi'nin suregelen bir yillik programindayim, sene sonuna dogru bitiyor. koc universitesi'nde covid-19 surecinde c arastirmaci stajyer programi olarak acilan programda, bio-integrated microdevices labinda yaptigim calismalardan dolayi burs aliyorum. temmuz'da bitiyor.",500
100.0,1,1,devlet,500
100.0,1,0,Null,Null
100.0,1,0,Null,Null
100.0,1,1,bilkent,Null
100.0,1,1,kyk,500
99.0,1,0,Null,Null
99.0,1,0,Null,Null
99.0,1,0,Null,Null
99.0,1,0,Null,Null
99.0,1,0,Null,Null
98.0,1,1,kyk,500
98.0,1,0,Null,Null
91.5,1,0,Null,Null
90.0,1,0,Null,Null
90.0,1,1,kre,Null
90.0,1,1,kyk dan burs aliyorum ve haziran ayinda kesilecek.,500
90.0,1,0,Null,Null
88.0,1,0,Null,800
87.5,1,0,Null,Null
85.0,1,0,Null,Null
85.0,1,0,Null,Null
85.0,1,1,kyk,500
85.0,1,1,kyk bursu aliyorum,500
85.0,1,0,Null,Null
85.0,1,0,Null,Null
85.0,1,0,Null,Null
85.0,1,0,Null,Null
85.0,1,0,Null,Null
85.0,1,0,Null,Null
85.0,1,0,Null,Null
82.5,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,1,Null,Null
80.0,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,1,kyk,500
80.0,1,0,Null,Null
80.0,1,0,Null,Null
80.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,0,0,Null,Null
75.0,0,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,kyk kredisi,300
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,300
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,0,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,boydak vakfi,200
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,0,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,0,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,0,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,0,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,0,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,0,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,enka vakfi,200
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,400
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,400
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,koc vakfi,75
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,400
75.0,1,1,kyk,400
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,400
75.0,1,1,kyk,400
75.0,1,1,kyk,400
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,universite kredi bursy,400
75.0,1,1,devlet,400
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,400
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,425
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,nuh beton,250
75.0,1,0,Null,Null
75.0,1,Null,Null,Null
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,1,kyk,400
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,400
75.0,1,1,kyk burs,400
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,1,kyk,423
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,1,kyk,425
75.0,1,0,Null,Null
75.0,1,0,Null,Null
75.0,1,0,Null,Null
