id,Basvuru Yili,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,"Daha Önceden Mezun Olunduysa, Mezun Olunan Üniversite",Lise Adi,Lise Sehir,Lise Turu,Lise Mezuniyet Notu,Anne Egitim Durumu,Anne Calisma Durumu,Baba Egitim Durumu,Baba Calisma Durumu,Kardes Sayisi,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Baska Kurumdan Aldigi Burs Miktari,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Aktif olarak bir STK üyesi misiniz?
381,2014,Erkek,7 Aralik 1994,Malatya,,DOĞUŞ ÜNİVERSİTESİ,Özel,Uluslararası Ticaret Ve İşletmecilik,1,2.15,Hayır,,Malatya Fen Lisesi,Malatya,Fen lisesi,3.50-3,İlkokul Mezunu,Hayır,Lise,Evet,2.0,100.0,Evet,Evet,250,,,Evet,Hayır
382,2014,Erkek,15 Kasim 1987,Duzıcı/OSMANIYE,Konya,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,Devlet,unıversıte okumadım sıstem ıstedığı ıcın yazım,,3.42,Hayır,,Ellek Cok Proğramlı lıse,Duzıcı,Düz lise,3.50-3,Eğitim Yok,Hayır,İlkokul Mezunu,Emekli,10.0,100.0,Hayır,Hayır,,,,Hayır,Hayır
383,2014,Erkek,11 Kasim 1992,İstanbul/Fatih,,BEYKENT ÜNİVERSİTESİ,Özel,İngilizce İşletme,4,3.94,Hayır,,Mecidiyeköy Lisesi,İstanbul,Düz lise,3.00 - 4.00,Lise,Hayır,0,Emekli,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
384,2014,Erkek,6/25/1993,Gaziosmanpaşa,İstanbul,TOBB EKONOMİ VE TEKNOLOJİ,Özel,Uluslararası Girişimcilik,2,3.45,Hayır,,İstanbul Erkek Lisesi,İstanbul,Anadolu lisesi,3.00-2.50,İlkokul Mezunu,Hayır,İlkokul Mezunu,Evet,3.0,100.0,Evet,Evet,400 tl,,,Hayır,Hayır
385,2014,Kadın,28 Mayis 1993,Adana,İstanbul,TOBB EKONOMİ VE TEKNOLOJİ,Özel,Uluslararası İlişkiler- İktisat çift anadal,3,2.32,Hayır,,Adana Anadolu Lisesi,Adana,Anadolu lisesi,3.50-3,Üniversite,Evet,Üniversite,Evet,1.0,100.0,Evet,Evet,400 TL,,,Evet,Hayır
386,2014,Erkek,3/20/1992,kocasinan,Kayseri,MELİKŞAH ÜNİVERSİTESİ,Özel,elektrk ve elektonik müh. ingilice % 100,2,2.24,Hayır,,argıncık lisesi,kayseri,Düz lise,3.50-3,Eğitim Yok,Hayır,İlkokul Mezunu,Emekli,6.0,100.0,Evet,Hayır,,,,Hayır,Hayır
387,2014,Erkek,9/24/1992,İstanbul-Eminönü,İstanbul,İHSAN DOĞRAMACI BİLKENT,Özel,Uluslararası ilişkiler,1,3.22,Hayır,,Ortaköy ADML,İstanbul,Meslek lisesi,3.50-3,Lise,Hayır,Üniversite,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
388,2014,Erkek,17 Mayis 1993,Adana,İstanbul,OKAN ÜNİVERSİTESİ,Özel,Endüstri Mühendisliği %100 İngilizce,3,2.06,Hayır,,Adana Anadolu Lisesi,Adana,Anadolu lisesi,3.00 - 4.00,Lise,Hayır,Lise,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
389,2014,Erkek,3/8/1992,şanlıurfa,Gaziantep,HASAN KALYONCU ÜNİVERSİTESİ,Özel,elektrik elektronik mühendisliği,4,3.66,Hayır,,Gap Anadolu Lisesi,Şanlıurfa,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Ortaokul Mezunu,Evet,1.0,100.0,Evet,Evet,300 tl,,,Hayır,Hayır
390,2014,Erkek,1 Aralik 1993,Eminönü,İstanbul,İSTANBUL AYDIN ÜNİVERSİTESİ,Özel,Bilgisayar Mühendisliği İngilizce,3,3.25,Hayır,,Kırımlı İsmail Rüştü Olcay Anadolu Lisesi,İstanbul,Anadolu lisesi,3.50-3,İlkokul Mezunu,Hayır,Ortaokul Mezunu,Evet,6.0,100.0,Evet,Hayır,,,,Evet,Hayır
391,2014,Erkek,1/2/1993,AFYONKARAHİSAR,ANKARA,İHSAN DOĞRAMACI BİLKENT,Özel,ENDÜSTRİ MÜHENDİSLİĞİ,2,2.39,Hayır,,AFYONKARAHİSAR SÜLEYMAN DEMİREL FEN LİSESİ,AFYONKARAHİSAR,Fen lisesi,3.00 - 4.00,Ortaokul Mezunu,Hayır,Lise,Emekli,0.0,100.0,evet,Hayır,,,,Evet,Hayır
392,2014,Erkek,1/2/1993,AFYONKARAHİSAR,ANKARA,İHSAN DOĞRAMACI BİLKENT,Özel,ENDÜSTRİ MÜHENDİSLİĞİ,2,3.27,Hayır,,AFYONKARAHİSAR SÜLEYMAN DEMİREL FEN LİSESİ,AFYONKARAHİSAR,Fen lisesi,3.00 - 4.00,Ortaokul Mezunu,Hayır,Lise,Emekli,0.0,100.0,evet,Hayır,,,,Evet,Hayır
393,2014,Erkek,9/16/1993,Bakirkoy,İstanbul,İSTANBUL BİLGİ ÜNİVERSİTESİ,Özel,Hukuk,3,2.08,Hayır,,Nevzat Ayaz Anadolu Lisesi,istanbul,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Lise,Emekli,3.0,100.0,Evet,Hayır,,,,Evet,Hayır
394,2014,Erkek,1/17/1991,Bursa,İstanbul,BAHÇEŞEHİR ÜNİVERSİTESİ,Özel,Yazılım Mühendisliği,4,3.3,Hayır,,Bursa Anadolu Erkek Lisesi,Bursa,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Lise,Evet,1.0,100.0,evet,Hayır,,,,Hayır,Hayır
395,2014,Erkek,1/8/1990,İstanbul,İstanbul,İHSAN DOĞRAMACI BİLKENT,Özel,Elektrik Elektronik Mühendisliği,4,3.61,Hayır,,Kartal Anadolu Lisesi,İstanbul,Anadolu lisesi,3.00 - 4.00,Lise,Emekli,Lise,Evet,3.0,100.0,Hayır,Hayır,,,,Evet,Hayır
396,2014,Erkek,20 Mayis 1991,Niğde - Merkez,Niğde,ZİRVE ÜNİVERSİTESİ,Özel,Endüstri Mühendisliği,Mezun,3.74,Evet,,Niğde Anadolu Lisesi,Niğde,Anadolu lisesi,3.50-3,Ortaokul Mezunu,Hayır,İlkokul Mezunu,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
397,2014,Erkek,6/20/1994,Elazığ,İstanbul,TOBB EKONOMİ VE TEKNOLOJİ,Özel,Endüstri Mühendisliği,2,3.75,Hayır,,Denizli Anadolu Lisesi,Denizl,Anadolu lisesi,3.00 - 4.00,Üniversite,Emekli,Yüksek Lisans / Doktora,Evet,2.0,100.0,Evet,Hayır,,,,Evet,Hayır
398,2014,Erkek,8/22/1993,MALATYA,İstanbul,HALİÇ ÜNİVERSİTESİ,Özel,BILGISAYAR MUHENDISLIGI,2,3.66,Hayır,,20 MAYIS VAKFI TURGUT OZAL ANADOLU LISESI,MALATYA,Anadolu lisesi,3.00 - 4.00,Lise,Hayır,Lise,Evet,2.0,100.0,evet,Hayır,,,,Evet,Hayır
399,2014,Erkek,4/5/1995,Eskişehir/Merkez,Ankara,TOBB EKONOMİ VE TEKNOLOJİ,Özel,Makine mühendisliği,2,2.42,Hayır,,Ertuğrulgazi Lisesi,Eskişehir,Fen lisesi,3.00 - 4.00,Lise,Hayır,Üniversite,Evet,1.0,100.0,Evet,Hayır,325 TL,,,Evet,Hayır
400,2014,Erkek,6/6/1991,Ankara-Elmadağ,Ankara,LEFKE AVRUPA ÜNİVERSİTESİ,Özel,Turizm İşletmeciliği,3,3.9,Hayır,,Ankara Anadolu Otelcilik Ve Turizm Meslek Lisesi,Ankara,Meslek lisesi,3.00-2.50,Ortaokul Mezunu,Hayır,Üniversite,Emekli,2.0,100.0,Evet,Hayır,,,,Evet,Hayır
401,2014,Erkek,4/2/1992,Ankara,İstanbul,YEDİTEPE ÜNİVERSİTESİ,Özel,Gastronomi ve mutfak sanatları,4,3.6,Hayır,,Özel bornova anadolu lisesi,İzmir,Anadolu lisesi,3.00-2.50,Üniversite,Hayır,Üniversite,Evet,0.0,100.0,Hayır,Hayır,,,,Evet,Hayır
402,2014,Kadın,7/12/1995,Pazar/Rize,Arhavi,İSTANBUL AYDIN ÜNİVERSİTESİ,Özel,İşletmeLisans,2,2.95,Hayır,,Arhavi Anadolu Lisesi,Artvin,Anadolu lisesi,3.50-3,Üniversite,Evet,Lise,Emekli,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
403,2014,Kadın,4/5/1992,ankara,İstanbul,BAŞKENT ÜNİVERSİTESİ,Özel,Bankacılık ve finans,4,3.34,Hayır,,Yahya Kemal beyatli,ankara,Düz lise,3.50-3,Lise,Hayır,Üniversite,Emekli,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
404,2014,Erkek,10/4/1994,Bursa,ANKARA,TOBB EKONOMİ VE TEKNOLOJİ,Özel,Hukuk,2,3.83,Hayır,,Özel Nilüfer Anadolu Lisesi,Bursa,Özel lisesi,3.00 - 4.00,Lise,Hayır,Lise,Hayır,4.0,100.0,Evet,Evet,900 TL,,,Hayır,Hayır
405,2014,Erkek,1/4/1992,Malatya,Ankara,TOBB EKONOMİ VE TEKNOLOJİ,Özel,Uluslararası İlişkiler,4,2.05,Hayır,,Etimesgut Mehmetçik Lisesi,Ankara,Düz lise,3.00-2.50,Lise,Emekli,Yüksek Lisans / Doktora,Emekli,2.0,100.0,Hayır,Hayır,,,,Hayır,Hayır
406,2014,Kadın,4/25/1994,bursa,İstanbul,YENİ YÜZYIL ÜNİVERSİTESİ,Özel,sağlık yönetımı,3,2.61,Hayır,,imkb gürsu anadolu lisesi,bursa,Anadolu lisesi,3.50-3,Lise,Hayır,Üniversite,Hayır,3.0,100.0,Evet,Hayır,,,,Hayır,Hayır
407,2014,Kadın,10/27/1994,İzmit,KOCAELİ,MALTEPE ÜNİVERSİTESİ,Özel,HUKUK %30 İNGİLİZCE,2,3.79,Hayır,,Merkez Bankası Derince Anadolu Lisesi,Kocaeli,Anadolu lisesi,3.50-3,Lise,Hayır,Lise,Evet,2.0,100.0,Evet,Evet,300,,,Evet,Evet
408,2014,Kadın,9/17/1994,Kırklareli,,İSTANBUL AYDIN ÜNİVERSİTESİ,Özel,Reklamcılık,2,3.53,Hayır,,Vize Lisesi,Kırklareli,Düz lise,3.00 - 4.00,İlkokul Mezunu,Hayır,Lise,Emekli,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
409,2014,Kadın,4/12/1994,ankara,ankara,TOBB EKONOMİ VE TEKNOLOJİ,Özel,uluslararası ilişkiler,2,2.88,Hayır,,dr. binnaz ege dr. rıdvan ege anadolu lisesi,ankara,Anadolu lisesi,3.00 - 4.00,Lise,Evet,Lise,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
410,2014,Erkek,7/2/1993,Yüreğir/Adana,,DOĞUŞ ÜNİVERSİTESİ,Özel,işletme,4,2.18,Hayır,,Mehmet Özöncel Anadolu Lisesi,Adana,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Lise,Evet,3.0,100.0,Evet,Hayır,,,,Evet,Hayır
411,2014,Erkek,14 Aralik 1993,Tarsus,İstanbul,TOBB EKONOMİ VE TEKNOLOJİ,Özel,Uluslararası İlişkiler,3,3.24,Hayır,,Tarsus Anadolu Öğretmen Lisesi,Tarsus,Anadolu lisesi,3.50-3,İlkokul Mezunu,Hayır,İlkokul Mezunu,Evet,3.0,100.0,Evet,Evet,300 TL / Aylık,,,Hayır,Hayır
412,2014,Kadın,6/23/1995,Kocaeli,İzmir,TED ÜNİVERSİTESİ,Özel,Rehberlik ve Psikolojik Danışmanlık,1,3.18,Hayır,,Şehit Özcan Kan Anadolu Öğretmen Lisesi,KOCAELİ,Anadolu lisesi,3.00 - 4.00,Lise,Hayır,Üniversite,Emekli,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
413,2014,Erkek,10/15/1992,Kazakistan,İstanbul,ÖZYEĞİN ÜNİVERSİTESİ,Özel,Isletme,4,3.35,Hayır,,Kazak-Turk lisesi,Atyrau,Özel lisesi,3.00 - 4.00,Üniversite,Evet,Üniversite,Evet,3.0,100.0,Hayır,Hayır,,,,Hayır,Hayır
414,2014,Erkek,10/1/1994,Mersin,,İZMİR EKONOMİ ÜNİVERSİTESİ,Özel,Yazılım Mühendisliği,1,2.41,Hayır,,Mersin Ticaret ve Sanayi Odası Anadolu Lisesi,Mersin,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Üniversite,Emekli,2.0,100.0,Evet,Evet,400 TL,,,Evet,Evet
415,2014,Erkek,3/22/1992,Nazilli,İstanbul,HALİÇ ÜNİVERSİTESİ,Özel,işletme,Mezun,2.36,Hayır,,Nazilli Anadolu Lisesi,Aydın,Anadolu lisesi,3.50-3,Üniversite,Emekli,Lise,Evet,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
416,2014,Erkek,12 Mayis 1993,Kütahya,İstanbul,OKAN ÜNİVERSİTESİ,Özel,Mekatronik Mühendisliği,3,2.97,Hayır,,Ertuğrul Gazi Anadolu Lisesi,Bursa,Anadolu lisesi,3.00 - 4.00,Ortaokul Mezunu,Evet,Lise,Hayır,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
417,2014,Erkek,4/1/1994,BURSA,İstanbul,YEDİTEPE ÜNİVERSİTESİ,Özel,Endüstri Mühendisliği,2,2.53,Hayır,,ÖZEL ANTALYA KOLEJİ BURSLU,ANTALYA,Özel lisesi,3.00 - 4.00,Lise,Evet,Üniversite,Emekli,0.0,100.0,Evet,Evet,275 TLAYLIK,,,Evet,Hayır
418,2014,Erkek,2/3/1993,ÜMRANİYE İSTANBUL,,İSTANBUL TİCARET ÜNİVERSİTESİ,Özel,Uluslararası Ticaret,3,2.47,Hayır,,NEVZAT AYAZ ANADOLU LİSESİ,İSTANBUL,Anadolu lisesi,3.00-2.50,İlkokul Mezunu,Hayır,Eğitim Yok,Emekli,3.0,100.0,Hayır,Hayır,,,,Evet,Hayır
419,2014,Erkek,7/22/1994,İSTANBUL / ŞİŞLİ,,ÜSKÜDAR ÜNİVERSİTESİ,Özel,İLETİŞİM,,3.43,Hayır,,Aydın Doğan Anadolu İletişim Meslek Lisesi,İstanbul,Meslek lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Ortaokul Mezunu,Evet,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
420,2014,Erkek,1/20/1990,Kayseri,İstanbul,İHSAN DOĞRAMACI BİLKENT,Özel,endüstri mühendisliği,4,2.39,Hayır,,çanakkale milli piyango anadolu lisesi,Çanakkale,Anadolu lisesi,3.00 - 4.00,Üniversite,Evet,Üniversite,Evet,1.0,100.0,Hayır,Hayır,,,,Evet,Hayır
421,2014,Erkek,3/21/1995,Kozaklı/NEVŞEHİR,,YEDİTEPE ÜNİVERSİTESİ,Özel,İşletmeingilizce,Hazırlık,3.83,Hayır,,Kırşehir Anadolu Öğretmen Lisesi,Kırşehir,Anadolu lisesi,3.50-3,İlkokul Mezunu,Hayır,,,,100.0,Evet,Hayır,,,,,
422,2014,Erkek,6/27/1995,Kocaeli,İstanbul,DOĞUŞ ÜNİVERSİTESİ,Özel,Bilgisayar Mühendisliği,1,2.94,Hayır,,Cahit Elginkan Anadolu Lisesi,Kocaeli,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,,,,100.0,Evet,Hayır,,,,,
423,2014,Erkek,1/16/1992,Merzifon/Amasya,BURSA,YEDİTEPE ÜNİVERSİTESİ,Özel,Genetik ve Biyomühendislik,3,3.06,Hayır,,Bursa TED Koleji,Bursa,Özel lisesi,3.00 - 4.00,Üniversite,Hayır,Üniversite,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Evet
424,2014,Erkek,10/9/1994,manisa,Manisa,KOÇ ÜNİVERSİTESİ,Özel,işletme,1,3.34,Hayır,,cumhuriyet anadolu lisesi,manisa,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,İlkokul Mezunu,Evet,5.0,100.0,Evet,Evet,300 tl,,,Evet,Hayır
425,2014,Erkek,2/23/1995,İzmir,İzmir,İZMİR EKONOMİ ÜNİVERSİTESİ,Özel,Bilgisayar Programcılığı - MYO,2,2.33,Hayır,,Mithatpaşa Anadolu Teknik Lisesi,İzmir,Meslek lisesi,3.00 - 4.00,Ortaokul Mezunu,Emekli,İlkokul Mezunu,Emekli,2.0,100.0,evet,Hayır,,,,Evet,Hayır
426,2014,Erkek,18 Aralik 1991,Beykoz,İzmir,BAŞKENT ÜNİVERSİTESİ,Özel,Management Information Systems,4,3.54,Hayır,,Buca Anadolu Lisesi,İzmir,Anadolu lisesi,3.50-3,İlkokul Mezunu,Emekli,Lise,Emekli,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
427,2014,Erkek,12 Kasim 1994,konak,,BAHÇEŞEHİR ÜNİVERSİTESİ,Özel,bilgisayar veya yazılım müh. olacak,1,3.23,Hayır,,izmir karataş lisesi,izmir,Düz lise,3.00-2.50,Lise,Evet,Lise,Evet,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
428,2014,Erkek,6/7/1992,GEBZE,İstanbul,DOĞU AKDENİZ ÜNİVERSİTESİ,Özel,Bilgisayar Teknolojisi ve Bilişim Sistemleri,2,3.48,Hayır,,Cahit Elginkan Anadolu Lisesi,Kocaeli- İzmit,Anadolu lisesi,3.50-3,Lise,Hayır,Üniversite,Evet,1.0,100.0,evet,Hayır,,,,Hayır,Hayır
429,2014,Erkek,4/3/1992,BAYINDIR/İZMİR,,İZMİR EKONOMİ ÜNİVERSİTESİ,Özel,LOJİSTİK YÖNETİMİ // ULUSLARARASI TİCARET VE FİNANSMANÇAP,4,3.3,Hayır,,TİRE KUTSAN ANADOLU LİSESİ,TİRE/İZMİR,Anadolu lisesi,3.00-2.50,İlkokul Mezunu,Hayır,İlkokul Mezunu,Emekli,2.0,100.0,evet,Hayır,,,,Evet,Hayır
430,2014,Erkek,10 Kasim 1993,Üsküdar,İstanbul,İSTANBUL SABAHATTİN ZAİM,Özel,İngilizce İşletme,3,2.02,Hayır,,Özel Ümraniye İrfan Anadolu Lisesi,İstanbul,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Emekli,Ortaokul Mezunu,Hayır,1.0,100.0,Evet,Evet,300,,,Evet,Evet
431,2014,Erkek,6 Kasim 1995,Yüreğir/ADANA,İstanbul,KOÇ ÜNİVERSİTESİ,Özel,ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ,Hazırlık,3.81,Hayır,,NEVŞEHİR H.AVNİ İNCEKARA FEN LİSESİ,NEVŞEHİR,Fen lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Lise,Evet,2.0,100.0,evet,Evet,10 ay süre ile aylık 600 TL,,,Evet,Hayır
432,2014,Erkek,8/18/1992,Aydın,İstanbul,BAHÇEŞEHİR ÜNİVERSİTESİ,Özel,"Enerji Sistemleri Mühendisliği,Elektrik-Elektronik MühendisliğiÇift anadal",3,3.72,Hayır,,Söke Cumhuriyet Anadolu Lisesi,Aydın,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,İlkokul Mezunu,Evet,1.0,100.0,Evet,Evet,300 TL,,,Evet,Hayır
433,2014,Kadın,6/3/1992,kdz eregli,İstanbul,İHSAN DOĞRAMACI BİLKENT,Özel,Bankacılık ve Finans,4,2.48,Hayır,,Bodrum marmara koleji,bodrum,Özel lisesi,3.00 - 4.00,Lise,Evet,,,,100.0,Evet,Hayır,,,,,
434,2014,Kadın,3/8/1992,Ankara,İstanbul,İHSAN DOĞRAMACI BİLKENT,Özel,Psikoloji,4,2.69,Hayır,,Ankara Ümitköy Anadolu Lisesi,Ankara,Anadolu lisesi,3.00 - 4.00,Üniversite,Evet,Üniversite,Evet,1.0,100.0,Hayır,Hayır,,,,Evet,Evet
435,2014,Erkek,21 Kasim 1991,BURSA,İstanbul,İSTANBUL BİLGİ ÜNİVERSİTESİ,Özel,İŞLETME ve REKLAMCILIK. Çap yapıyorum.,4,3.21,Hayır,,BURSA ULUBATLI HASAN ANADOLU LİSESİ,BURSA,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Emekli,Eğitim Yok,Emekli,0.0,100.0,Evet,Hayır,,,,Evet,Hayır
436,2014,Erkek,6/10/1992,malatya,Gaziantep,HASAN KALYONCU ÜNİVERSİTESİ,Özel,hemsirelik,2,3.44,Hayır,,dogansehir lisesi,malatya,Düz lise,3.00-2.50,İlkokul Mezunu,Hayır,Lise,Emekli,1.0,100.0,hayır,Hayır,,,,Hayır,Hayır
437,2014,Erkek,2/2/1993,Samsun,İstanbul,İSTANBUL ŞEHİR ÜNİVERSİTESİ,Özel,Uluslararası Ticaret ve İşletmecilik,3,3.23,Hayır,,Samsun Atatürk Anadolu Lisesi,Samsun,Anadolu lisesi,3.00-2.50,İlkokul Mezunu,Hayır,Ortaokul Mezunu,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
438,2014,Kadın,4/15/1992,Ardeşen/RİZE,,İSTANBUL KEMERBURGAZ ÜNİVERSİTESİ,Özel,Bilgisayar mühendisliği anadal/ endüstri mühendisliği ikinci anadal,3,2.41,Hayır,,Rize anadolu öğretmen lisesi,Rize,Anadolu lisesi,3.00 - 4.00,Üniversite,Evet,Üniversite,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
439,2014,Kadın,9/2/1992,İstanbul,İstanbul,DOĞUŞ ÜNİVERSİTESİ,Özel,Grafik,4,3.04,Evet,,Cağaloğlu Anadolu Kız Meslek Lisesi,İstanbul,Meslek lisesi,3.00 - 4.00,Lise,Emekli,Lise,Emekli,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
440,2014,Kadın,8/5/1992,İstanbul,İstanbul,IŞIK ÜNİVERSİTESİ,Özel,Biyomedikal Mühendisliği,3,3.33,Hayır,,FMV Özel Ayazağa Işık Lisesi,İstanbul,Anadolu lisesi,3.00 - 4.00,Üniversite,Emekli,Üniversite,Evet,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
441,2014,Kadın,28 Mayis 1992,İzmir,,İZMİR ÜNİVERSİTESİ,Özel,Uluslararası Ticaret ve Finansman,4,2.85,Hayır,,Konak Anadolu Lisesi,İzmir,Anadolu lisesi,3.00 - 4.00,Üniversite,Emekli,Üniversite,Emekli,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
442,2014,Kadın,1/4/1993,Manyas,İzmir,GEDİZ ÜNİVERSİTESİ,Özel,Hukuk,4,2.35,Hayır,,Rahmi Kula Anadolu Lisesi,Balıkesir,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,İlkokul Mezunu,Emekli,2.0,100.0,Evet,Hayır,,,,Evet,Hayır
443,2014,Kadın,7/8/1995,adana,İstanbul,BAHÇEŞEHİR ÜNİVERSİTESİ,Özel,ekonomi,hazırlık,2.3,Hayır,,tekirdağ anadolu lisesi,tekirdağ,Anadolu lisesi,3.00 - 4.00,Lise,Hayır,,,,100.0,Evet,Hayır,,,,,
444,2014,Erkek,4/2/1993,Mersin,,İHSAN DOĞRAMACI BİLKENT,Özel,Endüstri Mühendisliği,3,2.55,Hayır,,Aydın Adnan Menderes Anadolu Lisesi,Aydın,Anadolu lisesi,3.00 - 4.00,Üniversite,Evet,Üniversite,Emekli,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
445,2014,Erkek,9/16/1993,Diyarbakır,İstanbul,KADİR HAS ÜNİVERSİTESİ,Özel,Yönetim Bilişim Sistemleri %100 İng.,2,3.81,Hayır,,Bayraklı Gümüşpala Anadolu Lisesi,İzmir,Anadolu lisesi,3.00 - 4.00,Üniversite,Emekli,,,,100.0,Evet,Hayır,,,,,
446,2014,Erkek,3/11/1991,Şişli/ İstanbul,İstanbul,SABANCI ÜNİVERSİTESİ,Özel,Master of Business Administration,1,3.29,Evet,,Yeşilköy Anadolu Lisesi,İstanbul,Anadolu lisesi,3.00-2.50,Ortaokul Mezunu,Hayır,Ortaokul Mezunu,Evet,0.0,100.0,Evet,Hayır,,,,Hayır,Hayır
447,2014,Kadın,4/20/1995,Ankara,İzmir,IŞIK ÜNİVERSİTESİ,Özel,Görsel İletişim Tasarımı,1,2.2,Hayır,,Övgü Terzibaşıoğlu Anadolu Lisesi,İzmit,Anadolu lisesi,3.00 - 4.00,Üniversite,Hayır,Üniversite,Evet,0.0,100.0,Hayır,Evet,500 tl ve 300 tl,,,Hayır,Hayır
448,2014,Kadın,22 Mayis 1995,Malatya/Darende,,SABANCI ÜNİVERSİTESİ,Özel,Sanat Sosyal Fakültesi,1,3.67,Hayır,,Çimentaş Anadolu Lisesi,İzmir,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,İlkokul Mezunu,Emekli,5.0,100.0,Evet,Evet,500 tl,,,Hayır,Evet
449,2014,Kadın,6/21/1990,BURSA,İstanbul,İSTANBUL BİLGİ ÜNİVERSİTESİ,Özel,Hukuk ve Medya ve iletişim Sistemleri Anabilim Dallarında %100 ÖSYM Burslu,4,3.29,Hayır,,United World College- USA,Montezuma/New Mexico,Özel lisesi,3.00 - 4.00,Lise,Emekli,Üniversite,Emekli,1.0,100.0,Evet,Hayır,,,,Evet,Evet
450,2014,Kadın,1/1/1992,KIZILTEPE/ MARDİN,İzmir,İZMİR ÜNİVERSİTESİ,Özel,İÇ MİMARLIK VE ÇEVRE TASARIMI,1,3.21,Hayır,,AHMET ADNAN SAYGUN LİSESİ / ÇİĞLİ,İZMİR,Düz lise,3.50-3,İlkokul Mezunu,Hayır,Lise,Hayır,5.0,100.0,Evet,Evet,300 TL,,,Hayır,Hayır
451,2014,Kadın,1/25/1995,Ortaköy/AKSARAY,AKSARAY,İHSAN DOĞRAMACI BİLKENT,Özel,Endüstri Mühendisliği,2,3.27,Hayır,,Aksaray .Anadolu Öğretmen Lisesi,Aksaray,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Üniversite,Evet,3.0,100.0,evet,Hayır,,,,Evet,Hayır
452,2014,Kadın,4/6/1994,İSTANBUL/ KARTAL,,FATİH ÜNİVERSİTESİ,Özel,EKONOMİ İNG,2,3.34,Hayır,,KIRIMLI FAZİLET OLCAY ANADOLU LİSESİ,İSTANBUL,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Ortaokul Mezunu,Evet,4.0,100.0,Evet,Hayır,,,,Hayır,Hayır
453,2014,Kadın,1/10/1992,istanbul,Istanbul,İSTANBUL AYDIN ÜNİVERSİTESİ,Özel,hukuk,3,2.11,Hayır,,mümtaz turhan sosyal bilimler lisesi,istanbul,Anadolu lisesi,3.50-3,Lise,Hayır,İlkokul Mezunu,Emekli,4.0,100.0,evet,Hayır,,,,Hayır,Hayır
454,2014,Kadın,1/1/1994,izmir,İZMİR,İZMİR ÜNİVERSİTESİ,Özel,BİLGİSAYAR MÜHENDİSLİĞİ,2,2.11,Hayır,,BÜYÜKÇİĞLİ LİSESİ,İZMİR,Düz lise,3.00 - 4.00,İlkokul Mezunu,Hayır,İlkokul Mezunu,Emekli,3.0,100.0,Evet,Evet,300 TL,,,Hayır,Hayır
