Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,evet,kredi yurtlar kurumu,aylik 300
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,cagdas yasami destekleme dernegi,150 tl
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kamu yurtlar kurumu,300 tl
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kyk kredi aliyorum,300 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,kredi ve yurtlar kurumu,300 tl
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,vedat ardahan vakfi,250 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,diyanet vakfindan,ayda 100 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,anadolu grubu vakfi,325 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,enka vakfi,260 tl basari bursu
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kyk,300
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kyk,300
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kredi yurtlar kurumu,300 tl
0.0,hayir,evet,kyk,300
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,kredi ve yurtlar kurumu,300
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kyk,300 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kyk basbakanlik bursu,300
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,eren egitim ve kultur vakfi..,200
0.0,hayir,evet,kyk,300
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,bursa anadolu kiz lisesi mezunlar dernegi,100 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kyk ogrenim kredisi,300 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kyk ogrenim kredisi,300 tl
0.0,evet,hayir,,
0.0,hayir,evet,ibrahim cecen vakfi,280
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,turk petrolleri vakfi,330 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kredi yurtlar kurumu,300tl
0.0,evet,hayir,,
0.0,hayir,evet,kredi ve yurtlar kurumu,300 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,devlet farabi programina katildigim icin,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kyk,300
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,kyk,300 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,sabanci vakfi,375 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,odtu istanbul mezunlari dernegi,200
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kartal belediyesi,100
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,trpe capital yatirim sirketinin olusturdugu r-scholars programinda girisimci kadin ogrenci olarak kabul edildim.,"bu program kapsaminda aylik 200 lira burs aliyorum ancak aldigim bursun tamamini iki ortak kurdugumuz girisimimizin giderlerine harciyoruz, bu nedenle bursu kisisel olarak kullanmiyorum."
0.0,hayir,hayir,,
0.0,evet,evet,"siemens future professionals scholarship maddi bir burs olmaktan cok siemensin basarili gordugu ogrencilere verdigi mentorluk, staj, part time is gibi olanaklari da kapsayan bir burstur. secilme kriteri olarak maddi kosullar degil, basari faktoru esas alinmistir.",300tl 10 ay
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,odtu istanbul mezunlar dernegi,200 tl
0.0,hayir,hayir,,
0.0,hayir,evet,ronesans egitim vakfi,250 lira
0.0,hayir,evet,istanbul teknik universitesi spor vakfi,150 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,aguv vakfi,400 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,akseki egitim dernegi,100 tlay
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,tog,10 ay 200tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,toplum gonulluleri vakfi,aylik 330tl
0.0,hayir,evet,orta dogu teknik universitesi,yurt bursum var
0.0,hayir,hayir,,
0.0,hayir,evet,kredi yurtlar kurumu,330
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,sitki kocman vakfi,275
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,tev-yardim bursu,400
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,tekfen holding,500tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,turk egitim vakfi ustun basari bursu,1000 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,aybev vakfi,150tl
0.0,hayir,hayir,,
0.0,evet,evet,agac egitim vakfi,200
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,tev,400
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,odtu gelistirme vakfi,yurt bursu
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,mersin universitesi mezunlar dernegi,75 tl
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,sabanci,350 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,istanbul ticaret odasi,300 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,tev,400 tl
0.0,hayir,hayir,,
0.0,evet,evet,cagdas yasami destekleme dernegi,150
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,kredi ve yurtlar kurumu,990
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,evet,hayir,,
0.0,hayir,evet,tog vakfi,aylik 200 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,aydin polis esleri yardimlasma derneginden burs aliyorum fakat bu sene baska bir sehire tasinacagimiz icin bursum kesilecek.,100 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,vehbi koc vakfi,aylik 400 tl
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,"turk egitim vakfi bursumun suresi bu ay doluyor cunku su an italya politecnico di bari universitesinde erasmus ogrencisiyim temmuz ayinda geri donecegim ve bu yuzden okulum uzadi, turk egitim vakfi okulu uzayan ogrencilerin burslarini devam ettirmiyor",400 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,evet,abdullah gul universitesi vakfi,600
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kai vakfindan,90 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,akcakaya vakfi,80
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,vehbi koc vakfi,400 tl/ay
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,turk egitim vakfi basari bursu,400
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,turgutlu kaymakamligi,185tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,babakanlik basari bursu aliyorum,330tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,zirve ecza deposu,150
0.0,hayir,evet,kyk basbakanlik bursu,300 turk lirasi
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,mardav,100tl
0.0,hayir,hayir,,
0.0,hayir,hayir,adalya vakfi,aylik 150 tl
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,anadolu egitim ve sosyal yardim vakfi,325
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,odtu mezunlar dernegi,180 tl
0.0,hayir,evet,sabanci,300
0.0,hayir,hayir,,
0.0,hayir,evet,ayse faruk ozcelebi vakfi,200 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,kyk bursu,330 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,yasar vakfi,365.00
0.0,hayir,evet,istanbul ticaret borsasindan,feb-50
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,yildirim beyazit universitesi,150
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,ekev,125
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,mehmet ihsan arslan vakfi,140
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,kredi ve yurtlar kurumu,ilk 100 bursu
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,anadolu vakfi,325
0.0,hayir,evet,tev,400tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,gebze ticaret odasi,100
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,sabanci vakfi,375
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,haci omer sabanci vakfi,375
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,cagdas yasami destekleme dernegi,137 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,tev,1000 tl
0.0,hayir,evet,turk egitim vakfi,400
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,tog vakfi,330
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,toplum gonulluleri vakfi,200
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,aydoganlar otomotiv,150 tl
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,sinpas gyo,250
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,tekfen,500 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,evet,evet,kyk,330 tl
0.0,hayir,evet,rotary kulubu,200_250
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,evet,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,hacilar yardimlasma ve dayanisma dernegi,250 tl
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,hayir,,
0.0,hayir,evet,galatasaray egitim vakfi,400
0.0,hayir,hayir,,
