Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri
2015,26.0,kadin,1995/01/16,istanbul,istanbul
2015,26.0,kadin,1990/01/01,canakkale,cankiri
2015,26.0,kadin,1994/04/08,kirsehir,kirsehir
2015,26.0,erkek,1993/10/11,,
2015,26.0,kadin,1993/06/15,hatay,istanbul
2015,26.0,kadin,1994/05/15,ankara,ankara
2015,26.0,kadin,1994/03/07,konya,balikesir
2015,26.0,kadin,1992/01/24,istanbul,ardahan
2015,26.0,erkek,1995/05/15,osmaniye,elazig
2015,26.0,erkek,1995/01/01,batman,batman
2015,26.0,erkek,1992/04/08,antalya,eskisehir
2015,26.0,erkek,1990/06/30,kayseri,kayseri
2015,26.0,kadin,1990/02/13,elazig,elazig
2015,26.0,erkek,1993/10/17,ordu,ordu
2015,26.0,kadin,1993/09/11,ordu,ordu
2015,26.0,erkek,1991/04/12,istanbul,istanbul
2015,26.0,erkek,1994/07/28,izmir,istanbul
2015,26.0,erkek,1994/04/17,diyarbakir,kayseri
2015,26.0,kadin,1993/10/18,izmir,antalya
2015,26.0,kadin,1993/06/12,kocaeli,kocaeli
2015,26.0,kadin,1995/01/03,tekirdag,tekirdag
2015,26.0,erkek,1991/01/11,sakarya,sakarya
2015,26.0,kadin,1996/10/25,ankara,ankara
2015,26.0,kadin,1995/06/16,istanbul,istanbul
2015,26.0,kadin,1996/10/05,tokat,istanbul
2015,26.0,erkek,1995/12/15,edirne,batman
2015,26.0,kadin,1995/05/05,adana,adana
2015,26.0,erkek,1996/11/05,istanbul,istanbul
2015,26.0,kadin,1992/01/01,van,kocaeli
2015,26.0,kadin,1993/08/25,zonguldak,zonguldak
2015,26.0,erkek,1993/07/13,ardahan,kocaeli
2015,26.0,kadin,1995/08/10,yozgat,yozgat
2015,26.0,kadin,1994/04/11,gaziantep,gaziantep
2015,26.0,kadin,1995/06/29,istanbul,konya
2015,26.0,kadin,1995/10/22,kayseri,kayseri
2015,26.0,kadin,1996/11/05,konya,konya
2015,26.0,erkek,1996/06/14,konya,adana
2015,26.0,kadin,1995/06/09,ankara,kirsehir
2015,26.0,erkek,1993/12/17,diyarbakir,diyarbakir
2015,26.0,kadin,1993/08/29,manisa,usak
2015,26.0,kadin,1994/01/28,ankara,bursa
2015,26.0,kadin,1993/06/01,siirt,mersin
2015,26.0,kadin,1994/09/14,samsun,istanbul
2015,26.0,erkek,1994/08/30,siirt,diyarbakir
2015,26.0,kadin,1994/07/18,sanliurfa,sanliurfa
2015,26.0,kadin,1995/10/04,izmir,izmir
2015,26.0,erkek,1993/06/25,trabzon,bilecik
2015,26.0,kadin,1996/08/22,zonguldak,zonguldak
2015,26.0,kadin,1994/08/06,antalya,antalya
2015,26.0,kadin,1998/04/08,manisa,manisa
2015,26.0,erkek,1993/02/05,nigde,kayseri
2015,26.0,erkek,1995/03/14,van,antalya
2015,26.0,kadin,1994/03/17,nevsehir,nevsehir
2015,26.0,kadin,1994/07/19,konya,konya
2015,26.0,kadin,1995/03/10,manisa,izmir
2015,26.0,kadin,1994/02/02,balikesir,balikesir
2015,26.0,erkek,1995/03/18,istanbul,istanbul
2015,26.0,kadin,1994/04/02,bursa,bursa
2015,26.0,kadin,1996/04/11,ankara,ankara
2015,26.0,erkek,1994/01/01,karaman,isparta
2015,26.0,erkek,1996/03/13,mardin,manisa
2015,26.0,erkek,1992/09/08,izmir,ankara
2015,26.0,kadin,1994/10/07,diyarbakir,malatya
2015,26.0,erkek,1992/01/22,agri,tokat
2015,26.0,kadin,1996/09/05,cankiri,cankiri
2015,26.0,kadin,1991/08/10,mersin,mersin
2015,26.0,kadin,1996/02/28,erzurum,erzurum
2015,26.0,kadin,1994/12/19,samsun,kilis
2015,26.0,erkek,1995/02/22,tokat,istanbul
2015,26.0,kadin,1995/04/20,ankara,ankara
2015,26.0,erkek,1994/10/17,samsun,samsun
2015,26.0,kadin,1995/12/14,usak,usak
2015,26.0,kadin,1995/02/15,izmir,erzurum
2015,26.0,erkek,1992/02/09,diyarbakir,diyarbakir
2015,26.0,erkek,1995/07/10,istanbul,izmir
2015,26.0,erkek,1995/11/20,hatay,hatay
2015,26.0,erkek,1990/12/25,istanbul,istanbul
2015,26.0,erkek,1992/07/09,tekirdag,istanbul
2015,26.0,kadin,1995/03/24,bartin,bartin
2015,26.0,kadin,1997/05/20,hakkari,hakkari
2015,26.0,kadin,1995/02/08,ankara,ankara
2015,26.0,erkek,1993/07/26,mardin,
2015,26.0,erkek,1995/01/01,adiyaman,adiyaman
2015,26.0,kadin,1996/01/25,artvin,kocaeli
2015,26.0,kadin,1994/06/05,bitlis,bitlis
2015,26.0,erkek,1991/06/26,balikesir,izmir
2015,26.0,erkek,1990/06/14,adana,ankara
2015,26.0,kadin,1996/02/01,mersin,mersin
2015,26.0,erkek,1994/04/05,balikesir,istanbul
2015,26.0,kadin,1994/04/20,istanbul,istanbul
2015,26.0,kadin,1995/02/01,tokat,tokat
2015,26.0,erkek,1991/08/01,istanbul,istanbul
2015,26.0,erkek,1993/06/07,nigde,nigde
2015,26.0,kadin,1992/04/11,bursa,eskisehir
2015,26.0,erkek,1996/12/26,giresun,giresun
2015,26.0,erkek,1994/08/27,mardin,diyarbakir
2015,26.0,erkek,1994/03/03,ordu,isparta
2015,26.0,erkek,1996/01/23,manisa,denizli
2015,26.0,kadin,1995/01/01,izmir,izmir
2015,26.0,kadin,1995/02/02,ankara,ankara
2015,26.0,kadin,1995/10/27,osmaniye,osmaniye
2015,26.0,erkek,1992/08/01,sivas,amasya
2015,25.0,erkek,1993/09/14,igdir,agri
2015,25.0,erkek,1993/02/09,istanbul,istanbul
2015,24.0,erkek,1993/11/11,manisa,istanbul
2015,24.0,erkek,1991/05/31,sivas,sivas
2015,24.0,erkek,1970/01/01,bursa,eskisehir
2015,24.0,erkek,1992/10/28,gumushane,konya
2015,24.0,erkek,1995/08/12,giresun,edirne
2015,24.0,kadin,1993/10/12,hatay,antalya
2015,24.0,erkek,1992/08/20,istanbul,istanbul
2015,24.0,erkek,1993/09/19,ordu,trabzon
2015,24.0,kadin,1995/01/09,agri,istanbul
2015,24.0,erkek,1995/05/27,eskisehir,usak
2015,24.0,erkek,1995/12/13,erzurum,erzurum
2015,24.0,erkek,1993/01/01,adana,kirsehir
2015,24.0,erkek,1993/07/01,diyarbakir,diyarbakir
2015,24.0,erkek,1996/02/23,kutahya,kutahya
2015,24.0,erkek,1994/07/11,gaziantep,hatay
2015,24.0,erkek,1993/01/15,rize,artvin
2015,24.0,erkek,1993/07/07,izmir,ankara
2015,24.0,erkek,1992/08/12,istanbul,kocaeli
2015,24.0,erkek,1994/07/05,kayseri,istanbul
2015,24.0,kadin,1994/10/21,ankara,samsun
2015,24.0,kadin,1995/01/21,izmir,ankara
2015,24.0,erkek,1993/01/29,istanbul,istanbul
2015,24.0,erkek,1993/09/26,konya,aydin
2015,24.0,erkek,1994/02/01,istanbul,istanbul
2015,24.0,kadin,1992/08/30,adana,nevsehir
2015,24.0,erkek,1990/02/13,istanbul,istanbul
2015,24.0,erkek,1995/12/23,edirne,istanbul
2015,24.0,erkek,1993/01/25,izmir,eskisehir
2015,24.0,kadin,1994/09/02,gaziantep,gaziantep
2015,24.0,erkek,1990/05/15,karabuk,diyarbakir
2015,24.0,erkek,1994/02/21,elazig,gaziantep
2015,24.0,erkek,1994/09/08,ankara,ankara
2015,24.0,erkek,1992/06/24,gaziantep,gaziantep
2015,24.0,kadin,1996/08/27,konya,konya
2015,24.0,kadin,1996/01/11,yozgat,yozgat
2015,24.0,erkek,1994/02/12,istanbul,istanbul
2015,24.0,erkek,1991/06/28,,eskisehir
2015,24.0,kadin,1995/06/10,istanbul,istanbul
2015,24.0,kadin,1993/10/23,ankara,ankara
2015,24.0,erkek,1995/01/20,kirikkale,sivas
2015,24.0,erkek,1991/01/15,mersin,ankara
2015,24.0,erkek,1994/01/11,erzurum,balikesir
2015,24.0,erkek,1993/10/23,bursa,eskisehir
2015,24.0,erkek,1990/01/01,trabzon,
2015,24.0,kadin,1991/04/30,ankara,ankara
2015,24.0,kadin,1995/06/04,yozgat,yozgat
2015,24.0,erkek,1993/01/16,manisa,istanbul
2015,24.0,erkek,1995/05/31,yozgat,istanbul
2015,24.0,kadin,1994/04/11,izmir,izmir
2015,24.0,kadin,1991/03/01,istanbul,sakarya
2015,24.0,erkek,1992/10/05,,
2015,24.0,kadin,1991/08/29,istanbul,istanbul
2015,24.0,erkek,1991/06/09,bursa,kocaeli
2015,24.0,erkek,1991/08/17,kayseri,kayseri
2015,24.0,kadin,1991/01/20,mus,van
2015,24.0,erkek,1995/04/12,tekirdag,kocaeli
2015,24.0,kadin,1994/01/01,nevsehir,sivas
2015,24.0,erkek,1991/01/15,manisa,manisa
2015,24.0,kadin,1995/09/28,adana,adana
2015,24.0,kadin,1995/01/01,yozgat,yozgat
2015,24.0,kadin,1993/09/30,mus,izmir
2015,24.0,erkek,1996/08/09,sakarya,sakarya
2015,24.0,kadin,1996/06/25,mersin,mersin
2015,24.0,erkek,1997/11/11,erzurum,erzurum
2015,24.0,kadin,1995/05/17,erzurum,erzurum
2015,24.0,kadin,1995/08/17,,bursa
2015,24.0,kadin,1995/02/05,mersin,mersin
2015,24.0,kadin,1991/04/08,agri,sivas
2015,24.0,kadin,1995/08/07,konya,konya
2015,24.0,kadin,1995/01/01,mersin,mersin
2015,24.0,erkek,1994/09/06,istanbul,istanbul
2015,24.0,kadin,1994/01/25,mardin,kocaeli
2015,24.0,kadin,1992/03/09,diyarbakir,diyarbakir
2015,24.0,kadin,1993/11/13,ankara,ankara
2015,24.0,erkek,1995/01/26,rize,trabzon
2015,24.0,erkek,1990/01/01,malatya,malatya
2015,24.0,kadin,1992/01/12,,kayseri
2015,24.0,erkek,1993/08/12,izmir,denizli
2015,24.0,kadin,1994/05/15,van,van
2015,24.0,erkek,1993/09/05,osmaniye,osmaniye
2015,24.0,erkek,1991/07/05,gaziantep,adana
2015,24.0,kadin,1996/02/25,ankara,ankara
2015,24.0,kadin,1995/02/14,istanbul,istanbul
2015,24.0,erkek,1996/08/19,kayseri,istanbul
2015,24.0,erkek,1996/10/05,adana,adana
2015,24.0,kadin,1996/09/01,sivas,tokat
2015,24.0,erkek,1993/09/11,yozgat,
2015,24.0,kadin,1993/08/26,nigde,izmir
2015,24.0,kadin,1994/07/23,izmir,izmir
2015,24.0,kadin,1995/11/20,istanbul,istanbul
2015,24.0,erkek,1991/05/24,eskisehir,eskisehir
2015,24.0,kadin,1990/01/01,,
2015,24.0,kadin,1993/05/16,diyarbakir,istanbul
2015,24.0,erkek,1995/06/01,adana,adana
2015,24.0,erkek,1994/01/13,adana,mugla
2015,24.0,erkek,1990/11/25,corum,istanbul
2015,24.0,kadin,1994/08/15,kastamonu,istanbul
2015,24.0,kadin,1993/08/19,istanbul,istanbul
2015,24.0,erkek,1996/01/18,samsun,canakkale
2015,24.0,kadin,1993/11/14,ankara,ankara
2015,24.0,erkek,1994/10/05,eskisehir,eskisehir
2015,24.0,erkek,1992/12/28,kayseri,trabzon
2015,24.0,kadin,1996/08/08,denizli,antalya
2015,24.0,kadin,1994/10/20,istanbul,istanbul
2015,24.0,kadin,1995/09/01,malatya,malatya
2015,24.0,erkek,1996/03/13,mersin,mersin
2015,24.0,kadin,1996/01/01,erzurum,samsun
2015,24.0,erkek,1994/07/22,konya,konya
2015,24.0,erkek,1994/12/21,adana,ankara
2015,24.0,erkek,1995/08/18,diyarbakir,istanbul
2015,24.0,erkek,1993/04/07,rize,artvin
2015,24.0,kadin,1996/09/21,istanbul,istanbul
2015,24.0,erkek,1994/01/25,erzurum,bursa
2015,24.0,erkek,1991/09/14,samsun,istanbul
2015,24.0,kadin,1991/01/25,sanliurfa,bursa
2015,24.0,kadin,1994/02/20,manisa,manisa
2015,24.0,kadin,1996/11/15,aksaray,aksaray
2015,24.0,kadin,1993/11/11,istanbul,istanbul
2015,24.0,kadin,1993/07/12,sakarya,sakarya
2015,24.0,kadin,1995/07/15,istanbul,istanbul
2015,24.0,erkek,1991/09/11,kars,istanbul
2015,24.0,erkek,1994/02/11,gaziantep,karabuk
2015,24.0,kadin,1993/09/27,agri,agri
2015,24.0,kadin,1991/09/27,sanliurfa,sanliurfa
2015,24.0,erkek,1994/08/12,sakarya,sakarya
2015,24.0,kadin,1990/09/14,istanbul,istanbul
2015,24.0,kadin,1994/12/12,mugla,mugla
2015,24.0,kadin,1996/10/13,mersin,mersin
2015,24.0,kadin,1997/09/01,canakkale,canakkale
2015,24.0,erkek,1996/11/18,zonguldak,zonguldak
2015,24.0,erkek,1995/02/28,izmir,izmir
2015,24.0,erkek,1990/03/01,trabzon,bayburt
2015,24.0,kadin,1995/08/08,ordu,ordu
2015,24.0,kadin,1994/05/29,izmir,izmir
2015,24.0,kadin,1995/02/11,istanbul,istanbul
2015,24.0,erkek,1993/08/15,,gaziantep
2015,24.0,kadin,1994/10/10,giresun,giresun
2015,24.0,kadin,1993/08/05,bitlis,bitlis
2015,24.0,kadin,1994/07/12,adana,karabuk
2015,24.0,erkek,1992/10/17,gaziantep,izmir
2015,24.0,kadin,1994/01/02,adiyaman,adiyaman
2015,24.0,erkek,1991/03/25,sanliurfa,kayseri
2015,24.0,kadin,1993/10/01,trabzon,trabzon
2015,24.0,erkek,1991/04/30,istanbul,istanbul
2015,24.0,erkek,1995/12/19,sanliurfa,sanliurfa
2015,24.0,kadin,1994/09/16,kars,ankara
2015,24.0,erkek,1994/01/09,hatay,ankara
2015,24.0,kadin,1990/12/18,batman,batman
2015,24.0,erkek,1994/08/31,sirnak,gaziantep
2015,24.0,erkek,1992/01/12,agri,aksaray
2015,24.0,kadin,1994/11/21,izmir,aydin
2015,24.0,kadin,1993/04/05,adana,adana
2015,24.0,erkek,1995/06/21,zonguldak,istanbul
2015,24.0,kadin,1991/07/15,sirnak,sirnak
2015,24.0,kadin,1991/12/11,adana,adana
2015,24.0,kadin,1993/06/26,yozgat,ankara
2015,24.0,erkek,1995/03/20,ankara,isparta
2015,24.0,kadin,1995/03/12,isparta,isparta
2015,24.0,erkek,1994/05/13,denizli,denizli
2015,24.0,erkek,1993/02/25,diyarbakir,manisa
2015,24.0,erkek,1996/02/07,ankara,isparta
2015,24.0,erkek,1995/08/21,kayseri,kayseri
2015,24.0,kadin,1994/03/11,samsun,samsun
2015,24.0,kadin,1993/03/05,artvin,artvin
2015,24.0,kadin,1996/02/05,ankara,ankara
2015,24.0,kadin,1994/10/13,tokat,tokat
2015,24.0,kadin,1997/01/05,bingol,bingol
2015,24.0,kadin,1994/04/21,ankara,ankara
2015,24.0,erkek,1993/04/15,tekirdag,trabzon
2015,24.0,kadin,1996/06/16,manisa,manisa
2015,24.0,kadin,1993/03/11,osmaniye,ankara
2015,24.0,erkek,1994/08/19,bursa,bursa
2015,24.0,erkek,1996/01/22,ankara,istanbul
2015,24.0,erkek,1993/03/03,ordu,ordu
2015,24.0,erkek,1993/01/01,gaziantep,isparta
2015,24.0,kadin,1994/02/24,ankara,istanbul
2015,24.0,kadin,1995/02/02,kirklareli,tekirdag
2015,24.0,kadin,1994/04/23,giresun,trabzon
2015,24.0,kadin,1993/09/01,adiyaman,adiyaman
2015,24.0,erkek,1993/11/13,,izmir
2015,24.0,kadin,1995/09/05,bursa,bursa
2015,24.0,erkek,1994/05/19,manisa,manisa
2015,24.0,kadin,1995/10/01,yalova,kocaeli
2015,24.0,kadin,1994/10/20,erzurum,erzurum
2015,24.0,kadin,1995/08/30,adana,adana
2015,24.0,kadin,1993/01/04,konya,izmir
2015,24.0,kadin,1995/01/20,ankara,izmir
2015,24.0,kadin,1996/03/26,kars,kars
2015,24.0,kadin,1990/01/01,ankara,ankara
2015,24.0,erkek,1992/04/29,canakkale,canakkale
2015,24.0,kadin,1996/01/15,sakarya,sakarya
2015,24.0,erkek,1994/01/06,ankara,ankara
2015,24.0,kadin,1996/06/12,izmir,izmir
2015,24.0,kadin,1994/03/21,hatay,hatay
2015,24.0,erkek,1996/06/27,kastamonu,yalova
2015,24.0,kadin,1994/01/01,kilis,kilis
2015,24.0,kadin,1992/08/10,ordu,ordu
2015,24.0,erkek,1994/03/15,bingol,istanbul
2015,24.0,erkek,1993/11/20,bursa,rize
2015,24.0,erkek,1996/04/23,kayseri,kayseri
2015,24.0,kadin,1992/10/13,gaziantep,kutahya
2015,24.0,erkek,1994/09/15,sanliurfa,adiyaman
2015,24.0,erkek,1993/10/29,hatay,hatay
2015,24.0,kadin,1994/09/15,istanbul,istanbul
2015,24.0,erkek,1995/06/24,istanbul,izmir
2015,24.0,erkek,1996/02/01,kutahya,edirne
2015,24.0,erkek,1994/08/08,aksaray,burdur
2015,24.0,kadin,1993/03/08,,ankara
2015,24.0,erkek,1996/11/17,aksaray,konya
2015,24.0,kadin,1994/06/18,,istanbul
2015,24.0,kadin,1995/08/20,malatya,malatya
2015,24.0,kadin,1993/08/10,kocaeli,kocaeli
2015,24.0,kadin,1992/10/12,manisa,manisa
2015,24.0,erkek,1995/08/07,agri,ankara
2015,24.0,erkek,1992/08/25,hatay,tekirdag
2015,24.0,kadin,1995/07/01,konya,konya
2015,24.0,kadin,1992/01/14,gaziantep,adana
2015,24.0,kadin,1993/03/03,istanbul,kocaeli
2015,24.0,erkek,1994/10/01,batman,diyarbakir
2015,24.0,erkek,1993/05/11,hatay,kocaeli
2015,24.0,erkek,1994/07/26,eskisehir,eskisehir
2015,24.0,erkek,1992/05/15,manisa,isparta
2015,24.0,erkek,1993/06/12,istanbul,istanbul
2015,24.0,erkek,1993/09/10,siirt,mugla
2015,24.0,kadin,1992/09/28,adiyaman,gaziantep
2015,24.0,erkek,1993/09/12,bursa,bursa
2015,24.0,kadin,1995/06/06,antalya,antalya
2015,24.0,kadin,1996/12/30,ordu,ordu
2015,24.0,erkek,1994/03/13,izmir,izmir
2015,24.0,erkek,1992/09/15,rize,bolu
2015,24.0,erkek,1996/11/25,mersin,sivas
2015,24.0,kadin,1995/10/05,istanbul,istanbul
2015,24.0,kadin,1995/08/06,,izmir
2015,24.0,kadin,1993/01/22,istanbul,antalya
2015,24.0,erkek,1995/09/28,tekirdag,elazig
2015,24.0,erkek,1995/03/29,konya,istanbul
2015,24.0,erkek,1997/01/02,hatay,bartin
2015,24.0,erkek,1995/10/28,istanbul,istanbul
2015,24.0,erkek,1993/01/25,izmir,izmir
2015,24.0,erkek,1994/04/19,istanbul,bartin
2015,24.0,kadin,1995/11/28,sanliurfa,bursa
2015,24.0,erkek,1996/07/06,izmir,izmir
2015,24.0,kadin,1995/07/05,mersin,mersin
2015,24.0,erkek,1997/07/07,adiyaman,amasya
2015,24.0,kadin,1994/09/07,malatya,malatya
2015,24.0,kadin,1995/05/20,manisa,izmir
2015,24.0,erkek,1992/05/22,tokat,istanbul
2015,24.0,kadin,1997/07/27,istanbul,izmir
2015,24.0,erkek,1992/02/14,,istanbul
2015,24.0,erkek,1993/11/15,kocaeli,kocaeli
2015,24.0,erkek,1995/08/06,aydin,corum
2015,24.0,erkek,1994/01/23,gaziantep,
2015,24.0,erkek,1994/09/09,erzincan,izmir
2015,24.0,kadin,1992/04/09,adana,adana
2015,24.0,kadin,1991/02/17,antalya,istanbul
2015,24.0,erkek,1994/09/29,hatay,istanbul
2015,24.0,erkek,1991/06/23,bursa,bursa
2015,24.0,erkek,1991/03/29,aydin,aydin
2015,24.0,kadin,1994/01/11,bursa,bursa
2015,24.0,kadin,1995/09/06,trabzon,trabzon
2015,24.0,kadin,1995/04/11,izmir,zonguldak
2015,24.0,kadin,1994/08/23,sanliurfa,gaziantep
2015,24.0,erkek,1991/09/17,denizli,denizli
2015,24.0,kadin,1993/01/05,konya,konya
2015,24.0,kadin,1991/08/08,corum,samsun
2015,24.0,erkek,1994/06/21,kayseri,karabuk
2015,24.0,kadin,1992/08/08,samsun,samsun
2015,24.0,erkek,1993/07/29,aydin,kocaeli
2015,24.0,kadin,1992/07/13,sakarya,sakarya
2015,24.0,erkek,1994/08/15,diyarbakir,sanliurfa
2015,24.0,kadin,1994/06/01,mardin,mardin
2015,24.0,kadin,1995/07/05,malatya,izmir
2015,24.0,erkek,1995/08/13,trabzon,istanbul
2015,24.0,kadin,1992/10/08,istanbul,istanbul
2015,24.0,erkek,1991/04/25,sivas,sivas
2015,24.0,erkek,1995/05/23,istanbul,istanbul
2015,24.0,erkek,1995/08/21,istanbul,istanbul
2015,24.0,erkek,1995/07/15,ordu,kocaeli
2015,24.0,kadin,1996/03/07,,
2015,24.0,kadin,1994/02/18,istanbul,kocaeli
2015,24.0,kadin,1997/06/02,antalya,istanbul
2015,24.0,erkek,1993/10/05,kayseri,burdur
2015,24.0,kadin,1996/10/01,gaziantep,gaziantep
2015,24.0,kadin,1995/07/27,kocaeli,kocaeli
2015,24.0,kadin,1995/04/16,adana,malatya
2015,24.0,kadin,1993/01/12,trabzon,trabzon
2015,24.0,erkek,1995/03/20,adana,adana
2015,24.0,kadin,1994/12/12,erzurum,kocaeli
2015,24.0,erkek,1995/01/06,burdur,manisa
2015,24.0,kadin,1995/11/21,siirt,siirt
2015,24.0,kadin,1995/05/14,gaziantep,gaziantep
2015,24.0,erkek,1994/04/12,sanliurfa,sanliurfa
2015,24.0,erkek,1995/11/05,manisa,manisa
2015,24.0,kadin,1997/01/02,mersin,mersin
2015,24.0,erkek,1992/01/24,ordu,istanbul
2015,24.0,kadin,1996/02/15,sakarya,sakarya
2015,24.0,erkek,1995/08/20,bitlis,istanbul
2015,24.0,kadin,1996/04/05,konya,konya
2015,24.0,erkek,1994/07/12,erzurum,erzurum
2015,24.0,kadin,1994/08/20,corum,corum
2015,24.0,erkek,1994/02/05,van,konya
2015,24.0,erkek,1993/10/23,corum,isparta
2015,24.0,erkek,1993/08/14,sanliurfa,gaziantep
2015,24.0,kadin,1991/11/23,siirt,batman
2015,24.0,erkek,1995/07/04,adiyaman,denizli
2015,24.0,erkek,1995/04/10,konya,konya
2015,24.0,kadin,1996/06/18,sivas,sivas
2015,24.0,erkek,1995/02/08,ankara,ankara
2015,24.0,erkek,1994/10/13,,usak
2015,24.0,erkek,1995/04/12,istanbul,istanbul
2015,24.0,kadin,1994/07/26,mersin,mersin
2015,24.0,kadin,1994/10/10,istanbul,sinop
2015,24.0,erkek,1993/01/23,manisa,istanbul
2015,24.0,erkek,1994/05/30,trabzon,istanbul
2015,24.0,kadin,1992/11/14,istanbul,istanbul
2015,24.0,kadin,1993/12/25,istanbul,istanbul
2015,24.0,erkek,1996/04/17,konya,isparta
2015,24.0,erkek,1994/04/20,ankara,ankara
2015,24.0,erkek,1995/05/23,mugla,istanbul
2015,24.0,erkek,1990/01/01,van,izmir
2015,24.0,erkek,1993/01/04,mersin,kayseri
2015,24.0,kadin,1994/02/22,bursa,bursa
2015,24.0,erkek,1994/05/25,bursa,bursa
2015,24.0,erkek,1995/02/03,adana,kayseri
2015,24.0,kadin,1994/01/31,izmir,izmir
2015,24.0,erkek,1994/08/09,erzurum,istanbul
2015,24.0,erkek,1993/01/15,erzurum,erzurum
2015,24.0,kadin,1996/02/25,antalya,antalya
2015,24.0,kadin,1996/01/01,mardin,konya
2015,24.0,kadin,1996/08/13,izmir,izmir
2015,24.0,kadin,1993/01/19,erzurum,erzurum
2015,24.0,kadin,1996/04/18,diyarbakir,istanbul
2015,24.0,kadin,1991/05/22,samsun,samsun
2015,24.0,kadin,1994/02/19,sanliurfa,sanliurfa
2015,24.0,kadin,1997/01/01,bursa,bursa
2015,24.0,kadin,1995/03/24,kirklareli,kocaeli
2015,24.0,erkek,1994/01/21,kutahya,erzurum
2015,24.0,kadin,1995/04/14,adana,adana
2015,24.0,erkek,1996/11/25,hatay,izmir
2015,24.0,erkek,1995/01/12,sivas,ankara
2015,24.0,erkek,1993/03/11,yozgat,istanbul
2015,24.0,kadin,1995/02/25,mersin,mersin
2015,24.0,erkek,1992/12/14,izmir,ankara
2015,24.0,erkek,1996/03/10,kocaeli,kocaeli
2015,24.0,kadin,1993/12/23,bitlis,konya
2015,24.0,kadin,1994/09/03,adana,mersin
2015,24.0,kadin,1992/01/01,mersin,istanbul
2015,24.0,kadin,1993/09/13,izmir,tekirdag
2015,24.0,erkek,1992/02/21,istanbul,istanbul
2015,24.0,kadin,1991/10/18,kirklareli,kirklareli
2015,24.0,kadin,1995/10/29,erzurum,erzurum
2015,24.0,kadin,1993/09/21,artvin,kutahya
2015,24.0,erkek,1992/05/19,mersin,samsun
2015,24.0,kadin,1994/01/08,bursa,karabuk
2015,24.0,kadin,1994/01/07,hatay,hatay
2015,24.0,erkek,1996/10/20,,adana
2015,24.0,erkek,1990/01/01,van,bilecik
2015,24.0,erkek,1995/03/03,samsun,trabzon
2015,24.0,erkek,1991/10/08,adana,istanbul
2015,24.0,kadin,1994/04/05,nigde,istanbul
2015,24.0,kadin,1996/06/14,bursa,bursa
2015,24.0,kadin,1992/08/12,konya,konya
2015,24.0,kadin,1993/01/23,balikesir,balikesir
2015,24.0,erkek,1995/04/01,siirt,elazig
2015,24.0,erkek,1993/04/04,gaziantep,izmir
2015,24.0,erkek,1995/05/23,hatay,hatay
2015,24.0,kadin,1993/08/01,batman,batman
2015,24.0,erkek,1993/02/10,van,diyarbakir
2015,24.0,erkek,1995/10/13,karaman,konya
2015,24.0,erkek,1993/06/03,gaziantep,gaziantep
2015,24.0,kadin,1990/01/01,rize,ankara
2015,24.0,kadin,1994/05/19,artvin,samsun
2015,24.0,kadin,1996/08/18,siirt,bursa
2015,24.0,kadin,1994/01/12,mersin,mersin
2015,24.0,kadin,1996/01/14,antalya,antalya
2015,24.0,erkek,1994/07/08,tokat,istanbul
2015,24.0,kadin,1995/09/13,rize,rize
2015,24.0,kadin,1998/02/03,diyarbakir,diyarbakir
2015,24.0,erkek,1996/10/31,izmir,izmir
2015,24.0,kadin,1995/01/08,manisa,mugla
2015,24.0,kadin,1996/07/06,istanbul,corum
2015,24.0,erkek,1994/04/28,tekirdag,tekirdag
2015,24.0,kadin,1995/02/08,istanbul,istanbul
2015,24.0,kadin,1992/09/01,batman,batman
2015,24.0,erkek,1993/10/24,hatay,hatay
2015,24.0,kadin,1993/04/03,malatya,malatya
2015,24.0,erkek,1993/03/25,erzurum,kocaeli
2015,24.0,erkek,1995/10/05,trabzon,kirklareli
2015,24.0,erkek,1993/09/24,adana,adana
2015,24.0,kadin,1996/06/24,istanbul,istanbul
2015,24.0,kadin,1996/09/21,kars,kars
2015,24.0,kadin,1994/08/11,diyarbakir,diyarbakir
2015,24.0,erkek,1996/06/18,konya,usak
2015,24.0,erkek,1995/02/22,hatay,hatay
2015,24.0,kadin,1993/02/26,diyarbakir,diyarbakir
2015,24.0,kadin,1993/09/27,hakkari,van
2015,24.0,erkek,1995/01/16,samsun,izmir
2015,24.0,kadin,1995/06/10,kutahya,
2015,24.0,kadin,1995/03/20,antalya,antalya
2015,24.0,erkek,1995/10/13,erzincan,erzincan
2015,24.0,kadin,1994/05/12,adana,adana
2015,24.0,kadin,1995/03/29,nevsehir,nevsehir
2015,24.0,kadin,1991/10/12,istanbul,
2015,24.0,kadin,1995/08/23,mersin,burdur
2015,24.0,kadin,1995/11/28,duzce,istanbul
2015,24.0,kadin,1996/01/01,ankara,ankara
2015,24.0,kadin,1994/11/23,hatay,hatay
2015,24.0,kadin,1994/11/11,bursa,bursa
2015,24.0,erkek,1996/09/15,osmaniye,usak
2015,24.0,kadin,1996/07/03,ankara,ankara
2015,24.0,erkek,1996/10/04,istanbul,istanbul
2015,24.0,kadin,1990/06/21,adana,usak
2015,24.0,erkek,1993/10/30,mugla,mugla
2015,24.0,kadin,1995/12/25,ankara,ankara
2015,24.0,kadin,1994/10/22,konya,konya
