Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?
hayir,0
hayir,0
evet,orta
evet,baslangic
evet,orta
hayir,0
evet,baslangic
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,baslangic
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,baslangic
evet,ileri
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
evet,ileri
hayir,0
hayir,0
evet,ileri
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,ileri
evet,baslangic
hayir,0
evet,baslangic
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,baslangic
hayir,0
evet,ileri
hayir,0
hayir,0
evet,orta
evet,ileri
evet,orta
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,0
hayir,0
evet,orta
evet,0
evet,orta
evet,orta
evet,baslangic
evet,ileri
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,ileri
evet,baslangic
evet,orta
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,ileri
evet,0
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,baslangic
evet,ileri
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,ileri
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,orta
hayir,0
hayir,0
evet,ileri
evet,ileri
hayir,0
evet,orta
evet,orta
evet,baslangic
evet,ileri
hayir,0
hayir,0
hayir,0
evet,baslangic
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,ileri
hayir,0
evet,baslangic
evet,ileri
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,baslangic
hayir,0
evet,orta
evet,ileri
hayir,0
evet,baslangic
evet,baslangic
hayir,0
hayir,0
evet,ileri
evet,baslangic
hayir,0
hayir,0
evet,orta
hayir,0
evet,ileri
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,0
hayir,0
evet,ileri
evet,orta
evet,orta
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,baslangic
evet,orta
hayir,0
evet,0
hayir,0
evet,ileri
hayir,0
evet,baslangic
evet,baslangic
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
evet,orta
evet,baslangic
evet,baslangic
hayir,0
evet,ileri
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
evet,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,ileri
hayir,0
evet,baslangic
evet,orta
evet,ileri
evet,orta
evet,orta
evet,baslangic
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,ileri
evet,orta
evet,ileri
evet,orta
hayir,0
evet,baslangic
hayir,0
evet,baslangic
evet,orta
evet,baslangic
evet,orta
hayir,0
hayir,0
evet,orta
evet,baslangic
evet,ileri
evet,baslangic
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
evet,baslangic
evet,baslangic
evet,0
hayir,0
evet,orta
hayir,0
evet,0
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,baslangic
evet,0
evet,baslangic
evet,baslangic
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,ileri
evet,orta
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,orta
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
evet,baslangic
evet,orta
evet,0
hayir,0
evet,orta
evet,orta
evet,ileri
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,ileri
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
evet,ileri
evet,ileri
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,ileri
evet,orta
hayir,0
evet,baslangic
evet,orta
hayir,0
evet,baslangic
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,ileri
evet,orta
evet,orta
hayir,0
evet,ileri
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,baslangic
evet,orta
evet,baslangic
hayir,0
evet,orta
hayir,0
evet,ileri
hayir,0
evet,ileri
hayir,0
hayir,0
evet,orta
evet,baslangic
evet,ileri
evet,orta
evet,orta
evet,ileri
hayir,0
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
evet,ileri
evet,baslangic
hayir,0
evet,ileri
evet,orta
evet,ileri
evet,orta
hayir,0
evet,ileri
evet,ileri
evet,ileri
evet,0
evet,orta
hayir,0
hayir,0
evet,orta
evet,orta
evet,ileri
hayir,0
evet,orta
evet,orta
evet,orta
evet,ileri
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
evet,ileri
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
evet,ileri
evet,baslangic
hayir,0
hayir,0
evet,ileri
hayir,0
evet,orta
evet,ileri
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,ileri
evet,0
evet,baslangic
evet,orta
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,baslangic
evet,baslangic
evet,0
evet,orta
evet,baslangic
evet,ileri
evet,ileri
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,ileri
hayir,0
evet,orta
hayir,0
evet,orta
evet,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,0
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,ileri
evet,orta
evet,orta
hayir,0
hayir,0
evet,baslangic
evet,ileri
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,orta
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
evet,0
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,ileri
hayir,0
hayir,0
evet,orta
hayir,0
evet,ileri
evet,baslangic
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,ileri
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,orta
hayir,0
hayir,0
evet,ileri
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,0
evet,orta
hayir,0
hayir,0
evet,baslangic
hayir,0
evet,baslangic
evet,ileri
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
evet,0
evet,baslangic
evet,0
hayir,0
evet,orta
evet,ileri
evet,ileri
hayir,0
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,baslangic
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,baslangic
evet,orta
hayir,0
hayir,0
evet,orta
evet,ileri
evet,baslangic
hayir,0
evet,baslangic
evet,baslangic
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,baslangic
evet,orta
hayir,0
evet,baslangic
hayir,0
evet,baslangic
evet,baslangic
hayir,0
evet,baslangic
hayir,0
evet,ileri
evet,orta
hayir,0
evet,orta
evet,baslangic
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,ileri
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
evet,ileri
evet,orta
hayir,0
hayir,0
evet,baslangic
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
evet,ileri
hayir,0
evet,0
evet,orta
evet,orta
evet,baslangic
evet,orta
hayir,0
evet,orta
evet,orta
evet,baslangic
evet,ileri
hayir,0
evet,orta
hayir,0
evet,ileri
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,0
hayir,0
evet,baslangic
evet,baslangic
evet,orta
evet,orta
evet,baslangic
evet,baslangic
hayir,0
evet,orta
hayir,0
evet,baslangic
hayir,0
evet,baslangic
evet,0
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,ileri
hayir,0
hayir,0
hayir,0
evet,ileri
hayir,0
evet,0
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,baslangic
evet,baslangic
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
evet,0
hayir,0
hayir,0
hayir,0
evet,baslangic
evet,ileri
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,ileri
evet,baslangic
evet,orta
evet,ileri
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,0
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,baslangic
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,0
hayir,0
hayir,0
evet,baslangic
evet,baslangic
hayir,0
evet,orta
evet,baslangic
evet,orta
evet,ileri
evet,baslangic
hayir,0
hayir,0
evet,0
hayir,0
evet,ileri
evet,0
evet,baslangic
evet,ileri
evet,baslangic
evet,orta
hayir,0
hayir,0
evet,0
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,ileri
evet,baslangic
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,baslangic
evet,ileri
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,ileri
evet,ileri
hayir,0
hayir,0
evet,ileri
evet,orta
evet,orta
evet,baslangic
evet,0
evet,orta
evet,ileri
evet,ileri
evet,orta
evet,orta
evet,orta
evet,0
evet,orta
hayir,0
evet,baslangic
hayir,0
evet,ileri
evet,orta
evet,baslangic
evet,orta
evet,ileri
evet,ileri
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,ileri
evet,orta
hayir,0
evet,ileri
hayir,0
evet,orta
evet,baslangic
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
evet,0
evet,ileri
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
evet,ileri
evet,orta
evet,orta
evet,0
evet,ileri
evet,orta
evet,orta
evet,orta
evet,orta
evet,ileri
evet,orta
evet,ileri
evet,ileri
evet,orta
evet,ileri
evet,baslangic
evet,ileri
evet,ileri
evet,orta
evet,ileri
evet,orta
evet,ileri
hayir,0
evet,baslangic
evet,ileri
hayir,0
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,ileri
evet,0
hayir,0
evet,orta
evet,orta
evet,baslangic
hayir,0
hayir,0
evet,baslangic
evet,orta
hayir,0
evet,baslangic
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
evet,ileri
evet,orta
hayir,0
hayir,0
evet,ileri
hayir,0
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,ileri
evet,baslangic
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,ileri
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,ileri
evet,baslangic
evet,ileri
evet,orta
hayir,0
hayir,0
evet,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,0
evet,orta
evet,orta
hayir,0
evet,ileri
evet,ileri
evet,ileri
hayir,0
hayir,0
evet,ileri
hayir,0
evet,0
evet,orta
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
evet,ileri
evet,orta
evet,orta
evet,orta
evet,ileri
evet,ileri
evet,orta
evet,orta
evet,orta
evet,orta
evet,0
hayir,0
evet,orta
evet,orta
hayir,0
evet,ileri
evet,ileri
hayir,0
evet,orta
evet,0
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
evet,0
evet,baslangic
evet,orta
evet,ileri
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
evet,ileri
hayir,0
evet,orta
evet,orta
evet,ileri
hayir,0
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
evet,0
evet,orta
hayir,0
hayir,0
evet,ileri
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,baslangic
evet,ileri
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,ileri
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,ileri
hayir,0
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,ileri
hayir,0
hayir,0
evet,baslangic
evet,orta
evet,ileri
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,ileri
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,baslangic
evet,baslangic
evet,ileri
evet,orta
evet,baslangic
evet,baslangic
evet,ileri
evet,ileri
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,ileri
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,ileri
hayir,0
evet,orta
evet,orta
evet,ileri
evet,orta
evet,orta
evet,ileri
evet,ileri
evet,ileri
hayir,0
evet,orta
hayir,0
hayir,0
evet,baslangic
evet,orta
evet,ileri
evet,orta
evet,ileri
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,baslangic
evet,baslangic
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,orta
evet,baslangic
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,ileri
evet,ileri
evet,orta
evet,orta
evet,baslangic
hayir,0
hayir,0
evet,ileri
evet,orta
evet,baslangic
evet,ileri
evet,baslangic
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,ileri
evet,baslangic
evet,ileri
evet,ileri
evet,orta
evet,ileri
evet,orta
evet,orta
evet,baslangic
evet,orta
hayir,0
evet,ileri
evet,orta
evet,orta
evet,ileri
evet,ileri
evet,baslangic
evet,orta
evet,orta
evet,ileri
evet,baslangic
hayir,0
evet,baslangic
evet,orta
hayir,0
hayir,0
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,baslangic
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,0
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,0
hayir,0
evet,ileri
evet,orta
hayir,0
evet,orta
evet,orta
evet,baslangic
hayir,0
evet,baslangic
evet,baslangic
evet,ileri
evet,baslangic
evet,ileri
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,baslangic
evet,orta
hayir,0
evet,orta
hayir,0
evet,ileri
evet,orta
evet,baslangic
hayir,0
evet,ileri
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,baslangic
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,ileri
evet,orta
evet,ileri
evet,orta
evet,0
evet,0
evet,baslangic
hayir,0
evet,ileri
evet,orta
evet,ileri
evet,orta
evet,orta
evet,ileri
hayir,0
evet,orta
evet,ileri
hayir,0
evet,ileri
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,ileri
evet,orta
evet,ileri
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,0
evet,baslangic
hayir,0
evet,orta
evet,0
evet,baslangic
evet,orta
evet,0
hayir,0
hayir,0
evet,baslangic
hayir,0
evet,orta
hayir,0
hayir,0
evet,baslangic
evet,baslangic
hayir,0
evet,baslangic
evet,baslangic
evet,ileri
hayir,0
evet,baslangic
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,baslangic
hayir,0
evet,ileri
evet,0
hayir,0
evet,orta
hayir,0
evet,ileri
hayir,0
evet,ileri
hayir,0
hayir,0
evet,orta
evet,baslangic
evet,baslangic
hayir,0
hayir,0
evet,baslangic
evet,ileri
hayir,0
hayir,0
evet,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,baslangic
evet,orta
hayir,0
evet,ileri
evet,orta
evet,0
hayir,0
evet,baslangic
hayir,0
evet,orta
evet,baslangic
evet,baslangic
hayir,0
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
evet,0
evet,baslangic
hayir,0
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,baslangic
hayir,0
evet,ileri
hayir,0
evet,0
evet,orta
evet,baslangic
evet,orta
evet,ileri
hayir,0
hayir,0
hayir,0
evet,baslangic
evet,ileri
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
evet,ileri
evet,orta
evet,baslangic
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,ileri
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,ileri
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,ileri
hayir,0
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,ileri
hayir,0
evet,baslangic
hayir,0
evet,baslangic
hayir,0
evet,baslangic
hayir,0
evet,0
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,orta
hayir,0
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
evet,baslangic
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
evet,baslangic
evet,baslangic
evet,baslangic
evet,baslangic
evet,ileri
evet,orta
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
hayir,0
evet,orta
evet,ileri
evet,orta
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,baslangic
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,orta
hayir,0
evet,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,orta
evet,baslangic
evet,baslangic
evet,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,ileri
hayir,0
evet,ileri
evet,baslangic
hayir,0
hayir,0
evet,baslangic
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,baslangic
evet,baslangic
hayir,0
hayir,0
evet,ileri
evet,orta
evet,orta
hayir,0
evet,baslangic
hayir,0
evet,baslangic
hayir,0
evet,baslangic
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,ileri
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
evet,baslangic
evet,ileri
evet,baslangic
evet,orta
hayir,0
evet,baslangic
evet,ileri
evet,orta
evet,orta
hayir,0
evet,ileri
evet,orta
evet,ileri
evet,baslangic
evet,ileri
hayir,0
hayir,0
evet,orta
evet,ileri
evet,baslangic
hayir,0
evet,baslangic
hayir,0
evet,orta
evet,orta
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,orta
evet,orta
evet,ileri
hayir,0
evet,baslangic
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
evet,baslangic
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,baslangic
evet,baslangic
hayir,0
hayir,0
evet,baslangic
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,ileri
evet,0
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
evet,ileri
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,baslangic
hayir,0
evet,orta
evet,0
evet,0
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
evet,baslangic
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,ileri
hayir,0
hayir,0
hayir,0
evet,baslangic
hayir,0
evet,baslangic
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
evet,baslangic
hayir,0
evet,orta
evet,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,0
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
evet,baslangic
evet,baslangic
evet,baslangic
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,ileri
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
evet,0
hayir,0
evet,ileri
evet,ileri
evet,baslangic
evet,orta
evet,0
hayir,0
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,0
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,0
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,baslangic
hayir,0
evet,baslangic
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,orta
hayir,0
hayir,0
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
evet,baslangic
evet,baslangic
hayir,0
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,ileri
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,orta
evet,orta
evet,baslangic
evet,baslangic
evet,orta
evet,orta
hayir,0
hayir,0
hayir,0
evet,ileri
evet,0
hayir,0
hayir,0
evet,ileri
evet,baslangic
evet,ileri
hayir,0
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,orta
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
evet,0
hayir,0
evet,orta
evet,ileri
hayir,0
hayir,0
evet,orta
evet,ileri
hayir,0
evet,ileri
hayir,0
evet,baslangic
hayir,0
evet,ileri
evet,orta
evet,orta
evet,baslangic
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
evet,baslangic
evet,orta
evet,orta
hayir,0
evet,ileri
evet,orta
hayir,0
hayir,0
evet,baslangic
evet,baslangic
evet,orta
evet,ileri
evet,orta
evet,orta
evet,ileri
evet,ileri
evet,ileri
hayir,0
hayir,0
evet,orta
hayir,0
evet,ileri
evet,ileri
hayir,0
evet,orta
hayir,0
evet,orta
evet,orta
evet,baslangic
evet,ileri
evet,orta
evet,orta
evet,orta
evet,orta
evet,ileri
evet,ileri
hayir,0
evet,ileri
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,orta
hayir,0
evet,ileri
evet,baslangic
evet,orta
evet,orta
evet,orta
hayir,0
evet,baslangic
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
evet,ileri
evet,orta
hayir,0
evet,orta
evet,ileri
hayir,0
evet,orta
evet,orta
evet,baslangic
hayir,0
evet,baslangic
hayir,0
hayir,0
evet,orta
evet,ileri
evet,baslangic
hayir,0
evet,ileri
hayir,0
evet,baslangic
hayir,0
evet,baslangic
evet,baslangic
hayir,0
evet,orta
evet,orta
hayir,0
evet,baslangic
hayir,0
evet,ileri
evet,baslangic
hayir,0
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
hayir,0
evet,orta
hayir,0
hayir,0
hayir,0
hayir,0
hayir,0
evet,orta
evet,orta
evet,orta
hayir,0
evet,baslangic
evet,orta
evet,orta
evet,baslangic
evet,orta
evet,orta
evet,orta
evet,ileri
hayir,0
evet,orta
evet,baslangic
evet,baslangic
evet,baslangic
hayir,0
evet,orta
evet,orta
evet,0
hayir,0
hayir,0
evet,orta
evet,baslangic
hayir,0
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,orta
hayir,0
evet,baslangic
